,Date,JPM,SPY,IC
497,2021-12-21,144.386734,446.016541,0.7499983634381208
498,2021-12-22,144.951035,450.476135,0.7467095956087182
499,2021-12-23,145.469025,453.279053,0.7428933785202226
500,2021-12-27,146.301544,459.693939,0.7484735582832694
501,2021-12-28,146.745529,459.318237,0.7724295848306186
502,2021-12-29,146.671539,459.905853,0.7863101002936576
503,2021-12-30,146.597549,458.634399,0.8011061168940161
504,2021-12-31,146.477295,457.478546,0.8191693826083732
505,2022-01-03,149.576126,460.12735,0.8279484181203011
506,2022-01-04,155.24649,459.973236,0.8323033141714956
507,2022-01-05,152.408279,451.140808,0.8190390974893379
508,2022-01-06,154.027496,450.716949,0.8288412925252127
509,2022-01-07,155.553604,448.935059,0.8374878594367365
510,2022-01-10,155.702515,448.376373,0.8307979250202903
511,2022-01-11,155.860672,452.460358,0.8241116227567418
512,2022-01-12,156.74472,453.683594,0.8174008722275982
513,2022-01-13,156.549286,447.432434,0.8067942995241598
514,2022-01-14,146.927246,447.615509,0.7883946220297684
515,2022-01-18,140.766861,439.688354,0.7749428169672874
516,2022-01-19,138.58934,435.122833,0.7685957928314147
517,2022-01-20,137.407547,430.306824,0.7521110213115568
518,2022-01-21,135.006683,421.859619,0.732550898478242
519,2022-01-24,134.885712,423.651184,0.7114970112993274
520,2022-01-25,136.355988,418.478821,0.6959587234339596
521,2022-01-26,137.64949,417.429016,0.6719340924220043
522,2022-01-27,135.220688,415.367676,0.6552975772398545
523,2022-01-28,136.43042,425.683563,0.6266570301740608
524,2022-01-31,138.282272,433.350586,0.5818336231521365
525,2022-02-01,140.655212,436.278687,0.5431722340236188
526,2022-02-02,139.529251,440.516724,0.49996198811847525
527,2022-02-03,138.375336,430.162384,0.4495522614964993
528,2022-02-04,141.967331,432.185059,0.4024889886257402
529,2022-02-07,142.441895,430.798065,0.36183145301758074
530,2022-02-08,145.121933,434.342621,0.33055965401348486
531,2022-02-09,145.726807,440.699738,0.28169522625523064
532,2022-02-10,145.121933,432.782288,0.2173487562735254
533,2022-02-11,143.232895,424.248352,0.18895128262159053
534,2022-02-14,141.902176,422.861389,0.19454347609361278
535,2022-02-15,143.977341,429.680786,0.1873226662685937
536,2022-02-16,144.2379,430.162384,0.1695210538642085
537,2022-02-17,140.915756,420.973541,0.14757041578724614
538,2022-02-18,141.576508,418.247681,0.1570626612528637
539,2022-02-22,141.325226,413.759216,0.19126939935779896
540,2022-02-23,138.365997,406.419678,0.2750807824152998
541,2022-02-24,134.513489,412.53595,0.42894749721080755
542,2022-02-25,137.695999,421.638092,0.5145578681805212
543,2022-02-28,131.954407,420.559326,0.6195158121029476
544,2022-03-01,126.975883,414.154114,0.67741987173006
545,2022-03-02,129.60939,421.77298,0.6956106331584997
546,2022-03-03,128.68811,419.673157,0.739150824039139
547,2022-03-04,125.068207,416.263519,0.771112065939288
548,2022-03-07,120.238602,403.992401,0.788198214809301
549,2022-03-08,119.391754,400.929443,0.7917854399425822
550,2022-03-09,124.174858,411.678711,0.8026171911150012
551,2022-03-10,122.70459,409.819763,0.8190827397997155
552,2022-03-11,119.940796,404.608826,0.8297795786257104
553,2022-03-14,121.131935,401.651825,0.8462915052982596
554,2022-03-15,123.281532,410.484314,0.866247136015163
555,2022-03-16,128.790482,419.586517,0.8806329419745982
556,2022-03-17,130.418991,424.835968,0.8977015213781286
557,2022-03-18,130.372467,429.489044,0.9125234648913589
558,2022-03-21,129.95369,429.363464,0.9185156583261448
559,2022-03-22,132.717484,434.387604,0.9211474507773431
560,2022-03-23,130.074677,428.793396,0.9294319541569924
561,2022-03-24,130.921494,435.257172,0.938996171001526
562,2022-03-25,132.066086,437.382813,0.9325955848594237
563,2022-03-28,131.088989,440.493927,0.9177988209217055
564,2022-03-29,131.377457,445.943176,0.8979603670574386
565,2022-03-30,130.781891,443.189575,0.8705023784204162
566,2022-03-31,126.854897,436.368317,0.8444823546794519
567,2022-04-01,125.915024,437.605072,0.8087555177929776
568,2022-04-04,126.473396,441.353821,0.778198523947489
569,2022-04-05,125.001549,435.778931,0.7428735930517102
570,2022-04-06,123.267242,431.421417,0.7091926391202306
571,2022-04-07,122.892265,433.595337,0.6848867104778587
572,2022-04-08,125.142189,432.435944,0.6661973245550741
573,2022-04-11,124.6828,425.044617,0.6345407876972184
574,2022-04-12,123.314117,423.469788,0.6062168420270047
575,2022-04-13,119.339264,428.319946,0.6015238458370381
576,2022-04-14,118.233055,422.986633,0.6450784097991187
577,2022-04-18,120.426735,423.160522,0.6930397453680456
578,2022-04-19,122.92038,429.991486,0.7117847309528954
579,2022-04-20,123.351624,429.672638,0.7280484677590082
580,2022-04-21,122.395424,423.247528,0.7382236731148875
581,2022-04-22,118.879921,411.633942,0.7367759596427988
582,2022-04-25,118.8424,414.020447,0.7475963287132776
583,2022-04-26,115.326912,402.03006,0.7585873003178848
584,2022-04-27,113.826988,403.160461,0.7658575976581898
585,2022-04-28,115.626907,413.344147,0.782408005425952
586,2022-04-29,111.89579,398.068695,0.8114827690130945
587,2022-05-02,112.917648,400.464813,0.8362466216086191
588,2022-05-03,115.336296,402.300568,0.8612349590468428
589,2022-05-04,119.151787,414.551819,0.8744075176373287
590,2022-05-05,116.170631,399.817474,0.888293123367384
591,2022-05-06,115.983139,397.430969,0.8932954933562021
592,2022-05-09,114.239456,384.706299,0.8954484758427451
593,2022-05-10,111.455193,385.595184,0.8919292969566669
594,2022-05-11,110.752098,379.469635,0.8957907689060773
595,2022-05-12,110.658348,379.073456,0.8981870284043908
596,2022-05-13,111.642677,388.136292,0.900906078642529
597,2022-05-16,110.864594,386.561401,0.9059024570933092
598,2022-05-17,114.539452,394.513123,0.9116774228375609
599,2022-05-18,112.580139,378.60965,0.9181512464076903
600,2022-05-19,110.911461,376.290833,0.9108874554511696
601,2022-05-20,110.002106,376.455109,0.9003149467827093
602,2022-05-23,116.808121,383.498627,0.8864035427862154
603,2022-05-24,118.458061,380.571075,0.8777060715754832
604,2022-05-25,119.283012,383.93338,0.8775710326739133
605,2022-05-26,121.345451,391.604919,0.8772135657825599
606,2022-05-27,123.061012,401.218414,0.8608206589389227
607,2022-05-31,123.960976,398.967224,0.8197967943530164
608,2022-06-01,121.786064,395.740173,0.7690043377684644
609,2022-06-02,123.745369,403.276459,0.7182102144706382
610,2022-06-03,122.020409,396.658081,0.6370669960190435
611,2022-06-06,121.617317,397.865784,0.5655656738222958
612,2022-06-07,121.936043,401.68222,0.4728627129188355
613,2022-06-08,119.995506,397.315094,0.39478857928905875
614,2022-06-09,117.473717,387.865753,0.3190325539467163
615,2022-06-10,112.073921,376.619324,0.3494162157828228
616,2022-06-13,108.736542,362.319824,0.4735865230520828
617,2022-06-14,106.927238,361.228058,0.5645927560623006
618,2022-06-15,108.192818,366.377838,0.6294491943943578
619,2022-06-16,106.336647,354.252167,0.6877930148281045
620,2022-06-17,105.961639,355.015839,0.7241986516889949
621,2022-06-21,108.586555,363.952881,0.745754843195561
622,2022-06-22,107.977196,363.292999,0.7805361275707519
623,2022-06-23,106.795998,366.854187,0.7972242181163447
624,2022-06-24,109.983376,378.517914,0.7966975056472908
625,2022-06-27,109.102142,377.072083,0.8024504339087237
626,2022-06-28,108.577164,369.367401,0.8056381020402511
627,2022-06-29,108.089691,369.06662,0.8214800655541169
628,2022-06-30,105.567917,366.068207,0.8289794672256722
629,2022-07-01,106.917862,369.939972,0.82320721451477
630,2022-07-05,106.511192,370.638641,0.8244742780087099
631,2022-07-06,105.820778,371.890411,0.8239348724756135
632,2022-07-07,108.497276,377.460236,0.8182725300570521
633,2022-07-08,108.156807,377.14978,0.8249488248393723
634,2022-07-11,106.738167,372.84137,0.8293183328983766
635,2022-07-12,106.842194,369.542114,0.8241590645372612
636,2022-07-13,105.839691,367.601379,0.8089367794522423
637,2022-07-14,102.141785,366.708649,0.7943675645454052
638,2022-07-15,106.823288,373.714661,0.7549627220833942
639,2022-07-18,105.726212,370.628937,0.7343002535482798
640,2022-07-19,108.345955,380.643005,0.7071396596663174
641,2022-07-20,108.327042,383.068909,0.6663167379181353
642,2022-07-21,109.064735,386.969757,0.6299448597756836
643,2022-07-22,108.53511,383.379486,0.5920506256832407
644,2022-07-25,108.970161,383.845276,0.5763128886261437
645,2022-07-26,107.267784,379.303955,0.5995033531309557
646,2022-07-27,108.989059,389.153107,0.6244383285141117
647,2022-07-28,108.58239,394.033997,0.6731620500954255
648,2022-07-29,109.102562,399.778503,0.726262406451136
649,2022-08-01,108.014938,398.594666,0.7689807623582844
650,2022-08-02,106.331482,395.964996,0.7951989826423373
651,2022-08-03,107.447487,402.165588,0.8297709699044499
652,2022-08-04,106.265289,401.89389,0.8637897105894843
653,2022-08-05,109.480873,401.214661,0.8930355934262061
654,2022-08-08,108.147354,400.748901,0.8967848211405809
655,2022-08-09,109.121483,399.157501,0.9083027340478564
656,2022-08-10,111.968201,407.541412,0.9156040878547032
657,2022-08-11,113.623283,407.541412,0.921267506559277
658,2022-08-12,115.505333,414.440643,0.9237998337634326
659,2022-08-15,115.817429,416.148529,0.9221739172574002
660,2022-08-16,116.923973,416.963593,0.9217664979663895
661,2022-08-17,115.940392,414.004028,0.9123104751142431
662,2022-08-18,115.041916,415.207275,0.8859552430403326
663,2022-08-19,112.195175,409.627716,0.8379898588797271
664,2022-08-22,110.341507,401.098206,0.7818579560947524
665,2022-08-23,109.253891,400.127838,0.7476655800982724
666,2022-08-24,109.518692,401.408722,0.7189256831142744
667,2022-08-25,112.119522,407.075623,0.6697963039527671
668,2022-08-26,108.449974,393.296509,0.630392866601459
669,2022-08-29,108.185173,390.695953,0.6322423373446511
670,2022-08-30,108.204094,386.406982,0.626590400880312
671,2022-08-31,107.560982,383.466766,0.614815563202433
672,2022-09-01,108.298668,384.670013,0.6315543946775033
673,2022-09-02,107.542053,380.613892,0.643127750898618
674,2022-09-06,107.570427,379.177795,0.6464501628281542
675,2022-09-07,109.613266,385.989777,0.6264016299276084
676,2022-09-08,112.166801,388.512634,0.6013203490399035
677,2022-09-09,112.705887,394.548279,0.5821565765676047
678,2022-09-12,114.039413,398.788757,0.5946553483154414
679,2022-09-13,110.076698,381.448456,0.63663787750038
680,2022-09-14,109.821342,382.903992,0.6429794417904507
681,2022-09-15,111.47641,378.556732,0.7137082185891823
682,2022-09-16,110.729263,375.668823,0.7594483729490954
683,2022-09-19,111.750687,378.582092,0.7905461978132253
684,2022-09-20,109.547066,374.236481,0.8187907531013412
685,2022-09-21,106.388237,367.708374,0.841789882882844
686,2022-09-22,105.177681,364.61972,0.8563414828811718
687,2022-09-23,103.21994,358.510559,0.8676204109834919
688,2022-09-26,100.997421,354.963898,0.8720207987651859
689,2022-09-27,100.108406,354.057831,0.8743191129167835
690,2022-09-28,102.132324,361.024353,0.8764320954196964
691,2022-09-29,100.401604,353.482941,0.8849556997816124
692,2022-09-30,98.831642,348.016846,0.8845588443128103
693,2022-10-03,101.886444,357.204895,0.8796866819877006
694,2022-10-04,106.653046,368.273468,0.8815884677449607
695,2022-10-05,105.336227,367.416138,0.8900801780815947
696,2022-10-06,103.189232,363.625885,0.8986610657367978
697,2022-10-07,101.128136,353.482941,0.9056931651206791
698,2022-10-10,100.183449,350.783997,0.9037904887255616
699,2022-10-11,97.292168,348.5625,0.8991347906600373
700,2022-10-12,98.866631,347.412781,0.895612643991221
701,2022-10-13,104.36293,356.58136,0.8868981441377685
702,2022-10-14,106.099602,348.455292,0.8898280064624694
703,2022-10-17,110.555801,357.409515,0.8706635389078449
704,2022-10-18,113.399368,361.608978,0.8584510020517088
705,2022-10-19,111.176048,359.046448,0.8476872744929936
706,2022-10-20,110.813438,356.035736,0.8317175998366934
707,2022-10-21,116.634186,364.687897,0.7976004408518964
708,2022-10-24,116.777313,369.150421,0.7752044167891653
709,2022-10-25,117.082657,375.045227,0.7661752076715779
710,2022-10-26,118.428116,372.219635,0.7885385611575217
711,2022-10-27,118.895683,370.231903,0.7939972883664436
712,2022-10-28,120.307922,379.040009,0.7889497570882978
713,2022-10-31,120.117073,376.302094,0.803255993745628
714,2022-11-01,122.283142,374.655457,0.8270326811612942
715,2022-11-02,121.157173,365.253021,0.8143546989330335
716,2022-11-03,121.37664,361.492065,0.7575985454619
717,2022-11-04,124.697342,366.695068,0.6686389859795056
718,2022-11-07,125.355736,370.202728,0.5816294235975972
719,2022-11-08,125.432068,372.200104,0.5125295424779982
720,2022-11-09,123.800369,364.532013,0.45861000395958584
721,2022-11-10,128.895889,384.564575,0.37651900853179476
722,2022-11-11,129.10582,388.28653,0.37935495118875706
723,2022-11-14,127.779465,384.983521,0.39007629173970726
724,2022-11-15,126.853874,388.26709,0.4106744474022454
725,2022-11-16,127.025642,385.305084,0.4383407895112959
726,2022-11-17,126.472191,384.126099,0.4401905931670992
727,2022-11-18,127.712646,385.870178,0.4419352049389254
728,2022-11-21,126.958824,384.467163,0.44857711773167097
729,2022-11-22,128.857712,389.640869,0.4677614949135229
730,2022-11-23,130.231796,392.096313,0.48936974684835244
731,2022-11-25,130.479904,392.008606,0.5063555678701954
732,2022-11-28,128.199326,385.753296,0.5343252379471324
733,2022-11-29,130.308136,385.090759,0.5664467907160855
734,2022-11-30,131.853943,397.221313,0.5785629176024489
735,2022-12-01,130.002777,396.929016,0.5971019184302311
736,2022-12-02,128.972244,396.47113,0.6285739404638887
737,2022-12-05,125.355736,389.338867,0.6518957361373399
738,2022-12-06,125.565666,383.726624,0.7008186822767329
739,2022-12-07,125.479805,383.073853,0.7278848933211889
740,2022-12-08,126.7966,386.074799,0.75953922982298
741,2022-12-09,126.109589,383.190735,0.7815839517156971
742,2022-12-12,128.065735,388.71524,0.7928138227650218
743,2022-12-13,127.941673,391.657806,0.8078386692623846
744,2022-12-14,127.302345,389.153748,0.8329963143800085
745,2022-12-15,124.143883,379.634399,0.8552313187387817
746,2022-12-16,123.370956,375.152344,0.8715401211803425
747,2022-12-19,124.105713,371.971161,0.878091525388155
748,2022-12-20,124.706886,372.480164,0.8759301820556684
749,2022-12-21,126.109589,378.049713,0.8701058021247949
750,2022-12-22,124.678253,372.656372,0.8712007265358
751,2022-12-23,125.269867,374.800018,0.8667853576504727
752,2022-12-27,125.708809,373.321991,0.8573647793498034
753,2022-12-28,126.395836,368.682404,0.8366177271307628
754,2022-12-29,127.121048,375.318787,0.7815150335074212
755,2022-12-30,127.96077,374.330139,0.7367816340544427
756,2023-01-03,128.934052,372.754303,0.7022541928081724
757,2023-01-04,130.136383,375.631989,0.6568392270942619
758,2023-01-05,130.107544,371.344818,0.6208235181561881
759,2023-01-06,132.597229,379.860474,0.5681340350184902
760,2023-01-09,132.049301,379.645142,0.5536983374008098
761,2023-01-10,133.231659,382.307526,0.555484425118354
762,2023-01-11,134.221756,387.142914,0.6075811889827618
763,2023-01-12,134.087189,388.552429,0.6640199527830487
764,2023-01-13,137.470856,390.059814,0.6818833536021384
765,2023-01-17,135.346451,389.345276,0.7147914091867168
766,2023-01-18,131.280304,383.198242,0.712716201460506
767,2023-01-19,129.530777,380.40863,0.7071979428492589
768,2023-01-20,129.847992,387.49527,0.6905244583166755
769,2023-01-23,131.953171,392.144684,0.669837116252113
770,2023-01-24,133.087463,391.723846,0.6759217685577952
771,2023-01-25,133.731506,391.870605,0.6778410933492532
772,2023-01-26,134.558197,396.177429,0.6635724427680582
773,2023-01-27,134.88504,397.087708,0.6576206427185736
774,2023-01-30,133.74115,392.10556,0.6550952661103109
775,2023-01-31,134.538986,397.870819,0.6370521045033729
776,2023-02-01,134.183304,402.099304,0.6044285161105425
777,2023-02-02,133.558487,407.952667,0.5563623731643755
778,2023-02-03,135.625214,403.616425,0.5102888998791227
779,2023-02-06,136.423065,401.149811,0.44922977764804495
780,2023-02-07,138.08606,406.396301,0.39516062712764655
781,2023-02-08,137.115173,401.952484,0.3153082468437053
782,2023-02-09,134.981155,398.467865,0.2491290658483094
783,2023-02-10,135.577133,399.397736,0.20319609116285164
784,2023-02-13,137.047897,404.086243,0.1603595324218105
785,2023-02-14,137.653473,403.90033,0.08446042813254576
786,2023-02-15,138.23024,405.211945,0.07009894311670985
787,2023-02-16,136.326935,399.63266,0.05774931352383253
788,2023-02-17,136.730652,398.634308,0.08971397768697642
789,2023-02-21,134.221756,390.637299,0.12105189923486151
790,2023-02-22,133.193207,390.098969,0.16710895876770585
791,2023-02-23,134.260208,392.174042,0.20885829218791474
792,2023-02-24,135.47142,387.98468,0.24657155549152263
793,2023-02-27,136.653748,389.306152,0.27834193486024017
794,2023-02-28,137.797684,387.867249,0.30717442517537247
795,2023-03-01,137.028656,386.379456,0.36314410792329155
796,2023-03-02,135.606003,389.38443,0.43479061001717084
797,2023-03-03,138.095688,395.629303,0.49443278061530305
798,2023-03-06,137.288223,395.903381,0.5252704662161671
799,2023-03-07,133.2509,389.834656,0.5477729724859308
800,2023-03-08,132.462646,390.470947,0.5739064026190682
801,2023-03-09,125.29158,383.266754,0.6023721851708835
802,2023-03-10,128.473373,377.73645,0.6084475535200867
803,2023-03-13,126.166344,377.19809,0.6523285902898232
804,2023-03-14,129.405807,383.433197,0.684010640173196
805,2023-03-15,123.29216,381.035065,0.7274381286301342
806,2023-03-16,125.685715,387.720367,0.7295485272276839
807,2023-03-17,120.937035,383.18692,0.7350777827735798
808,2023-03-20,122.215538,386.87146,0.7187019074505162
809,2023-03-21,125.493439,391.951324,0.7109165158516773
810,2023-03-22,122.253998,385.269897,0.7169284909563455
811,2023-03-23,121.927155,386.311462,0.7110597051280073
812,2023-03-24,120.071915,388.846436,0.6928532465962324
813,2023-03-27,123.51326,389.573486,0.6504877401009549
814,2023-03-28,123.888145,388.699036,0.6265238536289854
815,2023-03-29,124.138077,394.348785,0.6061280210146429
816,2023-03-30,123.763176,396.657776,0.5567621695053763
817,2023-03-31,125.262756,402.248474,0.5053437834634456
818,2023-04-03,125.118568,403.781342,0.4811421729462341
819,2023-04-04,123.445961,401.541046,0.4713016862000926
820,2023-04-05,123.630035,400.489716,0.46770574931342174
821,2023-04-06,123.4944,402.051971,0.43801232638041343
822,2023-04-10,123.901291,402.464661,0.4275399802010349
823,2023-04-11,124.51165,402.572723,0.441787575464032
824,2023-04-12,124.492279,400.931854,0.45816727065325463
825,2023-04-13,124.966988,406.257324,0.4646051887810595
826,2023-04-14,134.403214,405.264954,0.5487700264423366
827,2023-04-17,135.468918,406.719116,0.597493536280595
828,2023-04-18,136.989944,406.984375,0.6340096389693972
829,2023-04-19,136.815552,406.915649,0.7049813431720594
830,2023-04-20,136.418335,404.695038,0.7635340974737574
831,2023-04-21,136.156754,405.009491,0.811480534160442
832,2023-04-24,136.340851,405.431946,0.849301803413836
833,2023-04-25,133.376266,398.996216,0.8665486149534377
834,2023-04-26,131.01236,397.306213,0.8661273329818838
835,2023-04-27,132.775604,405.21582,0.8554385130809218
836,2023-04-28,133.928513,408.674438,0.8417084286427663
837,2023-05-01,136.796158,408.261719,0.8249314605416311
838,2023-05-02,134.587296,403.673218,0.8677672434876578
839,2023-05-03,131.738968,400.902405,0.8940909754919318
840,2023-05-04,129.936981,398.062775,0.8966805035190748
841,2023-05-05,132.475281,405.431946,0.8957407499368095
842,2023-05-08,132.794983,405.540039,0.8988191270354641
843,2023-05-09,132.155579,403.761627,0.8988896732273296
844,2023-05-10,132.223389,405.648163,0.8968469355573254
845,2023-05-11,131.806793,404.940735,0.8906571588707147
846,2023-05-12,129.917618,404.410095,0.8903954238037312
847,2023-05-15,131.01236,405.805389,0.8907289124111238
848,2023-05-16,130.130768,403.093506,0.8898495988685555
849,2023-05-17,134.131943,407.986633,0.8785071191849357
850,2023-05-18,135.1492,411.91684,0.8907259646307129
851,2023-05-19,134.839157,411.317444,0.9024099852799009
852,2023-05-22,133.725052,411.484528,0.9028336781872719
853,2023-05-23,132.329956,406.866486,0.9051912172375216
854,2023-05-24,131.118942,403.918854,0.9065600311400301
855,2023-05-25,131.438629,407.416718,0.9147449352363912
856,2023-05-26,132.669037,412.693054,0.9201055668977738
857,2023-05-30,133.172821,412.850281,0.9219409821497975
858,2023-05-31,131.477432,410.560913,0.9289820544660448
859,2023-06-01,133.289063,414.4617,0.9351973667548257
860,2023-06-02,136.088943,420.455231,0.941411105008694
861,2023-06-05,134.751984,419.649567,0.9429497940507349
862,2023-06-06,134.994186,420.563324,0.9394329454364928
863,2023-06-07,136.302094,419.109131,0.9325153006353407
864,2023-06-08,136.340851,421.644165,0.939752899556498
865,2023-06-09,136.612091,422.400696,0.9416879625356157
866,2023-06-12,136.602402,426.232666,0.9427580202344794
867,2023-06-13,137.590607,429.042816,0.9382463762824275
868,2023-06-14,137.077133,429.553711,0.9299975354046809
869,2023-06-15,138.627228,434.879181,0.9250356559090729
870,2023-06-16,138.791916,433.397888,0.9213645526736185
871,2023-06-20,138.084702,431.149353,0.9100713870597414
872,2023-06-21,137.881256,428.940247,0.8930515646582823
873,2023-06-22,135.226685,430.488617,0.8745134602063681
874,2023-06-23,134.51947,427.23407,0.8636260369581604
875,2023-06-26,134.848877,425.488556,0.8518414323729531
876,2023-06-27,134.858536,430.153259,0.8339370821061947
877,2023-06-28,134.267578,430.370239,0.8237718525138524
878,2023-06-29,138.956635,432.066498,0.8226634437255987
879,2023-06-30,140.903931,437.165161,0.8164262202706221
880,2023-07-03,142.037445,437.668182,0.811619235969079
881,2023-07-05,141.091248,437.017242,0.7926570993474708
882,2023-07-06,139.696335,433.595154,0.7636068620655202
883,2023-07-07,140.798599,432.500427,0.7199016811392829
884,2023-07-10,141.588715,433.595154,0.6681644188726217
885,2023-07-11,143.80304,436.356506,0.6381990157832691
886,2023-07-12,144.515121,439.867401,0.6236560284153574
887,2023-07-13,145.217453,443.358551,0.6152640947917553
888,2023-07-14,146.095398,443.082397,0.6005008971615272
889,2023-07-17,149.616806,444.620911,0.6030219535621946
890,2023-07-18,149.889938,447.924713,0.5978733506348975
891,2023-07-19,150.465454,448.920776,0.5872012715540349
892,2023-07-20,152.318832,445.942383,0.5839433068324824
893,2023-07-21,151.148285,445.942383,0.5761443181906835
894,2023-07-24,154.123444,447.93457,0.569971764541475
895,2023-07-25,152.972412,449.15744,0.5513349349282624
896,2023-07-26,153.889343,449.226501,0.5279740016875121
897,2023-07-27,152.192032,446.248169,0.5114011366178344
898,2023-07-28,153.060196,450.617035,0.5027505156430853
899,2023-07-31,154.084427,451.475006,0.4840503043432066
900,2023-08-01,153.323563,450.183105,0.438990519624785
901,2023-08-02,151.58725,443.920715,0.37629428598534137
902,2023-08-03,152.513962,442.648499,0.37644124247447597
903,2023-08-04,152.192032,440.646484,0.3900138114775876
904,2023-08-07,152.913879,444.492676,0.4342009750330772
905,2023-08-08,152.05545,442.559753,0.43498224619665105
906,2023-08-09,150.016724,439.601135,0.4394047164468123
907,2023-08-10,149.792389,439.758911,0.4343485368261829
908,2023-08-11,150.660553,439.502502,0.4279268329641588
909,2023-08-14,150.972702,441.928558,0.4224309317924907
910,2023-08-15,147.129379,436.780579,0.39611341032482045
911,2023-08-16,146.505066,433.575409,0.3917513242943585
912,2023-08-17,144.983353,430.271637,0.3697761475932353
913,2023-08-18,145.315002,430.47876,0.37199752935847274
914,2023-08-21,145.812485,433.279541,0.379336567899222
915,2023-08-22,142.788559,432.105957,0.379918234745079
916,2023-08-23,143.754272,436.91864,0.37515818866182754
917,2023-08-24,143.617691,430.863373,0.40823731621415954
918,2023-08-25,143.442123,433.900848,0.46692312862697516
919,2023-08-28,143.93959,436.652405,0.498000832755386
920,2023-08-29,145.110153,442.964081,0.5431239208285963
921,2023-08-30,144.524872,444.788605,0.5713692826929685
922,2023-08-31,142.739777,444.137665,0.627101369528365
923,2023-09-01,143.217758,444.966095,0.6666899687554297
924,2023-09-05,141.637482,443.042969,0.6893975743612927
925,2023-09-06,141.403412,440.064636,0.7163465254036661
926,2023-09-07,140.193802,438.713562,0.7290413388890987
927,2023-09-08,140.301132,439.374268,0.7548857492040537
928,2023-09-11,140.915665,442.263885,0.7879615189313559
929,2023-09-12,142.749542,439.837799,0.8253474052280809
930,2023-09-13,142.817825,440.350616,0.8349917649910308
931,2023-09-14,145.588135,444.147491,0.8488655283548762
932,2023-09-15,145.158936,438.796295,0.8470747720176327
933,2023-09-18,145.461319,439.053619,0.838495404824783
934,2023-09-19,145.27597,438.143097,0.8372965375984585
935,2023-09-20,144.661438,434.115112,0.8460399323892965
936,2023-09-21,143.529907,426.93988,0.8621628761930649
937,2023-09-22,142.154495,425.979919,0.8805227897490991
938,2023-09-25,142.856842,427.77124,0.8966244105279432
939,2023-09-26,141.37413,421.486725,0.9075841661737647
940,2023-09-27,142.203278,421.654968,0.9178616744794905
941,2023-09-28,143.968857,424.099487,0.9279441246802607
942,2023-09-29,141.461914,423.070221,0.9387057557641219
943,2023-10-02,140.242599,422.901947,0.943183191438787
944,2023-10-03,139.208603,417.240997,0.9458288023877278
945,2023-10-04,139.832886,420.279297,0.9471886505083998
946,2023-10-05,140.422485,420.120941,0.9496139165246997
947,2023-10-06,142.584351,425.108978,0.948273953003331
948,2023-10-09,142.260086,427.830597,0.9482639582372694
949,2023-10-10,143.124817,430.057404,0.9486972571860333
950,2023-10-11,143.616135,431.819061,0.950714041676344
951,2023-10-12,143.282028,429.186493,0.9524783380005194
952,2023-10-13,145.434082,427.048767,0.9544512906697178
953,2023-10-16,145.286667,431.541931,0.9595400884249055
954,2023-10-17,144.972214,431.522095,0.9630170310358716
955,2023-10-18,143.380325,425.772034,0.9656563101830984
956,2023-10-19,142.771057,422.031036,0.967024769808808
957,2023-10-20,140.471619,416.845093,0.9700565036382263
958,2023-10-23,138.55542,416.12262,0.9725555869550314
959,2023-10-24,138.722488,419.259918,0.971358308884747
960,2023-10-25,137.965836,413.242645,0.9713540373304318
961,2023-10-26,138.319595,408.294189,0.9733374177519952
962,2023-10-27,133.337509,406.443512,0.9814534483393749
963,2023-10-30,135.037506,411.302856,0.9831670228336111
964,2023-10-31,136.649078,413.885956,0.98482353971278
965,2023-11-01,136.531143,418.299957,0.9880895649604049
966,2023-11-02,138.968155,426.316406,0.9852500433678733
967,2023-11-03,140.520767,430.205841,0.9784085430986479
968,2023-11-06,141.582031,431.195526,0.9670367305106604
969,2023-11-07,141.513245,432.422729,0.9556079865722522
970,2023-11-08,142.210938,432.739441,0.9530820991176238
971,2023-11-09,141.788391,429.364624,0.9510016123911189
972,2023-11-10,143.891281,436.064789,0.9513752249759365
973,2023-11-13,143.252563,435.649109,0.9497786321712143
974,2023-11-14,145.86644,444.101013,0.9457931629390164
975,2023-11-15,147.143921,445.041199,0.9425439423904924
976,2023-11-16,148.824265,445.585541,0.939079993479551
977,2023-11-17,150.170517,446.139771,0.9335022971681123
978,2023-11-20,150.632355,449.573975,0.9275859033603235
979,2023-11-21,150.317902,448.594177,0.920243287779968
980,2023-11-22,150.671661,450.326111,0.9060548805057814
981,2023-11-24,150.878021,450.60321,0.8976095039497707
982,2023-11-27,150.534103,449.791687,0.8933906730946671
983,2023-11-28,150.878021,450.237061,0.8866575446389384
984,2023-11-29,151.644516,449.920319,0.8768248683765377
985,2023-11-30,153.373993,451.691895,0.8753746717998223
986,2023-12-01,154.120804,454.364044,0.8679739136973307
987,2023-12-04,155.25087,451.978882,0.8635868040694786
988,2023-12-05,155.231216,451.889832,0.8551530198743535
989,2023-12-06,153.600006,450.068817,0.8451325572332846
990,2023-12-07,154.071671,453.503021,0.8283931758965153
991,2023-12-08,155.771683,455.452698,0.8129361827831861
992,2023-12-11,156.341644,457.224243,0.795852247534658
993,2023-12-12,157.73703,459.312439,0.7803867620629344
994,2023-12-13,158.267639,465.646454,0.7751388855144764
995,2023-12-14,161.146866,467.140869,0.79003660685354
996,2023-12-15,162.365341,466.371704,0.8040155741126052
997,2023-12-18,163.348007,468.995087,0.8173496897553089
