Date,cov_price_6,cov_return_6,cov_price_14,cov_price_22,cov_return_60,cov_price_72,IC
2020-07-16,0.7452017996931751,0.6290821999164774,0.5985982346696391,0.26659992313699576,0.8009566793747932,0.6710145501107304,0.5248788576846989
2020-07-17,0.7938886695592698,0.46387715337567625,0.7500436724432286,0.4544358149227221,0.7961455513006519,0.665804185954009,0.5470676115767102
2020-07-20,0.6483410792558816,0.5060121585525987,0.7928527386748649,0.5379723572580302,0.7956696330985792,0.6442851053987841,0.5369716335330242
2020-07-21,0.13212913138066473,0.29221745862120807,0.7847740859258546,0.5847653901488736,0.8033675522165932,0.6355598968382158,0.5202515831935959
2020-07-22,-0.10400219561031586,-0.14734239926984824,0.8194231180143609,0.6629962401551414,0.7992868442063792,0.6373321599052664,0.5263285422505486
2020-07-23,-0.3567671547755096,0.07037061076032937,0.7817705084007265,0.7159254521629008,0.7956896067967091,0.6450877218749879,0.5271158655164835
2020-07-24,-0.27153068497844873,-0.02583739735629313,0.7557736187729462,0.7397096928528423,0.7917250328914969,0.6898347337740431,0.5493451843502173
2020-07-27,0.24308925277428153,-0.3201288682551704,0.7475260929586192,0.7625034443977264,0.7876906676846878,0.7160046539055585,0.5493170515445496
2020-07-28,0.23457258640988565,-0.20360082796151624,0.6560769224789389,0.7622336568234559,0.7864036444616027,0.7188064918022017,0.5731144769863468
2020-07-29,0.47682319750402113,-0.28017328479139997,0.5964776302288544,0.8248384477935713,0.7782120628387115,0.714461171521998,0.6016533934245494
2020-07-30,0.49277181723616303,-0.23258562272534114,0.3907995473929327,0.8348450397952313,0.7753117840787308,0.7067346912043377,0.6348022878509254
2020-07-31,0.32498839436840354,0.21164159618640957,0.16613304868421683,0.8164489198168148,0.7790838348144917,0.7072352968209671,0.6298089136552629
2020-08-03,-0.05715024955718636,0.3092284666934773,-0.14732339868284267,0.7713358501711771,0.7813234172329779,0.698583341923171,0.6239752938868544
2020-08-04,-0.26339746124501245,0.4504006625446976,-0.40290048986716753,0.6487603941102482,0.7769990432629512,0.6804003829510799,0.6106496106493662
2020-08-05,-0.5362667733291291,0.44765692392783074,-0.5280304063392395,0.4748051648165511,0.7747423541258237,0.6582110484427193,0.5927980496431581
2020-08-06,-0.4519311482488846,0.5425448272650467,-0.4152061634372983,0.41200670006258044,0.7735388333409795,0.640359666379209,0.589293135617018
2020-08-07,0.15995090110663204,0.8489974682296353,-0.37090709508780384,0.2511939540426376,0.7786799517451215,0.623954966231726,0.5867421472429116
2020-08-10,0.6843765946699912,0.7542930736855648,-0.13696227555129106,0.21328638835970407,0.7712871067661239,0.6263428550288999,0.5898367557752648
2020-08-11,0.8679294147046782,-0.5960363254088666,0.1731738129797659,0.07143520310971395,0.7584216098800758,0.6357878606141707,0.6010310063709586
2020-08-12,0.4467021033212591,-0.5673491645324834,0.3136717472622453,0.1808150024245037,0.7567560064382429,0.6554908892869038,0.6708594649078968
2020-08-13,0.37095819158005217,-0.7325009604288101,0.498582529926881,0.3292259642431299,0.7368518090863887,0.6687661696682412,0.7041289940921548
2020-08-14,0.18650282691047018,-0.9193716446995271,0.6007115244938125,0.42143224907279697,0.7067115449357203,0.6762814664263256,0.7446444869920249
2020-08-17,0.02600938907390082,-0.7229231828429251,0.6219828472155723,0.5166761722880132,0.7032117824367056,0.6794120563643746,0.7736610333742107
2020-08-18,-0.536682559053749,-0.6544062997906729,0.6055274618794712,0.565429558214738,0.6973052445625635,0.6728318224642228,0.7785421618828331
2020-08-19,-0.7438203974446607,-0.5833417378736921,0.6157676421933518,0.5188321334871091,0.6873620201150141,0.6557162240860706,0.7852247678749134
2020-08-20,-0.673246828988042,-0.6292065274716112,0.5750563869158923,0.47745993629368555,0.6860329868440264,0.6423244919512864,0.7906121475407342
2020-08-21,-0.8148687536024878,-0.3516679344578533,0.4264295904445282,0.4359971554536481,0.6924674326196367,0.627012037748877,0.7915467515063793
2020-08-24,-0.7670785388522129,-0.8118940510065792,0.16775149552333848,0.37772840149549136,0.6868438639659582,0.6044319289215174,0.7953376800356334
2020-08-25,0.42959174851938714,-0.5868862279163929,-0.08912576382971463,0.4133386445150222,0.6861877553850265,0.5797172805776502,0.7955005130306666
2020-08-26,0.8305156530576041,0.4456835174412226,-0.19789536109079853,0.44667734271904447,0.6992463988664717,0.5395927450319986,0.7929018179097878
2020-08-27,0.632250630954001,0.5696360722861865,-0.3616450140263063,0.37264357766636347,0.699664697318418,0.4984284977124996,0.8018971597243781
2020-08-28,0.810050905802082,0.18571826593474672,-0.18372132930350163,0.4145554869991665,0.6890611476875709,0.4651865427669741,0.7916902939004451
2020-08-31,0.8231963312321168,-0.049816270492170855,0.013544473429058259,0.5260205576471159,0.6775011867597222,0.45450835106847315,0.7848071871809317
2020-09-01,0.49365377297252894,-0.23171399290353079,0.2145991102172293,0.47666987792839816,0.6887803284270076,0.4185745102592161,0.7918866853957588
2020-09-02,0.16993438249751983,0.34165032540991724,0.304001042865585,0.3943197238615006,0.6680928481708173,0.39228325353347937,0.8104990650230243
2020-09-03,0.24361220146016493,0.10149100414818447,0.514782038726279,0.3490607580220483,0.6613318320310466,0.36635386004145876,0.8179896608975197
2020-09-04,-0.04401269309384365,0.2742838828107063,0.7148996485667404,0.2560558531511659,0.6607014225885125,0.33317575570977553,0.7916959021797721
2020-09-08,-0.4067396362993734,0.313618012747793,0.5787762347539113,0.17385700184107625,0.619700175236528,0.33391399254690457,0.7637793372595715
2020-09-09,0.06209154145228261,0.20456693611111035,0.4946062745183099,0.1130960412494305,0.43344717596005344,0.3483086968413984,0.7723047530998237
2020-09-10,0.15357047706707327,0.44960257021569117,0.4170248164141703,0.07935571103840414,0.4662154971973641,0.35850644057550607,0.7890648159577296
2020-09-11,0.5215725794538183,0.5818044938370601,0.3520508379578689,0.10286333561380917,0.46323594331690215,0.35305357803632453,0.803410256455202
2020-09-14,0.6736837020789747,0.6400515907465073,0.2442338542740187,0.216582041048496,0.4659400643830776,0.3551909314702413,0.7900549867094027
2020-09-15,0.8360053241212864,0.6053887531561036,0.15606717540548165,0.238088874337914,0.46039555581215946,0.362388643918478,0.7955440583367493
2020-09-16,0.15314759453311613,0.7272052147677504,0.1961962003611884,0.29889853124966437,0.4662895955800235,0.38202912462617367,0.8160490381623959
2020-09-17,-0.06768998108165329,0.6538248810288498,0.31407684868778635,0.3719633315259044,0.44323963108002407,0.4191564160517328,0.8245373295638084
2020-09-18,-0.0028958512622580166,0.3366676181109151,0.34870758438517196,0.39600624458872125,0.4469981315768809,0.4706296927422174,0.8399947559002396
2020-09-21,0.29386399579897476,0.2729815125097221,0.36324191196223243,0.4287391048558061,0.45065295431064223,0.5429652039198339,0.8597550669300409
2020-09-22,0.8002775211950599,0.16320989411824882,0.5428691079568867,0.5322512700604104,0.40835683055595423,0.6119607066829388,0.8691139595658881
2020-09-23,0.8116307429588963,0.3376426362165197,0.6219109945260518,0.5781242281939392,0.4138082086142625,0.6419273394171187,0.8701593381629784
2020-09-24,0.8900387764935399,-0.13993037575408993,0.8232796892086155,0.6820458962309185,0.3263762354290344,0.6352662964096958,0.8705549157434664
2020-09-25,0.8737584976071213,0.2618286594344473,0.8807875183998363,0.7321086385244597,0.3453017553136487,0.6477145975087709,0.8669138975817763
2020-09-28,0.69842637344902,0.3534861351705659,0.8466989409343377,0.7415808751893374,0.33793668362577106,0.666414173449568,0.8636779107266912
2020-09-29,0.8211417786169358,0.6029747704521774,0.8365217867884196,0.7558300969254101,0.3492087770165071,0.6889681609785392,0.8698132962408398
2020-09-30,0.9544226271649247,0.758012679224512,0.8016944151606564,0.7426940645244372,0.37308601574497463,0.6942985496955223,0.8731732016344009
2020-10-01,0.970975858399715,0.7345201317014359,0.7904566048908669,0.7147152658994529,0.3566197793992589,0.6984557018692416,0.8779802071454588
2020-10-02,0.9806935862001188,0.8887615012327036,0.8153578570562884,0.7099450537219083,0.3418987755234189,0.6992640541547449,0.8807497073793628
2020-10-05,0.8214130252650541,0.8628914430196285,0.8407361065823358,0.7322582376877299,0.34009761756221896,0.6981028086066061,0.8837275068309237
2020-10-06,0.8239645711108213,0.6256408480735361,0.8491730882961706,0.7955043949385128,0.3201349451772293,0.7054236072244796,0.8896517217730864
2020-10-07,0.7056804963932222,0.7732518532133269,0.8328741363376391,0.7908885663887667,0.32523865109659406,0.6974148426913247,0.8923899650576518
2020-10-08,0.7312574915748771,0.8032859225537461,0.8680679672471895,0.769969309034072,0.35193457307902887,0.7122406947907609,0.8970197765530392
2020-10-09,0.8612249597073184,0.8511170414113535,0.932568581118992,0.8234964393234933,0.3661361520385325,0.6986026722410662,0.901416518689092
2020-10-12,0.9466509539056229,0.838045825159389,0.9509095400383929,0.8287071146286636,0.3674070754165982,0.6864057780682513,0.9080089953765004
2020-10-13,0.9317804315674948,0.6535202467995326,0.954070725047009,0.8587987539914519,0.3625924266051784,0.6847979715662346,0.919553140336285
2020-10-14,0.8657275926150191,0.7737609036644303,0.9398355177658803,0.89171178282234,0.3781583360294271,0.6717916709419525,0.9298675370214148
2020-10-15,0.5581619757342923,0.7961663793051111,0.9183322681430718,0.9227750323161313,0.3938491829850409,0.6567737166415755,0.9373163396834128
2020-10-16,0.1595479589040659,0.7957207399009757,0.9072442490755411,0.9288216837298531,0.40029675767204775,0.6564422452364465,0.9414525932966678
2020-10-19,0.4472336875188301,0.5662106022382362,0.9045024563045041,0.9363402450547323,0.3988149320029298,0.6427561918741587,0.9455622043157788
2020-10-20,0.7230388440546252,0.5128934841963787,0.8842104306709299,0.9402377280590994,0.4066248519433281,0.6262559314119022,0.946230313310847
2020-10-21,0.5520331241593985,0.770377339492093,0.8736646715821765,0.9547385385266051,0.41870403822387786,0.6000206478803413,0.9450718860059092
2020-10-22,0.7434071842003934,0.7680264406881485,0.8927967293336214,0.9561384139192615,0.4318098113466374,0.5917715961349073,0.9453319004882564
2020-10-23,0.6709374898316797,0.7141003114266017,0.7479535623287308,0.9445705167706521,0.43732011978458113,0.6029012119062968,0.9467731824122384
2020-10-26,0.6900404476998778,0.7511060654885826,0.6357845779193624,0.9217021541305226,0.4214281536210897,0.6167549352187616,0.9480712319589236
2020-10-27,0.5813908165726248,0.7772052599763444,0.3736843327012519,0.8767265378044485,0.420752113483512,0.6319159835751922,0.9458650976977168
2020-10-28,0.685046347122146,0.8569729537718006,0.431977043539435,0.8383639520868116,0.4518675420196438,0.6528490890286247,0.9445880675313252
2020-10-29,0.8790937407927503,0.7991290191163748,0.7416452034333483,0.8190543141364572,0.4586829334495712,0.6599783948819914,0.9376188078446298
2020-10-30,0.9788700668703424,0.765731720799661,0.8027099311121259,0.8113450269627449,0.49910832332833627,0.6583194299864099,0.9282160695307284
2020-11-02,0.9396462027828809,0.7844987615015886,0.796553380344791,0.800933982150288,0.4973968288140529,0.6646904695573431,0.9163442082745392
