,Date,XOM,SPY,IC
494,2021-12-16,56.098278,447.708893,-0.6930125133671486
495,2021-12-17,54.873383,442.94397,-0.6991985001540467
496,2021-12-20,54.078121,438.233917,-0.7181792742899111
497,2021-12-21,55.303013,446.016541,-0.7600079315493968
498,2021-12-22,55.750916,450.476135,-0.7724798099313358
499,2021-12-23,55.778343,453.279053,-0.7680194708524956
500,2021-12-27,56.573612,459.693939,-0.7519374521219196
501,2021-12-28,56.390785,459.318237,-0.7289667762987206
502,2021-12-29,55.897179,459.905853,-0.7135268269154518
503,2021-12-30,55.568096,458.634399,-0.6933512774487098
504,2021-12-31,55.933743,457.478546,-0.6730507449916966
505,2022-01-03,58.081867,460.12735,-0.6463770419107258
506,2022-01-04,60.26656,459.973236,-0.607374045552834
507,2022-01-05,61.016132,451.140808,-0.5718016702011545
508,2022-01-06,62.451267,450.716949,-0.584847942667982
509,2022-01-07,62.963146,448.935059,-0.6031682995270397
510,2022-01-10,62.588387,448.376373,-0.5873639072747179
511,2022-01-11,65.220985,452.460358,-0.5729280469928258
512,2022-01-12,65.02903,453.683594,-0.567795248970045
513,2022-01-13,64.562828,447.432434,-0.5374702985448832
514,2022-01-14,65.696312,447.615509,-0.4752331734805314
515,2022-01-18,66.802383,439.688354,-0.41901164257954987
516,2022-01-19,66.829803,435.122833,-0.3782617068243658
517,2022-01-20,66.976059,430.306824,-0.3413459360405984
518,2022-01-21,65.970551,421.859619,-0.2958386461597796
519,2022-01-24,66.5373,423.651184,-0.27862154772100517
520,2022-01-25,68.493469,418.478821,-0.259816388625233
521,2022-01-26,67.798759,417.429016,-0.23757808641559297
522,2022-01-27,68.667145,415.367676,-0.2028342773652751
523,2022-01-28,68.8134,425.683563,-0.2013599169131397
524,2022-01-31,69.43499,433.350586,-0.1585926926417404
525,2022-02-01,73.886642,436.278687,-0.0795742463831998
526,2022-02-02,73.694687,440.516724,-0.05670847218683568
527,2022-02-03,72.835442,430.162384,-0.023029422552428923
528,2022-02-04,74.416832,432.185059,0.013098692297484093
529,2022-02-07,75.312645,430.798065,0.029075529225609475
530,2022-02-08,73.365616,434.342621,0.039178226531745054
531,2022-02-09,73.014412,440.699738,0.07354250239304091
532,2022-02-10,72.311981,432.782288,0.12518257086773654
533,2022-02-11,74.132721,424.248352,0.1459752036077416
534,2022-02-14,72.995941,422.861389,0.14269263040830307
535,2022-02-15,72.08094,429.680786,0.15163371935203165
536,2022-02-16,72.413658,430.162384,0.15900937199179174
537,2022-02-17,72.302765,420.973541,0.1672732803417868
538,2022-02-18,71.498665,418.247681,0.1777393757730628
539,2022-02-22,70.666855,413.759216,0.1776566965145499
540,2022-02-23,70.953362,406.419678,0.1407742412240673
541,2022-02-24,70.05687,412.53595,0.05979642388266206
542,2022-02-25,71.942284,421.638092,0.01056702542718787
543,2022-02-28,72.478355,420.559326,0.0172872304239432
544,2022-03-01,73.171532,414.154114,-0.009494577385873329
545,2022-03-02,74.42849,421.77298,-0.06349849615782226
546,2022-03-03,74.899849,419.673157,-0.08798841010956505
547,2022-03-04,77.718765,416.263519,-0.12613231708509462
548,2022-03-07,80.519188,403.992401,-0.17036071555587703
549,2022-03-08,81.129181,400.929443,-0.16526081593503567
550,2022-03-09,76.517242,411.678711,-0.19429968678513965
551,2022-03-10,78.892532,409.819763,-0.2795935415644144
552,2022-03-11,78.48587,404.608826,-0.25481603142627357
553,2022-03-14,75.676201,401.651825,-0.2474143395744177
554,2022-03-15,71.369278,410.484314,-0.29513361227878054
555,2022-03-16,71.10125,419.586517,-0.3677965170660344
556,2022-03-17,72.995941,424.835968,-0.4397124336988469
557,2022-03-18,72.709412,429.489044,-0.4954394247130649
558,2022-03-21,75.971947,429.363464,-0.5218972854619327
559,2022-03-22,75.639229,434.387604,-0.5547756376232439
560,2022-03-23,76.83149,428.793396,-0.5801354556729332
561,2022-03-24,77.062538,435.257172,-0.607907725198125
562,2022-03-25,78.744659,437.382813,-0.6197249816317836
563,2022-03-28,76.535736,440.493927,-0.6406490532739005
564,2022-03-29,76.129066,445.943176,-0.637578982944445
565,2022-03-30,77.432243,443.189575,-0.61424856455808
566,2022-03-31,76.332413,436.368317,-0.5740935515440033
567,2022-04-01,76.82225,437.605072,-0.5447597550275652
568,2022-04-04,76.859215,441.353821,-0.5168314667030262
569,2022-04-05,76.4618,435.778931,-0.4688361143088697
570,2022-04-06,77.312088,431.421417,-0.43069180518193145
571,2022-04-07,78.606018,433.595337,-0.39597599327661004
572,2022-04-08,80.260384,432.435944,-0.3403488680334127
573,2022-04-11,77.496941,425.044617,-0.3121890711733205
574,2022-04-12,79.114349,423.469788,-0.3006146289804451
575,2022-04-13,80.232658,428.319946,-0.3141949617817518
576,2022-04-14,81.175392,422.986633,-0.3120044304540923
577,2022-04-18,81.840836,423.160522,-0.31599893012106156
578,2022-04-19,81.110695,429.991486,-0.3126226244778927
579,2022-04-20,81.295532,429.672638,-0.2664933437281709
580,2022-04-21,80.435989,423.247528,-0.17372900029201707
581,2022-04-22,78.679955,411.633942,-0.1295073319521668
582,2022-04-25,76.027405,414.020447,-0.05939456042792887
583,2022-04-26,76.055138,402.03006,0.05032776803144161
584,2022-04-27,78.227089,403.160461,0.1099751938089089
585,2022-04-28,80.593109,413.344147,0.16415034321191563
586,2022-04-29,78.790863,398.068695,0.22735026766854752
587,2022-05-02,79.862976,400.464813,0.28602033289341294
588,2022-05-03,81.50811,402.300568,0.3591277568617582
589,2022-05-04,84.752159,414.551819,0.41591951644896086
590,2022-05-05,83.467476,399.817474,0.47590792322354325
591,2022-05-06,84.742935,397.430969,0.5144517998271304
592,2022-05-09,78.060722,384.706299,0.5308007794802972
593,2022-05-10,78.5783,385.595184,0.5577574627255807
594,2022-05-11,80.21418,379.469635,0.5926472584912433
595,2022-05-12,80.578331,379.073456,0.6090298449505777
596,2022-05-13,82.968597,388.136292,0.6260541163900369
597,2022-05-16,84.920029,386.561401,0.6506975535329571
598,2022-05-17,86.00312,394.513123,0.653262456575335
599,2022-05-18,84.639923,378.60965,0.667246088492468
600,2022-05-19,85.097443,376.290833,0.6614416660107791
601,2022-05-20,85.769691,376.455109,0.6546327521156586
602,2022-05-23,87.665108,383.498627,0.6371956611340588
603,2022-05-24,88.141296,380.571075,0.6231119215786813
604,2022-05-25,89.915329,383.93338,0.6186253384978616
605,2022-05-26,90.23278,391.604919,0.6148634462384058
606,2022-05-27,91.119797,401.218414,0.6019803238821821
607,2022-05-31,89.635216,398.967224,0.5820292667536866
608,2022-06-01,91.353218,395.740173,0.5863128615215608
609,2022-06-02,91.194496,403.276459,0.5729639605654235
610,2022-06-03,92.520348,396.658081,0.555728976712254
611,2022-06-06,92.286926,397.865784,0.5102746991227295
612,2022-06-07,96.516594,401.68222,0.43242952824215947
613,2022-06-08,97.655701,397.315094,0.3370291813073596
614,2022-06-09,95.54554,387.865753,0.24962742391768844
615,2022-06-10,93.799515,376.619324,0.22723890389791768
616,2022-06-13,89.495163,362.319824,0.28207382808375225
617,2022-06-14,89.728584,361.228058,0.4031564145199168
618,2022-06-15,88.598816,366.377838,0.5495298027023823
619,2022-06-16,85.330864,354.252167,0.6419990327868101
620,2022-06-17,80.410255,355.015839,0.7128645579723853
621,2022-06-21,85.414886,363.952881,0.7234500722783478
622,2022-06-22,82.034904,363.292999,0.7853571720897022
623,2022-06-23,79.560593,366.854187,0.8041437870452551
624,2022-06-24,81.138542,378.517914,0.7982349897520665
625,2022-06-27,83.127327,377.072083,0.7763138723702425
626,2022-06-28,85.433556,369.367401,0.7637259509125044
627,2022-06-29,82.277664,369.06662,0.7881499640298513
628,2022-06-30,79.96209,366.068207,0.7663741702306844
629,2022-07-01,81.745461,369.939972,0.7135709157747075
630,2022-07-05,79.187103,370.638641,0.6849021955823938
631,2022-07-06,77.758545,371.890411,0.6422066758658312
632,2022-07-07,80.242188,377.460236,0.6061325356784301
633,2022-07-08,80.37291,377.14978,0.5605860922604438
634,2022-07-11,79.96209,372.84137,0.516087298727893
635,2022-07-12,78.897659,369.542114,0.4801057276368929
636,2022-07-13,79.215118,367.601379,0.4289172925180849
637,2022-07-14,77.627838,366.708649,0.37123303087674936
638,2022-07-15,78.935028,373.714661,0.28702693316119976
639,2022-07-18,80.391571,370.628937,0.18845360154309163
640,2022-07-19,82.417702,380.643005,0.059245274852146944
641,2022-07-20,83.323402,383.068909,-0.0064591663904258485
642,2022-07-21,81.93219,386.969757,-0.04115374781434004
643,2022-07-22,81.30661,383.379486,-0.07238828255648681
644,2022-07-25,84.014343,383.845276,-0.1132719244554339
645,2022-07-26,83.687538,379.303955,-0.0950839406643677
646,2022-07-27,85.498932,389.153107,-0.0810411675854482
647,2022-07-28,86.497993,394.033997,0.06503461435462737
648,2022-07-29,90.503571,399.778503,0.21209928791069962
649,2022-08-01,88.215996,398.594666,0.2930149069661893
650,2022-08-02,87.833168,395.964996,0.3243919763349327
651,2022-08-03,84.985382,402.165588,0.3580493691304188
652,2022-08-04,81.409332,401.89389,0.41900812866379483
653,2022-08-05,82.585785,401.214661,0.46446468973372274
654,2022-08-08,83.052635,400.748901,0.48660470462307315
655,2022-08-09,84.5839,399.157501,0.4738356922741046
656,2022-08-10,85.386879,407.541412,0.41128600450645886
657,2022-08-11,87.856949,407.541412,0.35451348969375474
658,2022-08-12,88.62059,414.440643,0.30875694048325497
659,2022-08-15,87.036736,416.148529,0.27375575378266026
660,2022-08-16,86.225945,416.963593,0.2584986017268113
661,2022-08-17,86.923599,414.004028,0.25010477258207225
662,2022-08-18,88.978844,415.207275,0.24607007769720773
663,2022-08-19,88.696014,409.627716,0.23008375705205855
664,2022-08-22,88.630013,401.098206,0.2266824039857637
665,2022-08-23,92.391685,400.127838,0.20058830719320064
666,2022-08-24,92.938492,401.408722,0.13834899379111168
667,2022-08-25,93.419304,407.075623,0.09330374761646025
668,2022-08-26,92.269119,393.296509,0.05713140797972109
669,2022-08-29,94.390358,390.695953,0.061911493131494744
670,2022-08-30,90.798386,386.406982,0.047672370262672764
671,2022-08-31,90.119598,383.466766,0.055050272510614215
672,2022-09-01,88.498032,384.670013,0.10233980124703203
673,2022-09-02,90.119598,380.613892,0.1471179357024559
674,2022-09-06,89.516228,379.177795,0.17535910498310642
675,2022-09-07,88.752571,385.989777,0.17569894937051023
676,2022-09-08,89.478508,388.512634,0.17854647103094196
677,2022-09-09,90.977516,394.548279,0.20379357066382506
678,2022-09-12,92.023994,398.788757,0.24968665682446375
679,2022-09-13,89.874474,381.448456,0.3208737293282658
680,2022-09-14,92.080559,382.903992,0.3535261308700985
681,2022-09-15,89.403091,378.556732,0.41948074815957404
682,2022-09-16,87.875801,375.668823,0.5003555765357887
683,2022-09-19,87.866379,378.582092,0.5676172182334445
684,2022-09-20,87.149872,374.236481,0.6427447734481796
685,2022-09-21,85.745125,367.708374,0.6950810334743927
686,2022-09-22,85.386879,364.61972,0.7285611023283421
687,2022-09-23,80.842712,358.510559,0.7503800914423043
688,2022-09-26,79.174019,354.963898,0.7649238404284673
689,2022-09-27,80.83329,354.057831,0.780761379978093
690,2022-09-28,83.77475,361.024353,0.790138046717495
691,2022-09-29,83.605034,353.482941,0.8143811587749284
692,2022-09-30,82.313438,348.016846,0.816269842935441
693,2022-10-03,86.659622,357.204895,0.8114065352536928
694,2022-10-04,89.817909,368.273468,0.8151703551873416
695,2022-10-05,93.447578,367.416138,0.8430456397551583
696,2022-10-06,96.219337,363.625885,0.8462209473908682
697,2022-10-07,95.248283,353.482941,0.8294121775750067
698,2022-10-10,93.183601,350.783997,0.7973940849749807
699,2022-10-11,92.391685,348.5625,0.7575949020513728
700,2022-10-12,92.797073,347.412781,0.7038146101633891
701,2022-10-13,96.040215,356.58136,0.6373584712620765
702,2022-10-14,93.513573,348.455292,0.5902574405632445
703,2022-10-17,94.861748,357.409515,0.5032811966406568
704,2022-10-18,95.031448,361.608978,0.4257169996060361
705,2022-10-19,97.850342,359.046448,0.36319474980994026
706,2022-10-20,97.98233,356.035736,0.31348423285503335
707,2022-10-21,99.801857,364.687897,0.25595088581295705
708,2022-10-24,100.499527,369.150421,0.22921619757684383
709,2022-10-25,99.820724,375.045227,0.20538753613527969
710,2022-10-26,101.008621,372.219635,0.20790704587402709
711,2022-10-27,101.395149,370.231903,0.19162267206941105
712,2022-10-28,104.364891,379.040009,0.16365196078435
713,2022-10-31,104.46859,376.302094,0.17103298514879273
714,2022-11-01,105.505646,374.655457,0.17393402630916002
715,2022-11-02,103.337265,365.253021,0.17788211704563928
716,2022-11-03,104.741997,361.492065,0.19378502794430705
717,2022-11-04,105.882751,366.695068,0.23481857585268973
718,2022-11-07,107.136635,370.202728,0.2717516616502111
719,2022-11-08,107.476036,372.200104,0.3198752354157381
720,2022-11-09,102.667885,364.532013,0.3738073815266611
721,2022-11-10,104.176331,384.564575,0.3808251403722854
722,2022-11-11,107.428894,388.28653,0.3865312764591619
723,2022-11-14,107.742516,384.983521,0.3877339264073011
724,2022-11-15,108.46479,388.26709,0.405693649397504
725,2022-11-16,107.305351,385.305084,0.40802368156231167
726,2022-11-17,107.447891,384.126099,0.406106211792516
727,2022-11-18,106.516548,385.870178,0.4002096390826576
728,2022-11-21,105.461655,384.467163,0.40558138414964895
729,2022-11-22,108.512314,389.640869,0.42592452588001417
730,2022-11-23,107.970604,392.096313,0.43310764131730994
731,2022-11-25,107.590462,392.008606,0.4308282061881398
732,2022-11-28,104.35923,385.753296,0.4654440841982849
733,2022-11-29,105.052994,385.090759,0.5054571388729737
734,2022-11-30,105.813278,397.221313,0.5197971896878399
735,2022-12-01,105.300087,396.929016,0.5526149780681887
736,2022-12-02,104.406746,396.47113,0.585592297386533
737,2022-12-05,101.546143,389.338867,0.5727606667496589
738,2022-12-06,98.723572,383.726624,0.5872582951067373
739,2022-12-07,98.504997,383.073853,0.6020144293876811
740,2022-12-08,99.236771,386.074799,0.6403001281882243
741,2022-12-09,98.400459,383.190735,0.6756710094705066
742,2022-12-12,100.823875,388.71524,0.7081378858534669
743,2022-12-13,101.926308,391.657806,0.7375865403057691
744,2022-12-14,101.175507,389.153748,0.7777690893332806
745,2022-12-15,100.206146,379.634399,0.8128860660938345
746,2022-12-16,99.502884,375.152344,0.827920338020207
747,2022-12-19,99.949539,371.971161,0.8316088514644617
748,2022-12-20,101.394104,372.480164,0.8160386305957553
749,2022-12-21,102.696083,378.049713,0.8050582284503198
750,2022-12-22,100.624306,372.656372,0.79589840984685
751,2022-12-23,103.285316,374.800018,0.7795738174404555
752,2022-12-27,104.72036,373.321991,0.769945538366346
753,2022-12-28,103.000206,368.682404,0.768291217973551
754,2022-12-29,103.779503,375.318787,0.75514878559416
755,2022-12-30,104.824913,374.330139,0.7453790869888909
756,2023-01-03,101.22303,372.754303,0.7445498576651735
757,2023-01-04,101.517647,375.631989,0.7116209012145633
758,2023-01-05,103.789017,371.344818,0.6772934382613205
759,2023-01-06,105.043488,379.860474,0.6519123100694013
760,2023-01-09,103.085739,379.645142,0.6390151027078692
761,2023-01-10,104.62532,382.307526,0.6213322195140832
762,2023-01-11,105.841789,387.142914,0.6414756543850753
763,2023-01-12,107.599953,388.552429,0.6790136871639214
764,2023-01-13,107.533432,390.059814,0.6986016485826411
765,2023-01-17,107.324356,389.345276,0.7059946370800567
766,2023-01-18,105.119514,383.198242,0.671536125414032
767,2023-01-19,105.794273,380.40863,0.674214253610578
768,2023-01-20,107.723511,387.49527,0.6863569929552747
769,2023-01-23,107.162788,392.144684,0.6937463202172729
770,2023-01-24,108.160667,391.723846,0.704527390268996
771,2023-01-25,107.590462,391.870605,0.7137880232304349
772,2023-01-26,111.914612,396.177429,0.7136029696080313
773,2023-01-27,109.87133,397.087708,0.7187386566757406
774,2023-01-30,107.92308,392.10556,0.7190244366454623
775,2023-01-31,110.251472,397.870819,0.7214139166401596
776,2023-02-01,109.04451,402.099304,0.715415499267094
777,2023-02-02,105.632713,407.952667,0.6951347278403627
778,2023-02-03,106.364487,403.616425,0.7364805337694719
779,2023-02-06,106.183929,401.149811,0.7545718348582579
780,2023-02-07,109.215576,406.396301,0.7682711849110978
781,2023-02-08,108.265205,401.952484,0.7759016387816117
782,2023-02-09,108.673859,398.467865,0.7808146858475677
783,2023-02-10,113.254608,399.397736,0.7850888375050691
784,2023-02-13,112.814079,404.086243,0.7896744959752967
785,2023-02-14,111.492485,403.90033,0.7855402543061704
786,2023-02-15,111.157303,405.211945,0.785194397445641
787,2023-02-16,110.831696,399.63266,0.7788113532933949
788,2023-02-17,106.570045,398.634308,0.7880414777438107
789,2023-02-21,106.464691,390.637299,0.7998544577256389
790,2023-02-22,105.08564,390.098969,0.8095809577244166
791,2023-02-23,106.052887,392.174042,0.8169322437326764
792,2023-02-24,106.062469,387.98468,0.8257953472663667
793,2023-02-27,105.870941,389.306152,0.8297919849520073
794,2023-02-28,105.258026,387.867249,0.8302873402947147
795,2023-03-01,106.196556,386.379456,0.8384034042005835
796,2023-03-02,106.684967,389.38443,0.8548447758730916
797,2023-03-03,108.035278,395.629303,0.8578574520022334
798,2023-03-06,108.99295,395.903381,0.8473162022677735
799,2023-03-07,106.88607,389.834656,0.8367052455816678
800,2023-03-08,105.325073,390.470947,0.8309018870471615
801,2023-03-09,104.51104,383.266754,0.8127749715691824
802,2023-03-10,103.218185,377.73645,0.8075336086520649
803,2023-03-13,102.03067,377.19809,0.8180443676404636
804,2023-03-14,102.413742,383.433197,0.814619699694618
805,2023-03-15,97.318916,381.035065,0.790469529644269
806,2023-03-16,96.753868,387.720367,0.7427017410948384
807,2023-03-17,95.614235,383.18692,0.6864029538138783
808,2023-03-20,98.11377,386.87146,0.6027986675634093
809,2023-03-21,102.509506,391.951324,0.5134139431844374
810,2023-03-22,100.1632,385.269897,0.4379606965173995
811,2023-03-23,99.033142,386.311462,0.34170910097846763
812,2023-03-24,99.148056,388.846436,0.20223417899303373
813,2023-03-27,101.321991,389.573486,0.08728289830004488
814,2023-03-28,102.586113,388.699036,-0.0009254524429646767
815,2023-03-29,104.348236,394.348785,-0.12275288675355639
816,2023-03-30,104.855804,396.657776,-0.22987210384548587
817,2023-03-31,105.018608,402.248474,-0.3224092233311727
818,2023-04-03,111.21476,403.781342,-0.3719050183133186
819,2023-04-04,110.151749,401.541046,-0.4115006925710555
820,2023-04-05,112.038361,400.489716,-0.40831786869599673
821,2023-04-06,110.180481,402.051971,-0.40420189602178175
822,2023-04-10,109.692062,402.464661,-0.3987218328200187
823,2023-04-11,110.467773,402.572723,-0.37314908210216424
824,2023-04-12,110.352859,400.931854,-0.34453886718569127
825,2023-04-13,110.870003,406.257324,-0.3201452458775291
826,2023-04-14,111.138161,405.264954,-0.32092376925535643
827,2023-04-17,109.845291,406.719116,-0.3131158459102455
828,2023-04-18,111.990479,406.984375,-0.3263376983343461
829,2023-04-19,111.636131,406.915649,-0.3257361399541845
830,2023-04-20,110.745506,404.695038,-0.33471991290032715
831,2023-04-21,111.099838,405.009491,-0.3558719733282538
832,2023-04-24,113.197151,405.431946,-0.3612070138817129
833,2023-04-25,111.588249,398.996216,-0.3738795773164106
834,2023-04-26,110.563545,397.306213,-0.3510805258339686
835,2023-04-27,111.885132,405.21582,-0.2997808697484202
836,2023-04-28,113.331223,408.674438,-0.2782379076249005
837,2023-05-01,109.816559,408.261719,-0.2821729416003975
838,2023-05-02,105.439987,403.673218,-0.23968126889766364
839,2023-05-03,103.361832,400.902405,-0.1376660886578216
840,2023-05-04,101.551826,398.062775,-0.05443289289216093
841,2023-05-05,104.080086,405.431946,-0.03423617901308727
842,2023-05-08,104.49189,405.540039,-0.04295469465079696
843,2023-05-09,104.520622,403.761627,-0.029226134607104194
844,2023-05-10,103.179871,405.648163,0.024225220279815263
845,2023-05-11,101.312408,404.940735,0.07240712278627687
846,2023-05-12,101.302834,404.410095,0.09203785445606842
847,2023-05-15,101.496025,405.805389,0.06040428094951253
848,2023-05-16,99.032761,403.093506,-0.04975664949794455
849,2023-05-17,101.254524,407.986633,-0.20976443571900408
850,2023-05-18,102.172211,411.91684,-0.3035387301879234
851,2023-05-19,102.645538,411.317444,-0.3531801022968034
852,2023-05-22,101.399429,411.484528,-0.35655319842995475
853,2023-05-23,102.780792,406.866486,-0.37143866177778295
854,2023-05-24,103.930298,403.918854,-0.32878923162503687
855,2023-05-25,102.065964,407.416718,-0.24598376834157246
856,2023-05-26,101.399429,412.693054,-0.2225638034951987
857,2023-05-30,100.501068,412.850281,-0.21246809296705257
858,2023-05-31,98.704338,410.560913,-0.24749273923533682
859,2023-06-01,99.844193,414.4617,-0.28548257905894864
860,2023-06-02,102.162552,420.455231,-0.30382419070943467
861,2023-06-05,101.708549,419.649567,-0.29253338886547703
862,2023-06-06,102.539291,420.563324,-0.2747106582919962
863,2023-06-07,104.838341,419.109131,-0.2446593537012846
864,2023-06-08,104.509903,421.644165,-0.14501662305593047
865,2023-06-09,103.737114,422.400696,-0.0524137169718705
866,2023-06-12,102.800102,426.232666,0.013924607090158279
867,2023-06-13,102.81942,429.042816,0.04424302108723105
868,2023-06-14,101.582962,429.553711,0.05989607390435278
869,2023-06-15,102.288132,434.879181,0.07319900628381629
870,2023-06-16,101.553978,433.397888,0.06035233216239466
871,2023-06-20,99.22596,431.149353,0.04311804524248174
872,2023-06-21,100.336845,428.940247,-0.034495296567545394
873,2023-06-22,99.786232,430.488617,-0.11960580045073821
874,2023-06-23,98.916847,427.23407,-0.1811505380908203
875,2023-06-26,100.742561,425.488556,-0.27822124437933415
876,2023-06-27,100.993713,430.153259,-0.34271531780220843
877,2023-06-28,101.814796,430.370239,-0.3821852181945231
878,2023-06-29,103.07058,432.066498,-0.4238679484903125
879,2023-06-30,103.601875,437.165161,-0.4398350816822224
880,2023-07-03,103.804726,437.668182,-0.4140109610062109
881,2023-07-05,103.273445,437.017242,-0.3690076073571876
882,2023-07-06,99.419159,433.595154,-0.3346784566295863
883,2023-07-07,99.651001,432.500427,-0.3275874129250267
884,2023-07-10,101.128952,433.595154,-0.35457793005165955
885,2023-07-11,102.36541,436.356506,-0.3850662674409484
886,2023-07-12,102.867722,439.867401,-0.40719135478080415
887,2023-07-13,100.984055,443.358551,-0.40896953616348586
888,2023-07-14,97.506508,443.082397,-0.3895694641267604
889,2023-07-17,97.931534,444.620911,-0.38682975146206144
890,2023-07-18,97.487183,447.924713,-0.37229647149342787
891,2023-07-19,98.163383,448.920776,-0.2887929646899097
892,2023-07-20,99.892494,445.942383,-0.25212496714852994
893,2023-07-21,100.356163,445.942383,-0.23437723097576588
894,2023-07-24,101.930717,447.93457,-0.22174058456480314
895,2023-07-25,102.085274,449.15744,-0.2238419653715412
896,2023-07-26,101.515343,449.226501,-0.22720151272103004
897,2023-07-27,101.834114,446.248169,-0.22220845007968737
898,2023-07-28,100.616989,450.617035,-0.23418210264403946
899,2023-07-31,103.592216,451.475006,-0.22534253623048292
900,2023-08-01,102.993301,450.183105,-0.2761715695652756
901,2023-08-02,101.708549,443.920715,-0.29095674776354785
902,2023-08-03,103.476303,442.648499,-0.30126042581596957
903,2023-08-04,103.76609,440.646484,-0.2988652216638153
904,2023-08-07,103.553566,444.492676,-0.3055882628443682
905,2023-08-08,104.065544,442.559753,-0.24277494378739214
906,2023-08-09,105.833298,439.601135,-0.15795182834262417
907,2023-08-10,106.374252,439.758911,-0.09744065323330096
908,2023-08-11,108.026085,439.502502,-0.07199414732620926
909,2023-08-14,108.113014,441.928558,-0.05636884438738512
910,2023-08-15,105.337395,436.780579,-0.036564006787190115
911,2023-08-16,103.564888,433.575409,-0.004768162694994534
912,2023-08-17,105.571129,430.271637,0.011935793554097029
913,2023-08-18,107.168335,430.47876,0.006208539599263623
914,2023-08-21,105.873047,433.279541,0.002599520609470631
915,2023-08-22,105.278961,432.105957,0.004680839045295451
916,2023-08-23,104.353745,436.91864,0.003732891147464784
917,2023-08-24,103.574631,430.863373,0.051191900332822324
918,2023-08-25,105.425049,433.900848,0.09206211197540422
919,2023-08-28,106.311295,436.652405,0.14477209729392648
920,2023-08-29,106.944328,442.964081,0.2155434372931503
921,2023-08-30,107.986412,444.788605,0.3170441913080412
922,2023-08-31,108.288322,444.137665,0.42402143020772337
923,2023-09-01,110.55751,444.966095,0.4972233749341975
924,2023-09-05,110.567253,443.042969,0.5365212360195311
925,2023-09-06,111.521675,440.064636,0.5585992973927787
926,2023-09-07,110.976288,438.713562,0.5538033684109583
927,2023-09-08,112.592979,439.374268,0.5351240911711543
928,2023-09-11,111.180817,442.263885,0.4902463902678238
929,2023-09-12,114.423912,439.837799,0.4384366046884594
930,2023-09-13,113.401314,440.350616,0.35141951570738345
931,2023-09-14,115.42704,444.147491,0.28881695705759164
932,2023-09-15,113.654526,438.796295,0.16139034045977152
933,2023-09-18,114.57,439.053619,0.07017720381505124
934,2023-09-19,114.268089,438.143097,-0.05778657591452714
935,2023-09-20,113.362358,434.115112,-0.18127947764672386
936,2023-09-21,111.76516,426.93988,-0.2813558217816574
937,2023-09-22,111.940453,425.979919,-0.3111555795244561
938,2023-09-25,113.196793,427.77124,-0.3389996656460816
939,2023-09-26,113.372101,421.486725,-0.3723767826227055
940,2023-09-27,117.063194,421.654968,-0.38477136719165095
941,2023-09-28,116.352249,424.099487,-0.39822605111567083
942,2023-09-29,114.511566,423.070221,-0.4328938200802497
943,2023-10-02,112.61245,422.901947,-0.45840891686094987
944,2023-10-03,112.807236,417.240997,-0.4890416181650836
945,2023-10-04,108.590233,420.279297,-0.4947149896265113
946,2023-10-05,106.145737,420.120941,-0.5007936610526819
947,2023-10-06,104.37323,425.108978,-0.5124817068750279
948,2023-10-09,108.025368,427.830597,-0.5392977786889954
949,2023-10-10,107.567627,430.057404,-0.5613166742051834
950,2023-10-11,103.710976,431.819061,-0.5912410331700645
951,2023-10-12,103.691498,429.186493,-0.6136719425760055
952,2023-10-13,107.002769,427.048767,-0.634299320331646
953,2023-10-16,107.080681,431.541931,-0.6552557837573593
954,2023-10-17,108.483101,431.522095,-0.6828446957050047
955,2023-10-18,110.002388,425.772034,-0.6973463224078801
956,2023-10-19,110.070564,422.031036,-0.717107381147375
957,2023-10-20,108.181198,416.845093,-0.7253339025937707
958,2023-10-23,106.593727,416.12262,-0.6913959736862015
959,2023-10-24,105.561394,419.259918,-0.6757964601193672
960,2023-10-25,105.756165,413.242645,-0.6565277836234465
961,2023-10-26,104.792007,408.294189,-0.6220555548940894
962,2023-10-27,102.795502,406.443512,-0.5798942559196494
963,2023-10-30,103.11689,411.302856,-0.5765300426175913
964,2023-10-31,103.087669,413.885956,-0.5796339875964625
965,2023-11-01,102.883156,418.299957,-0.5815050568061907
966,2023-11-02,106.262604,426.316406,-0.5581604585303135
967,2023-11-03,104.967308,430.205841,-0.47983592419698573
968,2023-11-06,103.107162,431.195526,-0.4166017544719859
969,2023-11-07,101.490479,432.422729,-0.36453377151130895
970,2023-11-08,100.243881,432.739441,-0.36217354883226893
971,2023-11-09,100.273094,429.364624,-0.4051613083774901
972,2023-11-10,101.04248,436.064789,-0.4689189736988435
973,2023-11-13,102.104034,435.649109,-0.4978917880433873
974,2023-11-14,102.497162,444.101013,-0.48918828953695986
975,2023-11-15,101.877991,445.041199,-0.4840130445148978
976,2023-11-16,100.698624,445.585541,-0.47347912225383837
977,2023-11-17,103.15564,446.139771,-0.496300566279352
978,2023-11-20,102.703552,449.573975,-0.4992741340583585
979,2023-11-21,102.664238,448.594177,-0.5103234334721268
980,2023-11-22,102.221977,450.326111,-0.5039739982222126
981,2023-11-24,102.772346,450.60321,-0.47509684930116614
982,2023-11-27,102.172829,449.791687,-0.37623911240349717
983,2023-11-28,102.113869,450.237061,-0.25759697845271023
984,2023-11-29,100.580681,449.920319,-0.11960691879679444
985,2023-11-30,100.973808,451.691895,0.021892743658695764
