Date,GOOG,SPY,IC
2024-04-15,156.152313,502.82785,0.916225874139198
2024-04-16,155.822678,501.910797,0.919559436452082
2024-04-17,156.701691,498.940369,0.91512468954447
2024-04-18,157.281021,497.913666,0.910547639187299
2024-04-19,155.542999,493.567688,0.901087655033342
2024-04-22,157.770462,498.113037,0.8750102309023285
2024-04-23,159.73822,504.023956,0.8613703663387666
2024-04-24,160.916885,503.784729,0.8660299138887568
2024-04-25,157.770462,501.870911,0.8688194367412972
2024-04-26,173.492569,506.62558,0.8831182702174213
2024-04-29,167.709152,508.419769,0.9011403802077612
2024-04-30,164.452866,500.365784,0.8942085082223019
2024-05-01,165.381805,498.741028,0.8833300969408608
2024-05-02,168.268524,503.405945,0.8700222582012485
2024-05-03,168.797928,509.645844,0.8680952168738215
2024-05-06,169.636963,514.908875,0.8680830033381397
2024-05-07,172.783371,515.477051,0.869299718886016
2024-05-08,170.965454,515.526855,0.8813213805067027
2024-05-09,171.384979,518.497253,0.8867096711994213
2024-05-10,170.096436,519.165161,0.8958261303300056
2024-05-13,170.705734,519.234863,0.8934396400200212
2024-05-14,171.734573,521.617188,0.8863901665074626
2024-05-15,173.682358,528.076416,0.884063106718606
