Date,AMZN,SPY,IC
2022-02-22,150.197495,413.759216,0.9376569719614756
2022-02-23,144.826996,406.419678,0.933651004404092
2022-02-24,151.358002,412.53595,0.9346653915571672
2022-02-25,153.788498,421.638092,0.9403624046087156
2022-02-28,153.563004,420.559326,0.9446219691170762
2022-03-01,151.141998,414.154114,0.9489062391453776
2022-03-02,152.052505,421.77298,0.9520801733725988
2022-03-03,147.898499,419.673157,0.9488489273165712
2022-03-04,145.641006,416.263519,0.9453288392923822
2022-03-07,137.453003,403.992401,0.9404299364387212
2022-03-08,136.014496,400.929443,0.9139692954462774
2022-03-09,139.279007,411.678711,0.9096890582230324
2022-03-10,146.817505,409.819763,0.9115108307857336
2022-03-11,145.524506,404.608826,0.9283071674469136
2022-03-14,141.852997,401.651825,0.944633375175424
2022-03-15,147.366501,410.484314,0.9586587928848525
2022-03-16,153.104004,419.586517,0.9663666108652552
2022-03-17,157.238998,424.835968,0.9698859217671476
2022-03-18,161.250504,429.489044,0.9725142626306236
2022-03-21,161.491501,429.363464,0.9733383047998864
2022-03-22,164.889008,434.387604,0.9751000248907816
2022-03-23,163.408005,428.793396,0.975470824155306
2022-03-24,163.649506,435.257172,0.977197824267998
2022-03-25,164.773499,437.382813,0.9776075022551244
2022-03-28,168.990494,440.493927,0.9778733629760644
2022-03-29,169.315002,445.943176,0.9775151269237782
2022-03-30,166.300995,443.189575,0.9759142599855616
2022-03-31,162.997498,436.368317,0.9715239350520368
2022-04-01,163.559998,437.605072,0.9697429939097256
2022-04-04,168.346497,441.353821,0.967986389357346
2022-04-05,164.054993,435.778931,0.964677525448234
2022-04-06,158.755997,431.421417,0.9619229392254094
2022-04-07,157.7845,433.595337,0.9592498503597964
2022-04-08,154.460495,432.435944,0.9556879558962622
2022-04-11,151.121994,425.044617,0.9533495402322464
2022-04-12,150.787506,423.469788,0.95044458144083
2022-04-13,155.541,428.319946,0.9453878278035264
2022-04-14,151.706497,422.986633,0.9310732516256894
2022-04-18,152.785004,423.160522,0.9209735302399188
2022-04-19,158.115494,429.991486,0.9090321324499692
2022-04-20,153.998001,429.672638,0.8842648334722919
2022-04-21,148.296005,423.247528,0.8530772481480049
2022-04-22,144.350006,411.633942,0.8303095949333965
2022-04-25,146.074005,414.020447,0.8196961960049577
2022-04-26,139.391006,402.03006,0.8023657211298892
2022-04-27,138.167007,403.160461,0.8076685050057041
2022-04-28,144.596497,413.344147,0.8149093488853366
2022-04-29,124.281502,398.068695,0.826698492879952
2022-05-02,124.5,400.464813,0.8250140000508971
2022-05-03,124.253502,402.300568,0.8236224365932661
2022-05-04,125.928497,414.551819,0.814287443843924
2022-05-05,116.406998,399.817474,0.7776074026660519
2022-05-06,114.772499,397.430969,0.7632222772537905
2022-05-09,108.789001,384.706299,0.7562428517790185
2022-05-10,108.859001,385.595184,0.7577552567410247
2022-05-11,105.372002,379.469635,0.7657467081719743
2022-05-12,106.930496,379.073456,0.7786147172445729
2022-05-13,113.055,388.136292,0.7840163678136153
2022-05-16,110.810501,386.561401,0.783684561621758
2022-05-17,115.3685,394.513123,0.7878115321070555
2022-05-18,107.112503,378.60965,0.7824456598079056
2022-05-19,107.319,376.290833,0.7874609946249975
2022-05-20,107.591003,376.455109,0.7815937291383782
2022-05-23,107.556999,383.498627,0.7809685906202208
2022-05-24,104.099998,380.571075,0.7935775161606132
2022-05-25,106.775002,383.93338,0.8211031899842615
2022-05-26,111.077499,391.604919,0.8493620016244056
2022-05-27,115.1465,401.218414,0.8789647125916408
2022-05-31,120.209503,398.967224,0.91383564602916
2022-06-01,121.683998,395.740173,0.9126757037138786
2022-06-02,125.511002,403.276459,0.9088676342573048
2022-06-03,122.349998,396.658081,0.9067338385379548
2022-06-06,124.790001,397.865784,0.9127829290903632
2022-06-07,123.0,401.68222,0.9141968622089373
2022-06-08,121.18,397.315094,0.9314353719839046
2022-06-09,116.150002,387.865753,0.9480598570768644
2022-06-10,109.650002,376.619324,0.9593227220779248
2022-06-13,103.669998,362.319824,0.9673631954050016
2022-06-14,102.309998,361.228058,0.96879602638786
2022-06-15,107.669998,366.377838,0.9696475676656916
2022-06-16,103.660004,354.252167,0.96983613070037
2022-06-17,106.220001,355.015839,0.9712912421562256
2022-06-21,108.68,363.952881,0.9738880959738082
2022-06-22,108.949997,363.292999,0.9736030101162793
2022-06-23,112.440002,366.854187,0.9732357724200568
2022-06-24,116.459999,378.517914,0.9738087828459958
2022-06-27,113.220001,377.072083,0.9738072654493324
2022-06-28,107.400002,369.367401,0.9740408241802792
2022-06-29,108.919998,369.06662,0.9734976161614088
2022-06-30,106.209999,366.068207,0.9720974533446444
2022-07-01,109.559998,369.939972,0.9697059146083958
2022-07-05,113.5,370.638641,0.9661245665984404
2022-07-06,114.330002,371.890411,0.9625208213073748
2022-07-07,116.330002,377.460236,0.9586010015767288
2022-07-08,115.540001,377.14978,0.9518655150958868
2022-07-11,111.75,372.84137,0.9460389392848104
2022-07-12,109.220001,369.542114,0.9410781779571612
2022-07-13,110.400002,367.601379,0.935913317805892
2022-07-14,110.629997,366.708649,0.9284967237488424
2022-07-15,113.550003,373.714661,0.918571508317908
2022-07-18,113.760002,370.628937,0.9098571319931054
2022-07-19,118.209999,380.643005,0.8952367899452494
2022-07-20,122.769997,383.068909,0.8902248645945073
2022-07-21,124.629997,386.969757,0.8898171479468192
2022-07-22,122.419998,383.379486,0.8918422044496954
2022-07-25,121.139999,383.845276,0.8950385250194345
2022-07-26,114.809998,379.303955,0.9050714633784434
2022-07-27,120.970001,389.153107,0.924469081688032
2022-07-28,122.279999,394.033997,0.9489233926816096
2022-07-29,134.949997,399.778503,0.9733792155299084
2022-08-01,135.389999,398.594666,0.9758918442706116
2022-08-02,134.160004,395.964996,0.9768802892351096
2022-08-03,139.520004,402.165588,0.9781777032857925
2022-08-04,142.570007,401.89389,0.979625483546782
2022-08-05,140.800003,401.214661,0.9844234700077558
2022-08-08,139.410004,400.748901,0.9870134180132514
2022-08-09,137.830002,399.157501,0.9885224263335476
2022-08-10,142.690002,407.541412,0.989101575446198
2022-08-11,140.639999,407.541412,0.9911488634080596
2022-08-12,143.550003,414.440643,0.9916758965482146
2022-08-15,143.179993,416.148529,0.9920791214501644
2022-08-16,144.779999,416.963593,0.9916487211934591
2022-08-17,142.100006,414.004028,0.9905219689577716
2022-08-18,142.300003,415.207275,0.9866604342965968
2022-08-19,138.229996,409.627716,0.9849085787227608
2022-08-22,133.220001,401.098206,0.9835869402616064
2022-08-23,133.619995,400.127838,0.983655141906176
2022-08-24,133.800003,401.408722,0.983325819240406
2022-08-25,137.279999,407.075623,0.9829537672269932
2022-08-26,130.75,393.296509,0.980776884931698
2022-08-29,129.789993,390.695953,0.9778110857179044
2022-08-30,128.729996,386.406982,0.9652400783870108
2022-08-31,126.769997,383.466766,0.9359798560968896
2022-09-01,127.82,384.670013,0.8178648370668735
2022-09-02,127.510002,380.613892,0.7192710189250513
2022-09-06,126.110001,379.177795,0.6061813982046113
2022-09-07,129.479996,385.989777,0.5428385381359743
2022-09-08,129.820007,388.512634,0.4904350607758895
2022-09-09,133.270004,394.548279,0.4182094384702127
2022-09-12,136.449997,398.788757,0.3007608727742013
2022-09-13,126.82,381.448456,0.1140816356436718
2022-09-14,128.550003,382.903992,0.0542983697565837
2022-09-15,126.279999,378.556732,-0.0899236519935788
2022-09-16,123.529999,375.668823,-0.1905163888004727
2022-09-19,124.660004,378.582092,-0.2694833570548412
2022-09-20,122.190002,374.236481,-0.3597805668609202
2022-09-21,118.540001,367.708374,-0.4242979806991637
2022-09-22,117.309998,364.61972,-0.4622516788486464
2022-09-23,113.779999,358.510559,-0.4915404875585778
2022-09-26,115.150002,354.963898,-0.5115076519592915
2022-09-27,114.410004,354.057831,-0.5271592066561409
2022-09-28,118.010002,361.024353,-0.5382571001345736
2022-09-29,114.800003,353.482941,-0.5514751998062458
2022-09-30,113.0,348.016846,-0.5537633362603646
2022-10-03,115.879997,357.204895,-0.5590558791321543
2022-10-04,121.089996,368.273468,-0.5507718073680995
2022-10-05,120.949997,367.416138,-0.56411138953276
2022-10-06,120.300003,363.625885,-0.5783837004890539
2022-10-07,114.559998,353.482941,-0.5857873009391397
2022-10-10,113.669998,350.783997,-0.5733684962265451
2022-10-11,112.209999,348.5625,-0.5572182599762081
2022-10-12,112.900002,347.412781,-0.5447695180179564
2022-10-13,112.529999,356.58136,-0.5224566733592341
2022-10-14,106.900002,348.455292,-0.5064889279501985
2022-10-17,113.790001,357.409515,-0.5077503967011261
2022-10-18,116.360001,361.608978,-0.4788178981384227
2022-10-19,115.07,359.046448,-0.4302216227424001
2022-10-20,115.25,356.035736,-0.3546518545359453
2022-10-21,119.32,364.687897,-0.2300162322641122
2022-10-24,119.82,369.150421,-0.1035307518655131
2022-10-25,120.599998,375.045227,0.0007682267216658
2022-10-26,115.660004,372.219635,0.1086870478525943
2022-10-27,110.959999,370.231903,0.2542312243125664
2022-10-28,103.410004,379.040009,0.4458131937526456
2022-10-31,102.440002,376.302094,0.5288470403609272
2022-11-01,96.790001,374.655457,0.6055172323465691
2022-11-02,92.120003,365.253021,0.6493647854539604
2022-11-03,89.300003,361.492065,0.6959386934817273
2022-11-04,90.980003,366.695068,0.7304474808723941
2022-11-07,90.529999,370.202728,0.7755463616038205
2022-11-08,89.980003,372.200104,0.7946282553427191
2022-11-09,86.139999,364.532013,0.8085322077717415
2022-11-10,96.629997,384.564575,0.8220282008359815
2022-11-11,100.790001,388.28653,0.8329084549367428
2022-11-14,98.489998,384.983521,0.852072496276127
2022-11-15,98.940002,388.26709,0.874024917038518
2022-11-16,97.120003,385.305084,0.8874903543349363
2022-11-17,94.849998,384.126099,0.888741204926488
2022-11-18,94.139999,385.870178,0.8824359931859804
2022-11-21,92.459999,384.467163,0.8763180078755508
2022-11-22,93.199997,389.640869,0.8808329027893421
2022-11-23,94.129997,392.096313,0.8834025787106852
2022-11-25,93.410004,392.008606,0.885388598130456
2022-11-28,93.949997,385.753296,0.8939126931867399
2022-11-29,92.419998,385.090759,0.9008204595789784
2022-11-30,96.540001,397.221313,0.8985942647583652
2022-12-01,95.5,396.929016,0.9053206595144898
2022-12-02,94.129997,396.47113,0.920599863905772
2022-12-05,91.010002,389.338867,0.9418954359815916
2022-12-06,88.25,383.726624,0.9492885423521518
2022-12-07,88.459999,383.073853,0.953187683889148
2022-12-08,90.349998,386.074799,0.9505881511976676
2022-12-09,89.089996,383.190735,0.9502750692876182
2022-12-12,90.550003,388.71524,0.949502935822964
2022-12-13,92.489998,391.657806,0.949992651093681
2022-12-14,91.580002,389.153748,0.9489967927510788
2022-12-15,88.449997,379.634399,0.9478123480323888
2022-12-16,87.860001,375.152344,0.9456599028572926
2022-12-19,84.919998,371.971161,0.9437302906653586
2022-12-20,85.190002,372.480164,0.939481346128032
2022-12-21,86.769997,378.049713,0.9368998158699436
2022-12-22,83.790001,372.656372,0.9352034763854566
2022-12-23,85.25,374.800018,0.9311720865797132
2022-12-27,83.040001,373.321991,0.927707982528766
2022-12-28,81.82,368.682404,0.9225247486935944
2022-12-29,84.18,375.318787,0.9130025558324492
2022-12-30,84.0,374.330139,0.907322133852494
2023-01-03,85.82,372.754303,0.8967176070703996
2023-01-04,85.139999,375.631989,0.8812225646035817
2023-01-05,83.120003,371.344818,0.8576570888861694
2023-01-06,86.080002,379.860474,0.8286769523686867
2023-01-09,87.360001,379.645142,0.8123526205609851
2023-01-10,89.870003,382.307526,0.7989479443700153
2023-01-11,95.089996,387.142914,0.7982188406445455
2023-01-12,95.269997,388.552429,0.7991129339282846
2023-01-13,98.120003,390.059814,0.7964815418875639
2023-01-17,96.050003,389.345276,0.7863168224456406
2023-01-18,95.459999,383.198242,0.7675828915980614
2023-01-19,93.68,380.40863,0.7440015098796648
2023-01-20,97.25,387.49527,0.7327957568859254
2023-01-23,97.519997,392.144684,0.72863364913265
2023-01-24,96.32,391.723846,0.7131078341478301
2023-01-25,97.18,391.870605,0.7012239008192384
2023-01-26,99.220001,396.177429,0.6975932757532706
2023-01-27,102.239998,397.087708,0.6944792690219963
2023-01-30,100.550003,392.10556,0.6915171562729393
2023-01-31,103.129997,397.870819,0.6963268633742873
2023-02-01,105.150002,402.099304,0.6950343565777323
2023-02-02,112.910004,407.952667,0.6944373580778676
2023-02-03,103.389999,403.616425,0.6871243712109935
2023-02-06,102.18,401.149811,0.6809903803625329
2023-02-07,102.110001,406.396301,0.678195834334278
2023-02-08,100.050003,401.952484,0.673055650972675
2023-02-09,98.239998,398.467865,0.6817312607811359
2023-02-10,97.610001,399.397736,0.6871256714324495
2023-02-13,99.540001,404.086243,0.6856778000237191
2023-02-14,99.699997,403.90033,0.7031752388749645
2023-02-15,101.160004,405.211945,0.7183988780577256
2023-02-16,98.150002,399.63266,0.7269676677599051
2023-02-17,97.199997,398.634308,0.7427778663859259
2023-02-21,94.580002,390.637299,0.7670630983049872
2023-02-22,95.790001,390.098969,0.77946400654243
2023-02-23,95.82,392.174042,0.7870087430224392
2023-02-24,93.5,387.98468,0.7975862319082426
2023-02-27,93.760002,389.306152,0.7969834869413377
2023-02-28,94.230003,387.867249,0.7882262475400914
2023-03-01,92.169998,386.379456,0.785532848599976
2023-03-02,92.129997,389.38443,0.7908545850618249
2023-03-03,94.900002,395.629303,0.7913888231863992
2023-03-06,93.75,395.903381,0.8076110566480398
2023-03-07,93.550003,389.834656,0.8315487928441911
2023-03-08,93.919998,390.470947,0.8332643337238507
2023-03-09,92.25,383.266754,0.8439044139049829
2023-03-10,90.730003,377.73645,0.8403803480563067
2023-03-13,92.43,377.19809,0.8166591129169496
2023-03-14,94.879997,383.433197,0.7706082562365433
2023-03-15,96.199997,381.035065,0.7195788626033004
2023-03-16,100.040001,387.720367,0.6821341453593917
2023-03-17,98.949997,383.18692,0.6756306285694725
2023-03-20,97.709999,386.87146,0.6377905478556904
2023-03-21,100.610001,391.951324,0.618594249887892
2023-03-22,98.699997,385.269897,0.6430256647074459
2023-03-23,98.709999,386.311462,0.6592882137260229
2023-03-24,98.129997,388.846436,0.6759429813633575
2023-03-27,98.040001,389.573486,0.6597401994620097
2023-03-28,97.239998,388.699036,0.6093353446727876
2023-03-29,100.25,394.348785,0.5860384758285027
2023-03-30,102.0,396.657776,0.6224721529615198
2023-03-31,103.290001,402.248474,0.6641442161879649
2023-04-03,102.410004,403.781342,0.6802430094517691
2023-04-04,103.949997,401.541046,0.7174689599800469
2023-04-05,101.099998,400.489716,0.7518114167209972
2023-04-06,102.059998,402.051971,0.7766645468143103
2023-04-10,102.169998,402.464661,0.8005424910176387
2023-04-11,99.919998,402.572723,0.8050907922739786
2023-04-12,97.830002,400.931854,0.8159596089270272
2023-04-13,102.400002,406.257324,0.8190459952581368
2023-04-14,102.510002,405.264954,0.8377137533267429
2023-04-17,102.739998,406.719116,0.8474148149828044
2023-04-18,102.300003,406.984375,0.8593792867507619
2023-04-19,104.300003,406.915649,0.8662306817514294
2023-04-20,103.809998,404.695038,0.8686663861328933
2023-04-21,106.959999,405.009491,0.872905335792606
2023-04-24,106.209999,405.431946,0.8744464911243691
2023-04-25,102.57,398.996216,0.8825982504571369
2023-04-26,104.980003,397.306213,0.8821192217885926
2023-04-27,109.82,405.21582,0.879249477006762
2023-04-28,105.449997,408.674438,0.8824489211115071
2023-05-01,102.050003,408.261719,0.8929294178486448
2023-05-02,103.629997,403.673218,0.9108038735224824
2023-05-03,103.650002,400.902405,0.9157070502691004
2023-05-04,104.0,398.062775,0.9160487332851625
2023-05-05,105.660004,405.431946,0.9127429213263286
2023-05-08,105.830002,405.540039,0.9191198493737353
2023-05-09,106.620003,403.761627,0.9289350848092092
2023-05-10,110.190002,405.648163,0.932124583157503
2023-05-11,112.18,404.940735,0.9327852145904292
2023-05-12,110.260002,404.410095,0.9312938922667008
2023-05-15,111.199997,405.805389,0.9357853874978088
2023-05-16,113.400002,403.093506,0.9410183635226446
2023-05-17,115.5,407.986633,0.9389159135603584
2023-05-18,118.150002,411.91684,0.9355142907874788
2023-05-19,116.25,411.317444,0.9379016407423756
2023-05-22,115.010002,411.484528,0.9297109500970924
2023-05-23,114.989998,406.866486,0.9264420917833956
2023-05-24,116.75,403.918854,0.9056551182577788
2023-05-25,115.0,407.416718,0.87609482479785
2023-05-26,120.110001,412.693054,0.8402606650837117
2023-05-30,121.660004,412.850281,0.8107514210686116
2023-05-31,120.580002,410.560913,0.8008125687307307
2023-06-01,122.769997,414.4617,0.7867394062291773
2023-06-02,124.25,420.455231,0.7715293766867374
2023-06-05,125.300003,419.649567,0.747811879374811
2023-06-06,126.610001,420.563324,0.7342856371291544
2023-06-07,121.230003,419.109131,0.6730322543172996
2023-06-08,124.25,421.644165,0.5952531501311267
2023-06-09,123.43,422.400696,0.5502890175513887
2023-06-12,126.57,426.232666,0.4916127938269534
2023-06-13,126.660004,429.042816,0.4546948583679099
2023-06-14,126.419998,429.553711,0.4195103563679241
2023-06-15,127.110001,434.879181,0.39035186010409
2023-06-16,125.489998,433.397888,0.3563426856383571
2023-06-20,125.779999,431.149353,0.3151402538380301
2023-06-21,124.830002,428.940247,0.2628921977623175
2023-06-22,130.149994,430.488617,0.1997120514536317
2023-06-23,129.330002,427.23407,0.1712813272399504
2023-06-26,127.330002,425.488556,0.129362769871265
2023-06-27,129.179993,430.153259,0.0568773799776998
2023-06-28,129.039993,430.370239,0.0312953536889972
2023-06-29,127.900002,432.066498,-0.0077494066877673
2023-06-30,130.360001,437.165161,-0.0521189659688374
2023-07-03,130.220001,437.668182,-0.0577758653389797
2023-07-05,130.380005,437.017242,-0.0598874883888645
2023-07-06,128.360001,433.595154,-0.0563288417609207
2023-07-07,129.779999,432.500427,-0.0806216338092152
2023-07-10,127.129997,433.595154,-0.1153494000796041
2023-07-11,128.779999,436.356506,-0.1874822057192686
2023-07-12,130.800003,439.867401,-0.2382443728361532
2023-07-13,134.300003,443.358551,-0.2562331112403531
2023-07-14,134.679993,443.082397,-0.2358930158391915
2023-07-17,133.559998,444.620911,-0.2407180507214396
2023-07-18,132.830002,447.924713,-0.2337026915935032
2023-07-19,135.360001,448.920776,-0.1862642265337391
2023-07-20,129.960007,445.942383,-0.1981845262491671
2023-07-21,130.0,445.942383,-0.1834027002621928
2023-07-24,128.800003,447.93457,-0.1638834649159928
2023-07-25,129.130005,449.15744,-0.1105735011113341
2023-07-26,128.149994,449.226501,0.0455311585272135
2023-07-27,128.25,446.248169,0.2117075901978187
2023-07-28,132.210007,450.617035,0.3204205609592029
2023-07-31,133.679993,451.475006,0.481456635216547
2023-08-01,131.690002,450.183105,0.6006551401235075
2023-08-02,128.210007,443.920715,0.7155625388194728
2023-08-03,128.910004,442.648499,0.8103262302527644
2023-08-04,139.570007,440.646484,0.8768761853420768
2023-08-07,142.220001,444.492676,0.8895259691705016
2023-08-08,139.940002,442.559753,0.8920682764719833
2023-08-09,137.850006,439.601135,0.8973035630574173
2023-08-10,138.559998,439.758911,0.8995787056572045
2023-08-11,138.410004,439.502502,0.8984910648455546
2023-08-14,140.570007,441.928558,0.895912745614725
2023-08-15,137.669998,436.780579,0.8922992994264946
2023-08-16,135.070007,433.575409,0.8918671663118157
2023-08-17,133.979996,430.271637,0.893520423002612
2023-08-18,133.220001,430.47876,0.8954566332586171
2023-08-21,134.679993,433.279541,0.8957620381718678
2023-08-22,134.25,432.105957,0.8980745395862787
2023-08-23,135.520004,436.91864,0.8996703512703598
2023-08-24,131.839996,430.863373,0.9034997851322684
2023-08-25,133.259995,433.900848,0.90294044373253
2023-08-28,133.139999,436.652405,0.9012078629433052
2023-08-29,134.910004,442.964081,0.912345946387448
2023-08-30,135.070007,444.788605,0.9286206665481384
2023-08-31,138.009995,444.137665,0.9122826946640789
2023-09-01,138.119995,444.966095,0.8734859807308037
2023-09-05,137.270004,443.042969,0.8435819343236515
2023-09-06,135.360001,440.064636,0.8069786484866174
2023-09-07,137.850006,438.713562,0.7973845132536855
2023-09-08,138.229996,439.374268,0.7890945136952942
2023-09-11,143.100006,442.263885,0.780922256500606
2023-09-12,141.229996,439.837799,0.7591394993486684
2023-09-13,144.850006,440.350616,0.7456009424716895
2023-09-14,144.720001,444.147491,0.7178070690671878
2023-09-15,140.389999,438.796295,0.6969664308632669
2023-09-18,139.979996,439.053619,0.6949932913258243
2023-09-19,137.630005,438.143097,0.7184787686071632
2023-09-20,135.289993,434.115112,0.7376857594040664
2023-09-21,129.330002,426.93988,0.7562089170322068
2023-09-22,129.119995,425.979919,0.7819462569511128
2023-09-25,131.270004,427.77124,0.8042879467917275
2023-09-26,125.980003,421.486725,0.8160049462987156
2023-09-27,125.980003,421.654968,0.830363078133428
2023-09-28,125.980003,424.099487,0.8422137618275255
2023-09-29,127.120003,423.070221,0.8561937870346533
2023-10-02,129.460007,422.901947,0.8649033561092254
2023-10-03,124.720001,417.240997,0.8700436564723065
2023-10-04,127.0,420.279297,0.8714688453339491
2023-10-05,125.959999,420.120941,0.8743115313606264
2023-10-06,127.959999,425.108978,0.8744248630492915
2023-10-09,128.259995,427.830597,0.8800940771924689
2023-10-10,129.479996,430.057404,0.8861006077857955
2023-10-11,131.830002,431.819061,0.8946722808662626
2023-10-12,132.330002,429.186493,0.9010198473033926
2023-10-13,129.789993,427.048767,0.900846461369029
2023-10-16,132.550003,431.541931,0.9034197394375296
2023-10-17,131.470001,431.522095,0.9051491911853062
2023-10-18,128.130005,425.772034,0.9040339008010788
2023-10-19,128.399994,422.031036,0.9094608119655666
2023-10-20,125.169998,416.845093,0.9148800511979016
2023-10-23,126.559998,416.12262,0.9191375253201244
2023-10-24,128.559998,419.259918,0.9197290137020584
2023-10-25,121.389999,413.242645,0.9218178066815748
2023-10-26,119.57,408.294189,0.93504235629875
2023-10-27,127.739998,406.443512,0.9625050731534264
2023-10-30,132.710007,411.302856,0.9626533233721076
2023-10-31,133.089996,413.885956,0.9590618470210136
2023-11-01,137.0,418.299957,0.9540679229857753
2023-11-02,138.070007,426.316406,0.9464833171973388
2023-11-03,138.600006,430.205841,0.9375548268883934
2023-11-06,139.740005,431.195526,0.9075107400742828
2023-11-07,142.710007,432.422729,0.877359994225102
2023-11-08,142.080002,432.739441,0.8683491628379503
2023-11-09,140.600006,429.364624,0.8642148128993141
2023-11-10,143.559998,436.064789,0.855081746783421
2023-11-13,142.589996,435.649109,0.8565756341991089
2023-11-14,145.800003,444.101013,0.8540065344261433
2023-11-15,143.199997,445.041199,0.8610902992648615
2023-11-16,142.830002,445.585541,0.8538353364419693
2023-11-17,145.179993,446.139771,0.8477702881164284
2023-11-20,146.130005,449.573975,0.8534479735804944
2023-11-21,143.899994,448.594177,0.8583358684321513
2023-11-22,146.710007,450.326111,0.859258739423822
2023-11-24,146.740005,450.60321,0.8683358403984359
2023-11-27,147.729996,449.791687,0.8784833681814267
2023-11-28,147.029999,450.237061,0.8933112206192894
2023-11-29,146.320007,449.920319,0.9059686158962912
2023-11-30,146.089996,451.691895,0.9135276058670398
2023-12-01,147.029999,454.364044,0.912681502021016
2023-12-04,144.839996,451.978882,0.917169192038008
2023-12-05,146.880005,451.889832,0.8863697833167858
2023-12-06,144.520004,450.068817,0.8844118162615535
2023-12-07,146.880005,453.503021,0.889423119236939
2023-12-08,147.419998,455.452698,0.9067444167828652
2023-12-11,145.889999,457.224243,0.9219277057819112
2023-12-12,147.479996,459.312439,0.9306121775408108
2023-12-13,148.839996,465.646454,0.9395776894222044
2023-12-14,147.419998,467.140869,0.9407798860591852
2023-12-15,149.970001,466.371704,0.9431970720465922
2023-12-18,154.070007,468.995087,0.944667124750252
2023-12-19,153.789993,471.847015,0.9499683945856828
2023-12-20,152.119995,465.308472,0.951291312999036
2023-12-21,153.839996,469.72049,0.9569803560426644
2023-12-22,153.419998,470.66449,0.9618750946364428
2023-12-26,153.410004,472.651886,0.9650596048199516
2023-12-27,153.339996,473.5065,0.967002940361805
2023-12-28,153.380005,473.685333,0.967477970725526
2023-12-29,151.940002,472.314026,0.96780703265587
2024-01-02,149.929993,469.670776,0.9688791771035712
2024-01-03,148.470001,465.835144,0.9693270952148584
2024-01-04,144.570007,464.334625,0.9692342496020384
2024-01-05,145.240005,464.970642,0.966929255914228
2024-01-08,149.100006,471.608521,0.962286922098204
2024-01-09,151.369995,470.893066,0.9599616408358872
2024-01-10,153.729996,473.556152,0.9573332953476426
2024-01-11,155.179993,473.347504,0.9504543461049488
2024-01-12,154.619995,473.675385,0.9449819957255444
2024-01-16,153.160004,471.936401,0.9416785457922412
2024-01-17,151.710007,469.31308,0.9394472308177056
2024-01-18,153.5,473.486603,0.9322130403302428
2024-01-19,155.339996,479.38916,0.9216033557323172
2024-01-22,154.779999,480.40274,0.9121880754141996
2024-01-23,156.020004,481.803833,0.9035048350715822
2024-01-24,156.869995,482.330505,0.8938068633346364
2024-01-25,157.75,484.953857,0.8879233019941232
2024-01-26,159.119995,484.337769,0.8884177587131732
2024-01-29,161.259995,488.173401,0.8831025067747938
2024-01-30,159.0,487.795837,0.8827117272174767
2024-01-31,155.199997,479.836304,0.8905948597205152
2024-02-01,159.279999,486.116516,0.8956993993174086
2024-02-02,171.809998,491.234039,0.9134737110733354
2024-02-05,170.309998,489.445374,0.9158006415701272
2024-02-06,169.149994,490.866364,0.9103014740603396
2024-02-07,170.529999,494.960388,0.8882274090366646
2024-02-08,169.839996,495.179016,0.8729460045754284
2024-02-09,174.449997,498.040863,0.8584071348706037
2024-02-12,172.339996,497.822235,0.8368953525262914
2024-02-13,168.639999,490.965698,0.8120749351472976
2024-02-14,170.979996,495.427429,0.7598640162479944
2024-02-15,169.800003,498.845764,0.6952093324021753
2024-02-16,169.509995,496.361511,0.6218913021442621
2024-02-20,167.080002,493.628845,0.5402901988277212
2024-02-21,168.589996,494.075958,0.4401656634134803
2024-02-22,174.580002,504.301117,0.3821129308966116
2024-02-23,174.990005,504.648926,0.3694953338156933
2024-02-26,174.729996,502.800629,0.3502090191959875
2024-02-27,173.539993,503.734711,0.3406261055891121
2024-02-28,173.160004,503.06897,0.3460366511155275
2024-02-29,176.759995,504.877472,0.3188245455101663
2024-03-01,178.220001,509.617371,0.306144567989126
2024-03-04,177.580002,509.070862,0.329638008042818
2024-03-05,174.119995,503.983154,0.3203772548287835
2024-03-06,173.509995,506.536957,0.2634308514005974
2024-03-07,176.820007,511.565033,0.241252958599935
2024-03-08,175.350006,508.494537,0.2620652788791843
2024-03-11,171.960007,508.057312,0.2767181948361494
2024-03-12,175.389999,513.522705,0.2892544385016951
2024-03-13,176.559998,512.717712,0.3358509437399298
2024-03-14,178.75,511.704193,0.3693172608675474
2024-03-15,174.419998,508.190521,0.3896652155569805
2024-03-18,174.479996,511.210754,0.4097193936171834
2024-03-19,175.899994,514.051636,0.4410611514193842
2024-03-20,178.149994,518.806274,0.4579535655905923
2024-03-21,178.149994,520.520752,0.4882677291970136
2024-03-22,178.869995,519.533936,0.5131305038535582
2024-03-25,179.710007,518.098572,0.5224072331831984
2024-03-26,178.300003,517.141663,0.5250303030419426
2024-03-27,179.830002,521.48761,0.5235949903196239
2024-03-28,180.380005,521.387939,0.5132183112726012
2024-04-01,180.970001,520.480835,0.5116825604301423
2024-04-02,180.690002,517.17157,0.5109274322363735
2024-04-03,182.410004,517.739685,0.4951153826483856
2024-04-04,180.0,511.420105,0.4335927421935299
2024-04-05,185.070007,516.762878,0.3914321069770968
2024-04-08,185.190002,517.05188,0.3599547694294154
2024-04-09,185.669998,517.650024,0.3350781567353645
2024-04-10,185.949997,512.466736,0.3449251055150421
2024-04-11,189.050003,516.334229,0.3595495210280702
2024-04-12,186.130005,509.207245,0.3954317349542721
2024-04-15,183.619995,502.82785,0.439356103248321
2024-04-16,183.320007,501.910797,0.4773050188476646
2024-04-17,181.279999,498.940369,0.4882446931423214
