,Date,GOOG,SPY,IC
999,2023-12-20,139.501251,465.308472,0.5684578722966288
1000,2023-12-21,141.638824,469.72049,0.5317887435398381
1001,2023-12-22,142.55777,470.66449,0.5004330976169569
1002,2023-12-26,142.657669,472.651886,0.4752516574955018
1003,2023-12-27,141.279236,473.5065,0.38249532502213274
1004,2023-12-28,141.119415,473.685333,0.3082726986071896
1005,2023-12-29,140.769806,472.314026,0.21507760838526666
1006,2024-01-02,139.401367,469.670776,0.14450316953094297
1007,2024-01-03,140.200455,465.835144,0.03553546891844063
1008,2024-01-04,137.883087,464.334625,-0.09726847696784346
1009,2024-01-05,137.233841,464.970642,-0.22770567385111554
1010,2024-01-08,140.37027,471.608521,-0.3733732123661491
1011,2024-01-09,142.397949,470.893066,-0.4603473694833337
1012,2024-01-10,143.636551,473.556152,-0.5173857194952644
1013,2024-01-11,143.506699,473.347504,-0.5485863996757212
1014,2024-01-12,144.07605,473.675385,-0.5783882501450136
1015,2024-01-16,143.916229,471.936401,-0.5984641077122242
1016,2024-01-17,142.727585,469.31308,-0.6070769963816314
1017,2024-01-18,144.825195,473.486603,-0.6601872205346893
1018,2024-01-19,147.801804,479.38916,-0.6414796516416724
1019,2024-01-22,147.542114,480.40274,-0.5873313336392144
1020,2024-01-23,148.511002,481.803833,-0.5004649764898446
1021,2024-01-24,150.179108,482.330505,-0.41670833938185936
1022,2024-01-25,153.465363,484.953857,-0.3029412998139351
1023,2024-01-26,153.615189,484.337769,-0.18978868545701172
1024,2024-01-29,154.664001,488.173401,-0.06754241431303794
1025,2024-01-30,152.876038,487.795837,0.06926033497332174
1026,2024-01-31,141.638824,479.836304,0.20004952096602605
1027,2024-02-01,142.547791,486.116516,0.25816496455656585
1028,2024-02-02,143.376831,491.234039,0.29738004045880423
1029,2024-02-05,144.765259,489.445374,0.3362214701735341
1030,2024-02-06,145.24472,490.866364,0.3587076743564746
1031,2024-02-07,146.51326,494.960388,0.3983400203307104
1032,2024-02-08,147.052658,495.179016,0.43961213458415327
1033,2024-02-09,150.049255,498.040863,0.4846579789221383
1034,2024-02-12,148.560944,497.822235,0.5155863622516079
1035,2024-02-13,146.203629,490.965698,0.5514188660664463
1036,2024-02-14,146.972748,495.427429,0.5673552436396091
1037,2024-02-15,143.776398,498.845764,0.5500866078537183
1038,2024-02-16,141.598862,496.361511,0.5033404161341837
1039,2024-02-20,142.038361,493.628845,0.42647675887379793
1040,2024-02-21,143.676498,494.075958,0.3429125526132144
1041,2024-02-22,145.154831,504.301117,0.2550662012252619
1042,2024-02-23,145.124847,504.648926,0.18825100540431
1043,2024-02-26,138.592285,502.800629,0.1477093708902074
1044,2024-02-27,139.940765,503.734711,0.08457963833559835
1045,2024-02-28,137.273788,503.06897,0.031138655922762368
1046,2024-02-29,139.621109,504.877472,-0.03930188301895191
1047,2024-03-01,137.92305,509.617371,-0.07550218795432213
1048,2024-03-04,134.047455,509.070862,-0.1257419434726133
1049,2024-03-05,133.62793,503.983154,-0.1868090153062828
1050,2024-03-06,132.409317,506.536957,-0.26982352271077614
1051,2024-03-07,135.086288,511.565033,-0.31263609024544115
1052,2024-03-08,136.135071,508.494537,-0.2845130018775614
1053,2024-03-11,138.782074,508.057312,-0.2683143292769593
1054,2024-03-12,139.461288,513.522705,-0.26147112044149773
1055,2024-03-13,140.610001,512.717712,-0.2027709538693931
1056,2024-03-14,144.175934,511.704193,-0.15433101161519075
1057,2024-03-15,142.008392,508.190521,-0.11212745592822994
1058,2024-03-18,148.311218,511.210754,-0.08402333394274596
1059,2024-03-19,147.751862,514.051636,0.002172794601258341
1060,2024-03-20,149.509857,518.806274,0.08821679325635975
1061,2024-03-21,148.570938,520.520752,0.19064896483397223
1062,2024-03-22,151.597488,519.533936,0.29894882436335046
1063,2024-03-25,150.978195,518.098572,0.38853348781842595
1064,2024-03-26,151.527573,517.141663,0.45624789590881876
1065,2024-03-27,151.767303,521.48761,0.5012074082086015
1066,2024-03-28,152.086929,521.387939,0.5712861485377074
1067,2024-04-01,156.322113,520.480835,0.6417843456225851
1068,2024-04-02,155.692825,517.17157,0.6828751738175299
1069,2024-04-03,156.192261,517.739685,0.7100815647339408
1070,2024-04-04,151.767303,511.420105,0.7411093336320242
1071,2024-04-05,153.76503,516.762878,0.7665875483920014
1072,2024-04-08,155.962524,517.05188,0.8089127387999306
1073,2024-04-09,157.960251,517.650024,0.8456833207653768
1074,2024-04-10,157.480804,512.466736,0.8778891850680399
1075,2024-04-11,160.607224,516.334229,0.8931924631337096
1076,2024-04-12,159.009064,509.207245,0.9086431221356327
1077,2024-04-15,156.152313,502.82785,0.9162258741391979
1078,2024-04-16,155.822678,501.910797,0.9195594364520819
1079,2024-04-17,156.701691,498.940369,0.91512468954447
1080,2024-04-18,157.281021,497.913666,0.910547639187299
1081,2024-04-19,155.542999,493.567688,0.9010876550333419
1082,2024-04-22,157.770462,498.113037,0.8750102309023285
1083,2024-04-23,159.73822,504.023956,0.8613703663387666
1084,2024-04-24,160.916885,503.784729,0.8660299138887568
1085,2024-04-25,157.770462,501.870911,0.8688194367412972
1086,2024-04-26,173.492569,506.62558,0.8831182702174213
1087,2024-04-29,167.709152,508.419769,0.9011403802077613
1088,2024-04-30,164.452866,500.365784,0.8942085082223019
1089,2024-05-01,165.381805,498.741028,0.8833300969408608
1090,2024-05-02,168.268524,503.405945,0.8700222582012485
1091,2024-05-03,168.797928,509.645844,0.8680952168738215
1092,2024-05-06,169.636963,514.908875,0.8680830033381397
1093,2024-05-07,172.783371,515.477051,0.869299718886016
1094,2024-05-08,170.965454,515.526855,0.8813213805067027
1095,2024-05-09,171.384979,518.497253,0.8867096711994213
1096,2024-05-10,170.096436,519.165161,0.8958261303300056
1097,2024-05-13,170.705734,519.234863,0.8934396400200212
1098,2024-05-14,171.734573,521.617188,0.8863901665074626
1099,2024-05-15,173.682358,528.076416,0.884063106718606
