Date,JPM,SPY,IC
2024-04-12,181.782715,509.207245,0.8130818288855173
2024-04-15,181.882172,502.82785,0.7994646686190434
2024-04-16,179.803696,501.910797,0.7352348375058986
2024-04-17,179.087662,498.940369,0.68685342480097
2024-04-18,180.251205,497.913666,0.6255924867823548
2024-04-19,184.776138,493.567688,0.5488068660795611
2024-04-22,188.366241,498.113037,0.4675133669119158
2024-04-23,191.081192,504.023956,0.4237212375008801
2024-04-24,192.016022,503.784729,0.3784903225987643
2024-04-25,192.304413,501.870911,0.3621360691468273
2024-04-26,192.423767,506.62558,0.3357936453450621
2024-04-29,192.21492,508.419769,0.3043719590712039
2024-04-30,190.683411,500.365784,0.2857586250273088
2024-05-01,190.80275,498.741028,0.2503578543673209
2024-05-02,190.603851,503.405945,0.2216968719035282
2024-05-03,189.460175,509.645844,0.2256131863563437
2024-05-06,190.941971,514.908875,0.2310497302870892
2024-05-07,190.693344,515.477051,0.2416656790595496
2024-05-08,194.571854,515.526855,0.2454689018699756
2024-05-09,196.411667,518.497253,0.2934713470231285
2024-05-10,197.674667,519.165161,0.3627883231749185
2024-05-13,197.634888,519.234863,0.4118327154572681
2024-05-14,200.399567,521.617188,0.4432917900206851
2024-05-15,200.996262,528.076416,0.518826729676182
