Date,cov_return_8,cov_price_10,cov_std_14,cov_price_18,cov_return_46,cov_std_46,cov_price_70,IC
2021-06-18,-0.1657371801945304,0.1871759688754539,5.32558223798732,0.7718786639946082,0.2615730556912589,4.506075308906056,0.445407413826428,-0.6211712149256132
2021-06-21,-0.1264875415839663,0.5600271435876576,3.3790896125590777,0.7064030717274415,0.2549811064778869,4.564848252371593,0.4926128555187138,-0.6764111694884158
2021-06-22,0.284985283681042,0.5927771428738108,3.2718110885078504,0.6710209976452804,0.3274699917075554,4.50866719187681,0.5354594094824398,-0.6617848522981459
2021-06-23,0.5750300011756113,0.6269792514884992,3.2890420696390947,0.6742314662645809,0.4001093194176693,4.409534500627269,0.5893811843023763,-0.6262327163245275
2021-06-24,0.6120977361309236,0.6334369256982573,3.747020097013824,0.6668575056002827,0.4132035606230155,4.358920541521531,0.6198369650156887,-0.6011913863542809
2021-06-25,0.6316845621477406,0.6963382067895719,3.5581468288410174,0.7376455656999856,0.4091138376993491,4.224795181196123,0.6435778091990589,-0.573771983441355
2021-06-28,0.6213556083354307,0.7844608343952078,3.087875394540057,0.7592196014519605,0.3885227656013769,4.004377254417818,0.6688349441924135,-0.5388221674653634
2021-06-29,0.7761155258084834,0.7358478064904015,2.6875846188107686,0.6822689410079604,0.3810589479163419,3.716408361408345,0.679167210912529,-0.5093548803995921
2021-06-30,0.7309372861203284,0.6059039650477096,2.5081915249740527,0.5667197854908378,0.3484564951793681,3.367493121450061,0.6869240227964833,-0.4834233944595964
2021-07-01,0.7878060957878784,0.6367254202712544,2.3227444047311407,0.5315711233038833,0.3520361332327485,3.0383343226161554,0.6891928361366642,-0.4320318625251246
2021-07-02,0.6904700795622378,0.5470809116821999,2.007454705465854,0.4798166763425567,0.3524433789857796,2.723927130041924,0.6891443781616637,-0.3968848501416374
2021-07-06,0.2507164290604234,-0.2133463512052058,1.6221212202016049,0.3970217429424035,0.3531209866105909,2.462511228537077,0.7017187641381218,-0.3978429478435017
2021-07-07,0.0348925147778482,-0.6863720204362355,1.5663044190966406,0.1745878503311357,0.3587895527509717,2.2658672363875425,0.6995476155401222,-0.4046761411713282
2021-07-08,0.5720239368146489,-0.7839262995454899,1.6589722698448468,-0.0692914648982377,0.353740855920309,2.0041017897808384,0.6924637196109978,-0.3966178963347633
2021-07-09,0.4840135542693496,-0.7046468638914045,1.910921965975,-0.182032687805319,0.3176318237151018,1.889623856774321,0.688065045010092,-0.3749645082967172
2021-07-12,0.181446124103139,-0.6512417489581279,2.1310900636847605,-0.2722763648136746,0.3222313092715464,1.751233545721412,0.6800005037680042,-0.3692279293300016
2021-07-13,0.5132033981681562,-0.5615009108077306,2.245525527524449,-0.308556158230314,0.351165928293223,1.6608091744516356,0.6579597524552344,-0.3787046755874141
2021-07-14,0.5106035943957106,-0.5369270526770594,2.3844880941360285,-0.3111084442244888,0.3649618964440111,1.5984281693289282,0.6449216850276427,-0.364654569714864
2021-07-15,0.5426806216033724,-0.5637459518018113,2.7861997770048683,-0.4240375715122746,0.3607448981200516,1.5576025040678974,0.6094067055397572,-0.3406305946646332
2021-07-16,0.4802737150610157,-0.3945214602971174,3.1746014329443293,-0.7487017508815543,0.3414356652825031,1.553601685900728,0.5709022633350981,-0.3061571501012957
2021-07-19,0.449886405970622,0.2934147552081166,3.857023104241678,-0.6941316780132935,0.361373952611199,1.6261435660115673,0.5264344454151418,-0.2928930815616949
2021-07-20,0.5863643726545639,0.7946505336299481,4.481809763398184,-0.3127159709530855,0.3533077161059234,1.9017029261754448,0.4841364100886924,-0.3992029958661395
2021-07-21,0.7859215743996586,0.821622998958753,5.313894341950384,-0.181276393129635,0.4888254505721238,2.07446709074114,0.429317540271417,-0.4600849947178865
2021-07-22,0.8878396223278026,0.7784166341087279,5.576668836997477,-0.1033833795959092,0.5337690646524118,2.109613702916426,0.3807003694702777,-0.4364440438541612
2021-07-23,0.8178763271367597,0.7894278929823686,5.393152709664197,-0.02787861145377,0.5225030520522739,2.1637365061618747,0.3254614055764207,-0.3338106010251246
2021-07-26,0.803236255819899,0.5892656229893131,4.305390051758349,-0.0589716257876145,0.5485486794729048,2.2190338483977645,0.2614339573209531,-0.2356764102841856
2021-07-27,0.8020535116150516,0.5448378453671524,3.6040263764551193,-0.0116597603034899,0.5119398844940851,2.2355784365088534,0.2225848279243914,-0.2063993541788462
2021-07-28,0.7584147392613251,0.6349250896226114,3.366294240590737,0.0807039945604511,0.4970661090975596,2.2505553955234823,0.1831190999264841,-0.1785566073031128
2021-07-29,0.7596881733290186,0.7164276570239684,3.296874091179158,0.1859743154302589,0.5200503465907227,2.275061465676341,0.1433258852364714,-0.1347297192751522
2021-07-30,0.6975687180471962,0.8506956701723191,2.821650597579685,0.2489073648805888,0.5177235899502378,2.2442498801088324,0.093540341589814,-0.1020431112217151
2021-08-02,0.3762931423269711,0.8779301221261626,2.4022385988626045,0.289067888694439,0.5143572499553545,2.2611947816099773,0.0454044400751385,-0.2036616418014853
2021-08-03,0.5977633670396432,0.7745233374525512,1.9228041623959504,0.3010763859026704,0.5228888785461023,2.298555197867832,-0.0202087168082609,-0.2748628839467246
2021-08-04,0.4462344367929218,0.5460765179918307,1.653902961789271,0.3853109713632195,0.5215043628630608,2.2874458782176053,-0.070566957214017,-0.3449267782155713
2021-08-05,0.5347525710023611,0.5880110846589082,1.5505054052124798,0.4109241690227418,0.5273012060348693,2.3314038076737216,-0.1299202110984217,-0.4108039709007327
2021-08-06,0.8034956273693088,0.2660000101342832,1.5832634633179532,0.4027474503869303,0.5404172460310877,2.371206309272077,-0.1874649758007958,-0.5047919026074297
2021-08-09,0.8446759060779944,0.2582929764993532,1.8326445206098247,0.5416598257798754,0.5842271703523977,2.388464526730227,-0.2274725616250831,-0.5451600531409281
2021-08-10,0.813524350324962,0.0426719673728629,1.929694695538424,0.5896937990194604,0.5830321699493962,2.4498855536527606,-0.2620001518644463,-0.5677229117641307
2021-08-11,0.8536754959122792,0.143607725453131,2.270643510701176,0.7214387016778702,0.5941934876043107,2.451286037878938,-0.3059314451804301,-0.5688325731003938
2021-08-12,0.7698312087072761,0.3507788547395051,2.518558986240649,0.7668032240047741,0.5898088365255726,2.452459323763316,-0.3344285285348832,-0.5705074082932666
2021-08-13,0.6972921966610398,0.5757548479242326,2.0001900581613663,0.6066446211776112,0.5892598442155407,2.439839803360411,-0.3658821735279642,-0.5931234491992676
2021-08-16,0.7080839962723607,0.4706859908211484,1.6526179529699616,0.2984544322630593,0.5997688658896589,2.435735577991813,-0.3872728301641645,-0.6150511335492763
2021-08-17,0.6594303683235334,0.09061321594452,1.658454054501251,0.089208992173606,0.6062681869093774,2.4245748963282328,-0.4095044434297103,-0.6266098806067466
2021-08-18,0.2380060127679819,0.1130507825706166,1.9482415897412253,-0.135267058139812,0.5994983779722096,2.460336695491302,-0.426027109681215,-0.5975868275519567
2021-08-19,0.2028459526013377,0.4196893833169057,2.319828864363032,0.0196185378444706,0.5980034606458543,2.557221667728442,-0.434325312297159,-0.5624877925101162
2021-08-20,0.4991261551744102,0.6040356917445687,3.76110518127464,0.1392172544586373,0.6114536938879737,2.6652124424484405,-0.4568694675785927,-0.5385072155483367
2021-08-23,0.2920768562817042,0.5248576064668915,5.25490997396641,0.0563337074116526,0.6481397789390015,2.781294616787305,-0.4933013985398028,-0.4611807285202224
2021-08-24,0.4061139344919698,0.4451752662098298,4.7019487999449625,0.01758335562583,0.6528035593640409,2.844262656133625,-0.5295147402132395,-0.3581363097367437
2021-08-25,0.5731522878784286,0.4874044805531505,4.6989199602129625,0.0191199601805437,0.6739539732041797,3.05737267322694,-0.543577241683747,-0.2773624691731074
2021-08-26,0.5658769498173262,0.5553427173701972,4.265944345874667,0.0301417662007702,0.6557976089806374,3.109658039629506,-0.5482099148815001,-0.2020213981219136
2021-08-27,0.5796162005231835,0.6208074079752098,4.201096885846849,0.0637250060291795,0.6175117973734673,3.1464638454463114,-0.5678123609357846,-0.112316440882584
2021-08-30,0.6376321056697865,0.7054281796750452,3.801923622269945,0.1232718197249789,0.6171744550680697,3.0914626708009645,-0.600189663110822,-0.0096281402894871
2021-08-31,0.6998147768318509,0.677060105439475,3.1548912128099182,0.0937591688700225,0.6409399473421399,2.947085770263548,-0.6297218184085983,0.0621244305107487
2021-09-01,0.6261374884778939,0.6975075403265583,2.6855185381208178,0.0437972228111309,0.6303009576641881,2.7938014508637345,-0.6617017825754259,0.148248175643644
2021-09-02,0.7062886559552415,0.6594467867767204,2.2823834017236684,-0.0091309797005,0.6313013483927901,2.7346231319696024,-0.6835212976838794,0.2362513474988131
2021-09-03,0.7883256716096211,0.4435074223921931,1.8740580266061615,0.0195619924252976,0.646954939025511,2.631691258184893,-0.7110197262592243,0.3249556427958455
2021-09-07,0.6426693715153643,-0.1875909261133602,1.673234067506174,0.0934260964803301,0.6384844672693366,2.50662154409218,-0.7321396552080051,0.4022968162509634
2021-09-08,0.6593696870827201,-0.2418557082087746,1.6257260510049785,0.1841230590329809,0.6417688332916025,2.358018411138583,-0.7568227296946319,0.4613106052414626
2021-09-09,0.6461528471123289,-0.1314778161041752,1.97508365641159,0.2643096860356854,0.6396313704472656,2.182871689349568,-0.7825157471187137,0.5222425521701421
2021-09-10,0.6229551187137762,0.1130476790989759,2.289589472755531,0.3575207999443084,0.6477467839931504,2.1263591919641227,-0.7931215229726228,0.5762388463526219
2021-09-13,0.217150771715033,0.3973064178233845,1.9904632793500097,0.4238995289721942,0.6414735138438379,2.1175437062898275,-0.7980906850979124,0.6196745001070454
2021-09-14,0.324836619420685,0.1803962016123928,2.012284225079343,0.4872994204552653,0.6418638602160979,2.116259535289866,-0.8035073145096714,0.6588093226149134
2021-09-15,0.5233315834102219,0.0448153695397725,1.6858434425112554,0.5248115430095929,0.6433597917419789,2.020566571343832,-0.8040920172895766,0.6851624989998408
2021-09-16,0.7359644072150155,-0.096112193234856,2.02453001904523,0.2297421701652086,0.6347533377459296,1.8707045403031437,-0.8045555033037469,0.7115620169935167
2021-09-17,0.8249037065039916,-0.0678917172663833,2.208297336111947,-0.1146719513851343,0.6544980666997793,1.7342949917040855,-0.8023904006947933,0.7374011492947914
2021-09-20,0.8170809428680298,-0.167763450375374,1.7897454194121034,-0.1409371597619365,0.6564749545121712,1.6801137073792225,-0.7977165714720896,0.759827682008338
2021-09-21,0.8185680807621762,0.2379578110776256,1.3407206645760514,0.1844490546846701,0.670555184572776,1.6704542956582709,-0.7765719155115435,0.7765041345044992
2021-09-22,0.8972052052633328,0.4527680100263323,1.1892150839039075,0.3356580819060115,0.6848961856684751,1.7432541851797416,-0.755284850122283,0.798195678262529
2021-09-23,0.8864535059122998,0.5493916850014446,1.1228795264702802,0.2658048863406759,0.6719540468800587,1.929048970514815,-0.7472206055386977,0.8263114540706131
2021-09-24,0.922543136336662,0.660512888843248,1.5012015409950514,0.1343617141814389,0.6559182540019696,2.0795430725530792,-0.7336720329037113,0.8174111074956378
2021-09-27,0.9540531131281992,0.7431375978390357,1.9946958479253456,0.0701408380661302,0.6919239271125844,2.1915782239597927,-0.7135458276808032,0.8278442244990523
2021-09-28,0.9574284877248254,0.6487399916322625,2.856229044180749,0.0136763284740424,0.6785612987202272,2.4370667726849247,-0.6942444175330659,0.8345042305800463
2021-09-29,0.8412742994122719,0.2456837813053612,3.2900490261915403,-0.191478802649614,0.6433976716406309,2.558515758014514,-0.7081657570482793,0.8242764754826107
2021-09-30,0.6956560662972648,0.0706368675022522,3.563166256376544,-0.317787152243986,0.5581047703367524,2.628899379445224,-0.696221982775856,0.8014893357308094
2021-10-01,0.6278542441110851,-0.0203996156561101,3.038592212123998,-0.4018458011243246,0.5570144425501207,2.5346419814707213,-0.6774880855079158,0.7596853384703677
2021-10-04,0.5593192847182406,-0.0253718547761453,3.398982348769974,-0.4382148413680827,0.568270554729919,2.69410124153567,-0.6524772577818282,0.7165882822690042
2021-10-05,0.6561588873005908,-0.3305567241564735,3.3326508216447555,-0.508615172530528,0.6008535233520104,2.7449252930363706,-0.6391320574649267,0.7042731997993557
2021-10-06,0.5919435349508485,-0.602178339306592,3.822941230151034,-0.5050867036588126,0.5496379500450655,2.8983688258102305,-0.6182706898973882,0.6885719918822852
2021-10-07,0.2856999345347636,-0.7145473001937444,4.280587272143103,-0.4851521612348474,0.5248818653553545,2.9968375199232256,-0.599413594492632,0.6585640178437676
2021-10-08,0.1307173625026599,-0.5553856953032315,4.287449301141692,-0.4286780650872002,0.5011738956222774,3.100082835912706,-0.5708202042062472,0.6251241616339519
2021-10-11,0.1458722602075929,-0.0705432673468764,3.8780590058590247,-0.3582494722798143,0.4909472721927215,3.294124943136553,-0.5347244138453701,0.603768682858881
2021-10-12,0.2422080707902476,0.2935016326734141,3.0887443150102505,-0.3352798896148968,0.4665548901801235,3.376343264289641,-0.5169205926536586,0.567774266267529
2021-10-13,0.3077739963655351,0.2933084002598509,2.3534166045233733,-0.2805422315330086,0.4737766396836037,3.413114800425868,-0.5127485420569177,0.5234255249383548
2021-10-14,0.1527725574213413,0.3366981476899677,2.1368133571297414,-0.2052984958844931,0.4738053022007041,3.4590114567957904,-0.5047596042002761,0.4590023314916269
2021-10-15,-0.276819656393545,0.1231843327301311,1.7879983779082405,-0.1910508754441827,0.4707253447009747,3.581579821367861,-0.469049317587333,0.4039850421642952
2021-10-18,0.2584972743061714,0.4421807817205887,1.590816329821812,-0.1763759979317657,0.4793908082058505,3.706431294195826,-0.4114253176395512,0.3780525646586258
2021-10-19,0.3293875932758713,0.7094795963049542,1.3490855580947043,-0.0295393285236179,0.4827087768714455,3.808977939127685,-0.3510831064217464,0.3105362675526883
2021-10-20,0.4234018185834567,0.8551503846270867,1.2066387561841734,0.3273235215135489,0.4837348532572549,3.8975891998853376,-0.2681034165245872,0.2984384062393111
2021-10-21,0.4928859017193512,0.895236405321814,0.9831841570734532,0.682237917374979,0.4969707778700791,3.952591608646821,-0.1777421209172858,0.316018721705034
2021-10-22,0.9058305598942106,0.8969037999157278,0.8766761124028427,0.7999268874429235,0.5085107075901358,3.910097354955147,-0.1106206586144505,0.3441190009418185
2021-10-25,0.7173393892496628,0.9167601077511526,0.9326522239985292,0.8142350636597173,0.4883882537401474,3.890669526135459,-0.0509067249970033,0.332636420422763
2021-10-26,0.5589589205989391,0.91746831805479,1.0387320953063155,0.8501215502602135,0.4632410477544414,3.813648144026121,0.0122541475995553,0.3294808861898138
2021-10-27,0.4773991886191377,0.8451732329747257,1.209257978100027,0.8494581295562856,0.4945013868614816,3.770452405462838,0.0546441754102266,0.355434529108904
2021-10-28,0.1814914111193319,0.7905611501832474,1.1375667908648384,0.852960982765586,0.4990839637426849,3.7472154888003257,0.0825903060637631,0.3432755818270366
2021-10-29,0.5713851208922843,0.7244610415485416,1.1457258841458506,0.8898651046606348,0.4853743674656186,3.6622304754728674,0.1374564029506417,0.3196799286744039
2021-11-01,0.4653243397392251,0.6735958407681871,1.1888499183759105,0.9040672943575544,0.4763702702002383,3.5743598443573297,0.1853719010434864,0.283157812496728
2021-11-02,0.4053849470750824,0.6671870787414821,1.3728199010019737,0.9024029243195268,0.476607389922381,3.4905856654447094,0.2390311544562311,0.2723310889721002
2021-11-03,0.3643040203809282,0.6249052421687514,1.4774908049288262,0.9069806231458288,0.4650738380090663,3.387470269824559,0.286057891905065,0.2624782422709719
2021-11-04,0.3372577334599058,0.378038771198664,1.3761178746721732,0.874805270813031,0.4378905028195251,3.226431420134232,0.3221999277072611,0.2924497631168141
2021-11-05,0.2397375446423749,0.1447636257760362,1.2437573660761343,0.843963625225029,0.4281521208342779,3.0428710244436643,0.3600503906859054,0.3592183027065309
2021-11-08,0.1961024158830281,-0.0483857076166061,1.1094658093900829,0.811896252324314,0.4277200052544209,2.8526024832051564,0.3996506014755464,0.3541939014491609
2021-11-09,0.3710302044199206,0.1146113966722359,1.1224110401655794,0.7681179355985336,0.4336579289802344,2.72339844424734,0.4351232246742211,0.3360925601057138
2021-11-10,-0.4313252386083338,0.4868497297387202,1.2646197734427098,0.7439336257600364,0.4326513749611305,2.6277965689559792,0.4666713941403105,0.3100553096373267
2021-11-11,-0.5698807515456611,0.3774309827986323,1.1286210172634674,0.7048271131875814,0.4262700911728442,2.531504398819137,0.4859186189105288,0.2943141316051506
2021-11-12,0.1915234383287607,0.2638147233769895,1.0385974109932623,0.6429492939662599,0.4424361807406316,2.4220568052273026,0.5006317739893197,0.3061998102139478
2021-11-15,0.1876113377772818,0.0796532150775217,1.0597333018922277,0.5841501441176865,0.4415350164402895,2.282976924480333,0.5152930048783265,0.3221437142902772
2021-11-16,0.1514580009002349,0.3491165919577997,1.0715385316856905,0.5691369533474901,0.4209866728262462,2.152238383647121,0.5314404636127511,0.2866130153011425
2021-11-17,0.3659038145726604,0.4549526320393202,1.299611068769381,0.5249765226753481,0.4173030259850084,2.0537517955430697,0.5483337409840576,0.249722887434575
2021-11-18,0.378569468740921,0.3096116968411986,1.3889004167788468,0.3864683489656637,0.4220203507004437,1.9378182903241032,0.5610865565781388,0.1410104309609417
2021-11-19,0.3854426313371768,0.0786446145107802,1.56009050471653,0.2500282947990813,0.4144481802094263,1.8457222281413528,0.5704209923810636,0.0199123341109967
2021-11-22,0.2726820167961929,-0.1688696066662614,3.394572783168892,0.0904653909708592,0.3844687253578823,1.7400215600045466,0.5662193946618606,-0.1006313668226684
2021-11-23,0.4121410044686766,-0.220944533138146,4.87333999026223,-0.0668047416472173,0.3690010880562488,1.6282310834182487,0.5668457709644659,-0.2134626375889413
2021-11-24,0.1292485263177404,-0.2567516035829048,5.231138650664821,-0.1410443276361103,0.3420364134266614,1.4847646607438585,0.5740354143830642,-0.2963246084189929
2021-11-26,0.1305724198274517,-0.1763689218996644,5.081237252938486,-0.2025151214461293,0.2672869193180062,1.3187259895145955,0.5795072329112311,-0.3895006032533566
2021-11-29,0.3058579078396116,0.4382399675805322,3.6023453653870625,0.2276688733750076,0.2656462829501758,1.192595483390018,0.5736678015673996,-0.4659654408382106
2021-11-30,0.5372986667114251,0.4958389530581947,3.694546308882341,0.3283103583467993,0.3495231572750552,1.0990002261128136,0.5674361552045656,-0.5242751731928259
2021-12-01,0.5171506144159033,0.6930525988533838,2.868898220021076,0.5681660545436801,0.3078074693737772,1.0358244967165464,0.5637346253497543,-0.5792504034457525
2021-12-02,0.5796864421311879,0.7601424809006633,2.2577273331076126,0.6781175308088835,0.3719989554258637,1.018226899818392,0.5635692686311482,-0.6307778873099618
2021-12-03,0.5672568296494283,0.7691810014223435,2.097122101011133,0.6908971045825135,0.3951049259305836,1.0144185530169791,0.56513154782473,-0.6349320045971178
2021-12-06,0.8430090352181998,0.7225668334508172,1.9080120413105213,0.698649271093824,0.4924396457379235,1.011935672380465,0.5668485263886127,-0.6407136105021302
2021-12-07,0.863941699219726,0.8632462942372872,1.7871278438416769,0.7106332208854726,0.4950638638961327,0.9899958546318576,0.5672555240734743,-0.6681269495985507
2021-12-08,0.925407894226628,0.912323579721342,1.5397065646756587,0.7172905037330839,0.4820798606302595,0.9909513159683006,0.5724863070754722,-0.6712352350335054
2021-12-09,0.905119636701556,0.899612031712263,1.3239227728012108,0.7380554401119346,0.456348663137562,1.0293272701133986,0.5822430544093138,-0.6750184835595943
2021-12-10,0.8712755960480462,0.8976319621094107,1.2542404658450732,0.736665671438084,0.5064349801064327,1.0619069802087282,0.5937834807427922,-0.6760092815272096
2021-12-13,0.8627831123962336,0.91898784022774,1.2520469171650204,0.749079975938912,0.5071970831427296,1.0602095611429183,0.6096019140906895,-0.658921768610587
2021-12-14,0.810131151257926,0.9081595580517938,1.2589388649861657,0.7547320058222945,0.5256328091758992,1.0626580249558102,0.6197155626966219,-0.6642557038153245
2021-12-15,0.81334951517289,0.9252153927564716,1.215982861300098,0.7788070888485896,0.5464892408802489,1.1130011842694372,0.631801690316689,-0.6855417732820035
2021-12-16,0.7783768435856725,0.688464883732066,1.0479891267324275,0.7141420664169826,0.5715904577904299,1.1764570119657132,0.6379033735046081,-0.6930125133671486
2021-12-17,0.611190460025522,0.6121864631543164,1.0473226257440575,0.7835072222488749,0.5371554989216972,1.2774110485670094,0.649141093981106,-0.6991985001540467
2021-12-20,0.500645886278925,0.5608255638780083,1.139567157954323,0.770470400557219,0.5244130423987408,1.449919006460433,0.6555490411670432,-0.7181792742899111
2021-12-21,0.4417636318731272,0.844478957359649,1.260822710466218,0.7666172429652938,0.5459850334649109,1.64018075831245,0.6568738874310626,-0.7600079315493968
2021-12-22,0.4621870349615489,0.8285644554439925,1.4132194785118877,0.7212388541030231,0.5432761843737761,1.7784304002563514,0.6543159621968173,-0.7724798099313358
2021-12-23,0.728190214075555,0.7503760210385452,1.4650261809807523,0.6915701776447326,0.5644909170636963,1.8905472254466624,0.6487167501925176,-0.7680194708524956
2021-12-27,0.733467509474593,0.7188754659111497,1.6953598913293977,0.637679027049534,0.568280212835072,1.952172601400055,0.6414315394002073,-0.7519374521219196
2021-12-28,0.7098190006187641,0.7517073396803674,1.5041246084537483,0.5902255180695031,0.5604495696528623,1.8942910884425108,0.6355730454761738,-0.7289667762987206
2021-12-29,0.7683044129703083,0.8086418182213183,1.2845478408967392,0.4852013451661615,0.570074977225534,1.8484639511302352,0.6227325163455478,-0.7135268269154518
2021-12-30,0.8973891929486353,0.8746701087715074,1.1066268051308747,0.4322255420193234,0.5822670656095951,1.8287548130173248,0.5909171163441951,-0.6933512774487098
2021-12-31,0.9706188649614792,0.8254186625156464,0.9766410526349764,0.3412044301319589,0.5842914559449085,1.8157793000003912,0.5526793827699079,-0.6730507449916966
2022-01-03,0.960556851393168,0.9024690660721396,0.7636045997040138,0.3629797164476674,0.5844740353259934,1.7702041760405771,0.5242055468956797,-0.6463770419107258
2022-01-04,0.835813771190808,0.7764047619635319,0.9929268772126252,0.4822376663555789,0.5939724532291006,1.7648819990159823,0.5245122821796525,-0.607374045552834
2022-01-05,0.4657731674805445,0.4998813422993164,1.637660838998179,0.5418231315781056,0.5781638783684204,1.8106404843212736,0.5377755731578866,-0.5718016702011545
2022-01-06,0.2593804130606908,-0.0920380190855574,2.155413063107992,0.4207975964523979,0.5415851914445725,1.9493647940859944,0.5270325997442104,-0.584847942667982
2022-01-07,0.1773918400187526,-0.5643942054471529,2.7889899189803216,0.2958495167741314,0.4817654991787475,2.15443192977905,0.5000518872545733,-0.6031682995270397
2022-01-10,0.1925502904165321,-0.8185539933682936,3.4260990159843554,0.174823319991278,0.4707570831118849,2.388961447951492,0.4669482458807166,-0.5873639072747179
2022-01-11,0.243588240802697,-0.8406589252284278,4.489298947474462,0.0725284328210967,0.4759578137288979,2.5679265814768866,0.4212466992509306,-0.5729280469928258
2022-01-12,0.3279173294907823,-0.7784675854281481,5.666400068564196,0.0576252322158876,0.4951432165786676,2.902382990967121,0.4036568421299001,-0.567795248970045
2022-01-13,0.5420369534157458,-0.6855750530081367,6.221087727306274,0.0429989319795916,0.5068784795271979,3.1595036903752374,0.4053827294108023,-0.5374702985448832
2022-01-14,0.4016842866206845,-0.6766841439200872,5.672413953317026,-0.133709829761404,0.502871705744376,3.3645231197033105,0.3859642634626343,-0.4752331734805314
2022-01-18,0.4491134966024394,-0.6962032111686894,5.6170708652954735,-0.498704881757596,0.5069855530156098,3.612442619252203,0.3519771814196259,-0.4190116425795498
2022-01-19,0.4579197895332554,-0.6622578412063203,4.698330509167079,-0.733389419601936,0.5084327973794168,3.848996621263104,0.2836168582624539,-0.3782617068243658
2022-01-20,0.413863784771355,-0.6111162633731444,3.730990199652637,-0.8114230187139003,0.4474005769006484,3.9479457118786967,0.2133396112229683,-0.3413459360405984
2022-01-21,0.4343517080707978,-0.6889435604575931,2.758044814565637,-0.8339148654997336,0.4457306338080121,3.8972533745541647,0.115550878909964,-0.2958386461597796
2022-01-24,0.4512069562331641,-0.5921657981456505,1.752102919209559,-0.7717635037998246,0.4572064319799938,3.587097090367146,-0.0107844987439568,-0.2786215477210051
2022-01-25,0.6516080160709621,-0.60492660320893,1.324218669979102,-0.7596778669718002,0.4747986259563009,3.439760817634229,-0.1342772102715798,-0.259816388625233
2022-01-26,0.3618267120937,-0.7722330465136988,1.1582260627656769,-0.7718858779038944,0.4742701237436656,3.2924840651681864,-0.2608555902966894,-0.2375780864155929
2022-01-27,0.3332152198034234,-0.7878050235159533,0.9377086963391008,-0.7845419935940021,0.4274339376630836,3.1511257137922053,-0.3557167432362501,-0.2028342773652751
2022-01-28,0.1202973370012539,-0.7850959671946987,0.8484813536405491,-0.830783424075011,0.4381965191567865,3.0118738356671897,-0.4436380981448786,-0.2013599169131397
2022-01-31,0.0323167319194337,-0.6349945463192794,0.8193694122744265,-0.8335424083278132,0.4742502101032681,3.020056601654522,-0.4899874652557934,-0.1585926926417404
2022-02-01,0.0601216531774084,-0.2097477857201265,0.7464938414750973,-0.7712966460020118,0.4411090587705401,3.1027049162712985,-0.5117869346231814,-0.0795742463831998
2022-02-02,0.0957489908819743,0.382657601067696,1.2283383523262612,-0.5752498953940759,0.4411915077828596,3.315413913731561,-0.5193411158468494,-0.0567084721868356
2022-02-03,0.1541173800512221,0.7094242800943449,1.603862477176946,-0.3926903780262375,0.4310536118020283,3.476001310593367,-0.5142201950052008,-0.0230294225524289
2022-02-04,-0.1805657046902022,0.7811975723267899,1.8029559534417272,-0.3365290310185835,0.3614434301517196,3.543816187325922,-0.5393422595710365,0.013098692297484
2022-02-07,0.1119329791993137,0.7805815100552383,2.261563146805028,-0.2339028266486718,0.3901529230957453,3.6315931385670353,-0.5535555883477635,0.0290755292256094
2022-02-08,0.2396396783392962,0.7654150336550796,2.6420408468460286,-0.1492517924699347,0.3501420885722627,3.730199387437173,-0.5761344363892946,0.039178226531745
2022-02-09,0.193274824197446,0.741152642133164,2.6290578010836967,0.0127831752102854,0.3423870406620093,3.775629896298321,-0.5857932431248454,0.0735425023930409
2022-02-10,0.1307540116593895,0.6252766675293188,2.3207168086893994,0.2440779600192749,0.2764921878799237,3.828224742690393,-0.5802606034966776,0.1251825708677365
2022-02-11,0.1427444564645044,0.4011393257811312,2.12743720678364,0.475209553241694,0.2440515742370095,3.819734550507935,-0.5909792928721828,0.1459752036077416
2022-02-14,0.2380843050695337,-0.1337213740152139,1.922473426334024,0.5380881339334347,0.261605149967436,3.783496968281016,-0.6134443117723845,0.142692630408303
2022-02-15,-0.1505955037280155,-0.0787294801701989,1.8737789064317365,0.5918943009346243,0.2082618099735586,3.720843674129122,-0.6316174591623922,0.1516337193520316
2022-02-16,-0.1428388748270782,-0.0334910772303101,1.8004445115123724,0.6498191524170966,0.2110944474516154,3.689740281778833,-0.6397720647274922,0.1590093719917917
2022-02-17,-0.392985465463513,-0.0823229924794479,1.978846657830248,0.6356667541363348,0.1710426224709449,3.682544593611829,-0.6465500733895828,0.1672732803417868
2022-02-18,-0.5189909232834338,0.0891732212771243,1.3942081688513075,0.6104170097468185,0.171065389454623,3.57187191936654,-0.6591382265232896,0.1777393757730628
2022-02-22,-0.5045021772341264,0.2691174434925585,0.9023296934630392,0.545263431234247,0.1629221249678673,3.4257484756854115,-0.6694669282189292,0.1776566965145499
2022-02-23,-0.4060903454203595,0.5364324984154457,0.9073132524107832,0.4870655133473273,0.1665978154951543,3.2611806460495765,-0.6760702048746776,0.1407742412240673
2022-02-24,-0.411592401870633,0.6127950855072503,0.8368113708292233,0.4139134452599806,0.201744539951031,3.034205514126489,-0.6791666903692093,0.059796423882662
2022-02-25,-0.5264181316125481,0.6530327902311391,0.894298085344557,0.5327781846656647,0.1979932431793264,2.849598129953088,-0.6817759305137646,0.0105670254271878
2022-02-28,-0.4746772113079897,0.6870028840737917,0.8533315646909275,0.7160384563608023,0.1421121427917751,2.7125981678564037,-0.6880279112016571,0.0172872304239432
