Date,XOM,SPY,IC
2022-02-10,72.311981,432.782288,0.1251825708677365
2022-02-11,74.132721,424.248352,0.1459752036077416
2022-02-14,72.995941,422.861389,0.142692630408303
2022-02-15,72.08094,429.680786,0.1516337193520316
2022-02-16,72.413658,430.162384,0.1590093719917917
2022-02-17,72.302765,420.973541,0.1672732803417868
2022-02-18,71.498665,418.247681,0.1777393757730628
2022-02-22,70.666855,413.759216,0.1776566965145499
2022-02-23,70.953362,406.419678,0.1407742412240673
2022-02-24,70.05687,412.53595,0.059796423882662
2022-02-25,71.942284,421.638092,0.0105670254271878
2022-02-28,72.478355,420.559326,0.0172872304239432
2022-03-01,73.171532,414.154114,-0.0094945773858733
2022-03-02,74.42849,421.77298,-0.0634984961578222
2022-03-03,74.899849,419.673157,-0.087988410109565
2022-03-04,77.718765,416.263519,-0.1261323170850946
2022-03-07,80.519188,403.992401,-0.170360715555877
2022-03-08,81.129181,400.929443,-0.1652608159350356
2022-03-09,76.517242,411.678711,-0.1942996867851396
2022-03-10,78.892532,409.819763,-0.2795935415644144
2022-03-11,78.48587,404.608826,-0.2548160314262735
2022-03-14,75.676201,401.651825,-0.2474143395744177
2022-03-15,71.369278,410.484314,-0.2951336122787805
2022-03-16,71.10125,419.586517,-0.3677965170660344
2022-03-17,72.995941,424.835968,-0.4397124336988469
2022-03-18,72.709412,429.489044,-0.4954394247130649
2022-03-21,75.971947,429.363464,-0.5218972854619327
2022-03-22,75.639229,434.387604,-0.5547756376232439
2022-03-23,76.83149,428.793396,-0.5801354556729332
2022-03-24,77.062538,435.257172,-0.607907725198125
2022-03-25,78.744659,437.382813,-0.6197249816317836
2022-03-28,76.535736,440.493927,-0.6406490532739005
2022-03-29,76.129066,445.943176,-0.637578982944445
2022-03-30,77.432243,443.189575,-0.61424856455808
2022-03-31,76.332413,436.368317,-0.5740935515440033
2022-04-01,76.82225,437.605072,-0.5447597550275652
2022-04-04,76.859215,441.353821,-0.5168314667030262
2022-04-05,76.4618,435.778931,-0.4688361143088697
2022-04-06,77.312088,431.421417,-0.4306918051819314
2022-04-07,78.606018,433.595337,-0.39597599327661
2022-04-08,80.260384,432.435944,-0.3403488680334127
2022-04-11,77.496941,425.044617,-0.3121890711733205
2022-04-12,79.114349,423.469788,-0.3006146289804451
2022-04-13,80.232658,428.319946,-0.3141949617817518
2022-04-14,81.175392,422.986633,-0.3120044304540923
2022-04-18,81.840836,423.160522,-0.3159989301210615
2022-04-19,81.110695,429.991486,-0.3126226244778927
2022-04-20,81.295532,429.672638,-0.2664933437281709
2022-04-21,80.435989,423.247528,-0.173729000292017
2022-04-22,78.679955,411.633942,-0.1295073319521668
2022-04-25,76.027405,414.020447,-0.0593945604279288
2022-04-26,76.055138,402.03006,0.0503277680314416
2022-04-27,78.227089,403.160461,0.1099751938089089
2022-04-28,80.593109,413.344147,0.1641503432119156
2022-04-29,78.790863,398.068695,0.2273502676685475
2022-05-02,79.862976,400.464813,0.2860203328934129
2022-05-03,81.50811,402.300568,0.3591277568617582
2022-05-04,84.752159,414.551819,0.4159195164489608
2022-05-05,83.467476,399.817474,0.4759079232235432
2022-05-06,84.742935,397.430969,0.5144517998271304
2022-05-09,78.060722,384.706299,0.5308007794802972
2022-05-10,78.5783,385.595184,0.5577574627255807
2022-05-11,80.21418,379.469635,0.5926472584912433
2022-05-12,80.578331,379.073456,0.6090298449505777
2022-05-13,82.968597,388.136292,0.6260541163900369
2022-05-16,84.920029,386.561401,0.6506975535329571
2022-05-17,86.00312,394.513123,0.653262456575335
2022-05-18,84.639923,378.60965,0.667246088492468
2022-05-19,85.097443,376.290833,0.6614416660107791
2022-05-20,85.769691,376.455109,0.6546327521156586
2022-05-23,87.665108,383.498627,0.6371956611340588
2022-05-24,88.141296,380.571075,0.6231119215786813
2022-05-25,89.915329,383.93338,0.6186253384978616
2022-05-26,90.23278,391.604919,0.6148634462384058
2022-05-27,91.119797,401.218414,0.6019803238821821
2022-05-31,89.635216,398.967224,0.5820292667536866
2022-06-01,91.353218,395.740173,0.5863128615215608
2022-06-02,91.194496,403.276459,0.5729639605654235
2022-06-03,92.520348,396.658081,0.555728976712254
2022-06-06,92.286926,397.865784,0.5102746991227295
2022-06-07,96.516594,401.68222,0.4324295282421594
2022-06-08,97.655701,397.315094,0.3370291813073596
2022-06-09,95.54554,387.865753,0.2496274239176884
2022-06-10,93.799515,376.619324,0.2272389038979176
2022-06-13,89.495163,362.319824,0.2820738280837522
2022-06-14,89.728584,361.228058,0.4031564145199168
2022-06-15,88.598816,366.377838,0.5495298027023823
2022-06-16,85.330864,354.252167,0.6419990327868101
2022-06-17,80.410255,355.015839,0.7128645579723853
2022-06-21,85.414886,363.952881,0.7234500722783478
2022-06-22,82.034904,363.292999,0.7853571720897022
2022-06-23,79.560593,366.854187,0.8041437870452551
2022-06-24,81.138542,378.517914,0.7982349897520665
2022-06-27,83.127327,377.072083,0.7763138723702425
2022-06-28,85.433556,369.367401,0.7637259509125044
2022-06-29,82.277664,369.06662,0.7881499640298513
2022-06-30,79.96209,366.068207,0.7663741702306844
2022-07-01,81.745461,369.939972,0.7135709157747075
2022-07-05,79.187103,370.638641,0.6849021955823938
2022-07-06,77.758545,371.890411,0.6422066758658312
2022-07-07,80.242188,377.460236,0.6061325356784301
2022-07-08,80.37291,377.14978,0.5605860922604438
2022-07-11,79.96209,372.84137,0.516087298727893
2022-07-12,78.897659,369.542114,0.4801057276368929
2022-07-13,79.215118,367.601379,0.4289172925180849
2022-07-14,77.627838,366.708649,0.3712330308767493
2022-07-15,78.935028,373.714661,0.2870269331611997
2022-07-18,80.391571,370.628937,0.1884536015430916
2022-07-19,82.417702,380.643005,0.0592452748521469
2022-07-20,83.323402,383.068909,-0.0064591663904258
2022-07-21,81.93219,386.969757,-0.04115374781434
2022-07-22,81.30661,383.379486,-0.0723882825564868
2022-07-25,84.014343,383.845276,-0.1132719244554339
2022-07-26,83.687538,379.303955,-0.0950839406643677
2022-07-27,85.498932,389.153107,-0.0810411675854482
2022-07-28,86.497993,394.033997,0.0650346143546273
2022-07-29,90.503571,399.778503,0.2120992879106996
2022-08-01,88.215996,398.594666,0.2930149069661893
2022-08-02,87.833168,395.964996,0.3243919763349327
2022-08-03,84.985382,402.165588,0.3580493691304188
2022-08-04,81.409332,401.89389,0.4190081286637948
2022-08-05,82.585785,401.214661,0.4644646897337227
2022-08-08,83.052635,400.748901,0.4866047046230731
2022-08-09,84.5839,399.157501,0.4738356922741046
2022-08-10,85.386879,407.541412,0.4112860045064588
2022-08-11,87.856949,407.541412,0.3545134896937547
2022-08-12,88.62059,414.440643,0.3087569404832549
2022-08-15,87.036736,416.148529,0.2737557537826602
2022-08-16,86.225945,416.963593,0.2584986017268113
2022-08-17,86.923599,414.004028,0.2501047725820722
2022-08-18,88.978844,415.207275,0.2460700776972077
2022-08-19,88.696014,409.627716,0.2300837570520585
2022-08-22,88.630013,401.098206,0.2266824039857637
2022-08-23,92.391685,400.127838,0.2005883071932006
2022-08-24,92.938492,401.408722,0.1383489937911116
2022-08-25,93.419304,407.075623,0.0933037476164602
2022-08-26,92.269119,393.296509,0.057131407979721
2022-08-29,94.390358,390.695953,0.0619114931314947
2022-08-30,90.798386,386.406982,0.0476723702626727
2022-08-31,90.119598,383.466766,0.0550502725106142
2022-09-01,88.498032,384.670013,0.102339801247032
2022-09-02,90.119598,380.613892,0.1471179357024559
2022-09-06,89.516228,379.177795,0.1753591049831064
2022-09-07,88.752571,385.989777,0.1756989493705102
2022-09-08,89.478508,388.512634,0.1785464710309419
2022-09-09,90.977516,394.548279,0.203793570663825
2022-09-12,92.023994,398.788757,0.2496866568244637
2022-09-13,89.874474,381.448456,0.3208737293282658
2022-09-14,92.080559,382.903992,0.3535261308700985
2022-09-15,89.403091,378.556732,0.419480748159574
2022-09-16,87.875801,375.668823,0.5003555765357887
2022-09-19,87.866379,378.582092,0.5676172182334445
2022-09-20,87.149872,374.236481,0.6427447734481796
2022-09-21,85.745125,367.708374,0.6950810334743927
2022-09-22,85.386879,364.61972,0.7285611023283421
2022-09-23,80.842712,358.510559,0.7503800914423043
2022-09-26,79.174019,354.963898,0.7649238404284673
2022-09-27,80.83329,354.057831,0.780761379978093
2022-09-28,83.77475,361.024353,0.790138046717495
2022-09-29,83.605034,353.482941,0.8143811587749284
2022-09-30,82.313438,348.016846,0.816269842935441
2022-10-03,86.659622,357.204895,0.8114065352536928
2022-10-04,89.817909,368.273468,0.8151703551873416
2022-10-05,93.447578,367.416138,0.8430456397551583
2022-10-06,96.219337,363.625885,0.8462209473908682
2022-10-07,95.248283,353.482941,0.8294121775750067
2022-10-10,93.183601,350.783997,0.7973940849749807
2022-10-11,92.391685,348.5625,0.7575949020513728
2022-10-12,92.797073,347.412781,0.7038146101633891
2022-10-13,96.040215,356.58136,0.6373584712620765
2022-10-14,93.513573,348.455292,0.5902574405632445
2022-10-17,94.861748,357.409515,0.5032811966406568
2022-10-18,95.031448,361.608978,0.4257169996060361
2022-10-19,97.850342,359.046448,0.3631947498099402
2022-10-20,97.98233,356.035736,0.3134842328550333
2022-10-21,99.801857,364.687897,0.255950885812957
2022-10-24,100.499527,369.150421,0.2292161975768438
2022-10-25,99.820724,375.045227,0.2053875361352796
2022-10-26,101.008621,372.219635,0.207907045874027
2022-10-27,101.395149,370.231903,0.191622672069411
2022-10-28,104.364891,379.040009,0.16365196078435
2022-10-31,104.46859,376.302094,0.1710329851487927
2022-11-01,105.505646,374.655457,0.17393402630916
2022-11-02,103.337265,365.253021,0.1778821170456392
2022-11-03,104.741997,361.492065,0.193785027944307
2022-11-04,105.882751,366.695068,0.2348185758526897
2022-11-07,107.136635,370.202728,0.2717516616502111
2022-11-08,107.476036,372.200104,0.3198752354157381
2022-11-09,102.667885,364.532013,0.3738073815266611
2022-11-10,104.176331,384.564575,0.3808251403722854
2022-11-11,107.428894,388.28653,0.3865312764591619
2022-11-14,107.742516,384.983521,0.3877339264073011
2022-11-15,108.46479,388.26709,0.405693649397504
2022-11-16,107.305351,385.305084,0.4080236815623116
2022-11-17,107.447891,384.126099,0.406106211792516
2022-11-18,106.516548,385.870178,0.4002096390826576
2022-11-21,105.461655,384.467163,0.4055813841496489
2022-11-22,108.512314,389.640869,0.4259245258800141
2022-11-23,107.970604,392.096313,0.4331076413173099
2022-11-25,107.590462,392.008606,0.4308282061881398
2022-11-28,104.35923,385.753296,0.4654440841982849
2022-11-29,105.052994,385.090759,0.5054571388729737
2022-11-30,105.813278,397.221313,0.5197971896878399
2022-12-01,105.300087,396.929016,0.5526149780681887
2022-12-02,104.406746,396.47113,0.585592297386533
2022-12-05,101.546143,389.338867,0.5727606667496589
2022-12-06,98.723572,383.726624,0.5872582951067373
2022-12-07,98.504997,383.073853,0.6020144293876811
2022-12-08,99.236771,386.074799,0.6403001281882243
2022-12-09,98.400459,383.190735,0.6756710094705066
2022-12-12,100.823875,388.71524,0.7081378858534669
2022-12-13,101.926308,391.657806,0.7375865403057691
2022-12-14,101.175507,389.153748,0.7777690893332806
2022-12-15,100.206146,379.634399,0.8128860660938345
2022-12-16,99.502884,375.152344,0.827920338020207
2022-12-19,99.949539,371.971161,0.8316088514644617
2022-12-20,101.394104,372.480164,0.8160386305957553
2022-12-21,102.696083,378.049713,0.8050582284503198
2022-12-22,100.624306,372.656372,0.79589840984685
2022-12-23,103.285316,374.800018,0.7795738174404555
2022-12-27,104.72036,373.321991,0.769945538366346
2022-12-28,103.000206,368.682404,0.768291217973551
2022-12-29,103.779503,375.318787,0.75514878559416
2022-12-30,104.824913,374.330139,0.7453790869888909
2023-01-03,101.22303,372.754303,0.7445498576651735
2023-01-04,101.517647,375.631989,0.7116209012145633
2023-01-05,103.789017,371.344818,0.6772934382613205
2023-01-06,105.043488,379.860474,0.6519123100694013
2023-01-09,103.085739,379.645142,0.6390151027078692
2023-01-10,104.62532,382.307526,0.6213322195140832
2023-01-11,105.841789,387.142914,0.6414756543850753
2023-01-12,107.599953,388.552429,0.6790136871639214
2023-01-13,107.533432,390.059814,0.6986016485826411
2023-01-17,107.324356,389.345276,0.7059946370800567
2023-01-18,105.119514,383.198242,0.671536125414032
2023-01-19,105.794273,380.40863,0.674214253610578
2023-01-20,107.723511,387.49527,0.6863569929552747
2023-01-23,107.162788,392.144684,0.6937463202172729
2023-01-24,108.160667,391.723846,0.704527390268996
2023-01-25,107.590462,391.870605,0.7137880232304349
2023-01-26,111.914612,396.177429,0.7136029696080313
2023-01-27,109.87133,397.087708,0.7187386566757406
2023-01-30,107.92308,392.10556,0.7190244366454623
2023-01-31,110.251472,397.870819,0.7214139166401596
2023-02-01,109.04451,402.099304,0.715415499267094
2023-02-02,105.632713,407.952667,0.6951347278403627
2023-02-03,106.364487,403.616425,0.7364805337694719
2023-02-06,106.183929,401.149811,0.7545718348582579
2023-02-07,109.215576,406.396301,0.7682711849110978
2023-02-08,108.265205,401.952484,0.7759016387816117
2023-02-09,108.673859,398.467865,0.7808146858475677
2023-02-10,113.254608,399.397736,0.7850888375050691
2023-02-13,112.814079,404.086243,0.7896744959752967
2023-02-14,111.492485,403.90033,0.7855402543061704
2023-02-15,111.157303,405.211945,0.785194397445641
2023-02-16,110.831696,399.63266,0.7788113532933949
2023-02-17,106.570045,398.634308,0.7880414777438107
2023-02-21,106.464691,390.637299,0.7998544577256389
2023-02-22,105.08564,390.098969,0.8095809577244166
2023-02-23,106.052887,392.174042,0.8169322437326764
2023-02-24,106.062469,387.98468,0.8257953472663667
2023-02-27,105.870941,389.306152,0.8297919849520073
2023-02-28,105.258026,387.867249,0.8302873402947147
2023-03-01,106.196556,386.379456,0.8384034042005835
2023-03-02,106.684967,389.38443,0.8548447758730916
2023-03-03,108.035278,395.629303,0.8578574520022334
2023-03-06,108.99295,395.903381,0.8473162022677735
2023-03-07,106.88607,389.834656,0.8367052455816678
2023-03-08,105.325073,390.470947,0.8309018870471615
2023-03-09,104.51104,383.266754,0.8127749715691824
2023-03-10,103.218185,377.73645,0.8075336086520649
2023-03-13,102.03067,377.19809,0.8180443676404636
2023-03-14,102.413742,383.433197,0.814619699694618
2023-03-15,97.318916,381.035065,0.790469529644269
2023-03-16,96.753868,387.720367,0.7427017410948384
2023-03-17,95.614235,383.18692,0.6864029538138783
2023-03-20,98.11377,386.87146,0.6027986675634093
2023-03-21,102.509506,391.951324,0.5134139431844374
2023-03-22,100.1632,385.269897,0.4379606965173995
2023-03-23,99.033142,386.311462,0.3417091009784676
2023-03-24,99.148056,388.846436,0.2022341789930337
2023-03-27,101.321991,389.573486,0.0872828983000448
2023-03-28,102.586113,388.699036,-0.0009254524429646
2023-03-29,104.348236,394.348785,-0.1227528867535563
2023-03-30,104.855804,396.657776,-0.2298721038454858
2023-03-31,105.018608,402.248474,-0.3224092233311727
2023-04-03,111.21476,403.781342,-0.3719050183133186
2023-04-04,110.151749,401.541046,-0.4115006925710555
2023-04-05,112.038361,400.489716,-0.4083178686959967
2023-04-06,110.180481,402.051971,-0.4042018960217817
2023-04-10,109.692062,402.464661,-0.3987218328200187
2023-04-11,110.467773,402.572723,-0.3731490821021642
2023-04-12,110.352859,400.931854,-0.3445388671856912
2023-04-13,110.870003,406.257324,-0.3201452458775291
2023-04-14,111.138161,405.264954,-0.3209237692553564
2023-04-17,109.845291,406.719116,-0.3131158459102455
2023-04-18,111.990479,406.984375,-0.3263376983343461
2023-04-19,111.636131,406.915649,-0.3257361399541845
2023-04-20,110.745506,404.695038,-0.3347199129003271
2023-04-21,111.099838,405.009491,-0.3558719733282538
2023-04-24,113.197151,405.431946,-0.3612070138817129
2023-04-25,111.588249,398.996216,-0.3738795773164106
2023-04-26,110.563545,397.306213,-0.3510805258339686
2023-04-27,111.885132,405.21582,-0.2997808697484202
2023-04-28,113.331223,408.674438,-0.2782379076249005
2023-05-01,109.816559,408.261719,-0.2821729416003975
2023-05-02,105.439987,403.673218,-0.2396812688976636
2023-05-03,103.361832,400.902405,-0.1376660886578216
2023-05-04,101.551826,398.062775,-0.0544328928921609
2023-05-05,104.080086,405.431946,-0.0342361790130872
2023-05-08,104.49189,405.540039,-0.0429546946507969
2023-05-09,104.520622,403.761627,-0.0292261346071041
2023-05-10,103.179871,405.648163,0.0242252202798152
2023-05-11,101.312408,404.940735,0.0724071227862768
2023-05-12,101.302834,404.410095,0.0920378544560684
2023-05-15,101.496025,405.805389,0.0604042809495125
2023-05-16,99.032761,403.093506,-0.0497566494979445
2023-05-17,101.254524,407.986633,-0.209764435719004
2023-05-18,102.172211,411.91684,-0.3035387301879234
2023-05-19,102.645538,411.317444,-0.3531801022968034
2023-05-22,101.399429,411.484528,-0.3565531984299547
2023-05-23,102.780792,406.866486,-0.3714386617777829
2023-05-24,103.930298,403.918854,-0.3287892316250368
2023-05-25,102.065964,407.416718,-0.2459837683415724
2023-05-26,101.399429,412.693054,-0.2225638034951987
2023-05-30,100.501068,412.850281,-0.2124680929670525
2023-05-31,98.704338,410.560913,-0.2474927392353368
2023-06-01,99.844193,414.4617,-0.2854825790589486
2023-06-02,102.162552,420.455231,-0.3038241907094346
2023-06-05,101.708549,419.649567,-0.292533388865477
2023-06-06,102.539291,420.563324,-0.2747106582919962
2023-06-07,104.838341,419.109131,-0.2446593537012846
2023-06-08,104.509903,421.644165,-0.1450166230559304
2023-06-09,103.737114,422.400696,-0.0524137169718705
2023-06-12,102.800102,426.232666,0.0139246070901582
2023-06-13,102.81942,429.042816,0.044243021087231
2023-06-14,101.582962,429.553711,0.0598960739043527
2023-06-15,102.288132,434.879181,0.0731990062838162
2023-06-16,101.553978,433.397888,0.0603523321623946
2023-06-20,99.22596,431.149353,0.0431180452424817
2023-06-21,100.336845,428.940247,-0.0344952965675453
2023-06-22,99.786232,430.488617,-0.1196058004507382
2023-06-23,98.916847,427.23407,-0.1811505380908203
2023-06-26,100.742561,425.488556,-0.2782212443793341
2023-06-27,100.993713,430.153259,-0.3427153178022084
2023-06-28,101.814796,430.370239,-0.3821852181945231
2023-06-29,103.07058,432.066498,-0.4238679484903125
2023-06-30,103.601875,437.165161,-0.4398350816822224
2023-07-03,103.804726,437.668182,-0.4140109610062109
2023-07-05,103.273445,437.017242,-0.3690076073571876
2023-07-06,99.419159,433.595154,-0.3346784566295863
2023-07-07,99.651001,432.500427,-0.3275874129250267
2023-07-10,101.128952,433.595154,-0.3545779300516595
2023-07-11,102.36541,436.356506,-0.3850662674409484
2023-07-12,102.867722,439.867401,-0.4071913547808041
2023-07-13,100.984055,443.358551,-0.4089695361634858
2023-07-14,97.506508,443.082397,-0.3895694641267604
2023-07-17,97.931534,444.620911,-0.3868297514620614
2023-07-18,97.487183,447.924713,-0.3722964714934278
2023-07-19,98.163383,448.920776,-0.2887929646899097
2023-07-20,99.892494,445.942383,-0.2521249671485299
2023-07-21,100.356163,445.942383,-0.2343772309757658
2023-07-24,101.930717,447.93457,-0.2217405845648031
2023-07-25,102.085274,449.15744,-0.2238419653715412
2023-07-26,101.515343,449.226501,-0.22720151272103
2023-07-27,101.834114,446.248169,-0.2222084500796873
2023-07-28,100.616989,450.617035,-0.2341821026440394
2023-07-31,103.592216,451.475006,-0.2253425362304829
2023-08-01,102.993301,450.183105,-0.2761715695652756
2023-08-02,101.708549,443.920715,-0.2909567477635478
2023-08-03,103.476303,442.648499,-0.3012604258159695
2023-08-04,103.76609,440.646484,-0.2988652216638153
2023-08-07,103.553566,444.492676,-0.3055882628443682
2023-08-08,104.065544,442.559753,-0.2427749437873921
2023-08-09,105.833298,439.601135,-0.1579518283426241
2023-08-10,106.374252,439.758911,-0.0974406532333009
2023-08-11,108.026085,439.502502,-0.0719941473262092
2023-08-14,108.113014,441.928558,-0.0563688443873851
2023-08-15,105.337395,436.780579,-0.0365640067871901
2023-08-16,103.564888,433.575409,-0.0047681626949945
2023-08-17,105.571129,430.271637,0.011935793554097
2023-08-18,107.168335,430.47876,0.0062085395992636
2023-08-21,105.873047,433.279541,0.0025995206094706
2023-08-22,105.278961,432.105957,0.0046808390452954
2023-08-23,104.353745,436.91864,0.0037328911474647
2023-08-24,103.574631,430.863373,0.0511919003328223
2023-08-25,105.425049,433.900848,0.0920621119754042
2023-08-28,106.311295,436.652405,0.1447720972939264
2023-08-29,106.944328,442.964081,0.2155434372931503
2023-08-30,107.986412,444.788605,0.3170441913080412
2023-08-31,108.288322,444.137665,0.4240214302077233
2023-09-01,110.55751,444.966095,0.4972233749341975
2023-09-05,110.567253,443.042969,0.5365212360195311
2023-09-06,111.521675,440.064636,0.5585992973927787
2023-09-07,110.976288,438.713562,0.5538033684109583
2023-09-08,112.592979,439.374268,0.5351240911711543
2023-09-11,111.180817,442.263885,0.4902463902678238
2023-09-12,114.423912,439.837799,0.4384366046884594
2023-09-13,113.401314,440.350616,0.3514195157073834
2023-09-14,115.42704,444.147491,0.2888169570575916
2023-09-15,113.654526,438.796295,0.1613903404597715
2023-09-18,114.57,439.053619,0.0701772038150512
2023-09-19,114.268089,438.143097,-0.0577865759145271
2023-09-20,113.362358,434.115112,-0.1812794776467238
2023-09-21,111.76516,426.93988,-0.2813558217816574
2023-09-22,111.940453,425.979919,-0.3111555795244561
2023-09-25,113.196793,427.77124,-0.3389996656460816
2023-09-26,113.372101,421.486725,-0.3723767826227055
2023-09-27,117.063194,421.654968,-0.3847713671916509
2023-09-28,116.352249,424.099487,-0.3982260511156708
2023-09-29,114.511566,423.070221,-0.4328938200802497
2023-10-02,112.61245,422.901947,-0.4584089168609498
2023-10-03,112.807236,417.240997,-0.4890416181650836
2023-10-04,108.590233,420.279297,-0.4947149896265113
2023-10-05,106.145737,420.120941,-0.5007936610526819
2023-10-06,104.37323,425.108978,-0.5124817068750279
2023-10-09,108.025368,427.830597,-0.5392977786889954
2023-10-10,107.567627,430.057404,-0.5613166742051834
2023-10-11,103.710976,431.819061,-0.5912410331700645
2023-10-12,103.691498,429.186493,-0.6136719425760055
2023-10-13,107.002769,427.048767,-0.634299320331646
2023-10-16,107.080681,431.541931,-0.6552557837573593
2023-10-17,108.483101,431.522095,-0.6828446957050047
2023-10-18,110.002388,425.772034,-0.6973463224078801
2023-10-19,110.070564,422.031036,-0.717107381147375
2023-10-20,108.181198,416.845093,-0.7253339025937707
2023-10-23,106.593727,416.12262,-0.6913959736862015
2023-10-24,105.561394,419.259918,-0.6757964601193672
2023-10-25,105.756165,413.242645,-0.6565277836234465
2023-10-26,104.792007,408.294189,-0.6220555548940894
2023-10-27,102.795502,406.443512,-0.5798942559196494
2023-10-30,103.11689,411.302856,-0.5765300426175913
2023-10-31,103.087669,413.885956,-0.5796339875964625
2023-11-01,102.883156,418.299957,-0.5815050568061907
2023-11-02,106.262604,426.316406,-0.5581604585303135
2023-11-03,104.967308,430.205841,-0.4798359241969857
2023-11-06,103.107162,431.195526,-0.4166017544719859
2023-11-07,101.490479,432.422729,-0.3645337715113089
2023-11-08,100.243881,432.739441,-0.3621735488322689
2023-11-09,100.273094,429.364624,-0.4051613083774901
2023-11-10,101.04248,436.064789,-0.4689189736988435
2023-11-13,102.104034,435.649109,-0.4978917880433873
2023-11-14,102.497162,444.101013,-0.4891882895369598
2023-11-15,101.877991,445.041199,-0.4840130445148978
2023-11-16,100.698624,445.585541,-0.4734791222538383
2023-11-17,103.15564,446.139771,-0.496300566279352
2023-11-20,102.703552,449.573975,-0.4992741340583585
2023-11-21,102.664238,448.594177,-0.5103234334721268
2023-11-22,102.221977,450.326111,-0.5039739982222126
2023-11-24,102.772346,450.60321,-0.4750968493011661
2023-11-27,102.172829,449.791687,-0.3762391124034971
2023-11-28,102.113869,450.237061,-0.2575969784527102
2023-11-29,100.580681,449.920319,-0.1196069187967944
2023-11-30,100.973808,451.691895,0.0218927436586957
2023-12-01,101.219505,454.364044,0.0967925210428405
2023-12-04,100.669136,451.978882,0.1793131252689024
2023-12-05,98.713348,451.889832,0.2575212996253405
2023-12-06,97.406212,450.068817,0.2790287556047551
2023-12-07,96.728073,453.503021,0.2809037794173248
2023-12-08,97.838654,455.452698,0.2650314999625525
2023-12-11,97.90744,457.224243,0.3069822468272785
2023-12-12,96.364433,459.312439,0.2985161063326484
2023-12-13,97.219475,465.646454,0.2912448903061003
2023-12-14,99.833755,467.140869,0.2815233245986804
2023-12-15,99.165443,466.371704,0.2958054134832653
2023-12-18,99.902542,468.995087,0.3520376908543675
2023-12-19,101.219505,471.847015,0.4004848551115119
2023-12-20,99.529076,465.308472,0.4415029254795799
2023-12-21,99.981178,469.72049,0.4814293685493911
2023-12-22,100.158081,470.66449,0.5372884250000509
2023-12-26,100.384125,472.651886,0.5752755823458549
2023-12-27,99.912376,473.5065,0.6106904361921348
2023-12-28,98.467644,473.685333,0.6355797629610467
2023-12-29,98.261261,472.314026,0.648979633673281
2024-01-02,100.600334,469.670776,0.6608608086555969
2024-01-03,101.445564,465.835144,0.705436119634282
2024-01-04,100.561028,464.334625,0.7603466993833631
2024-01-05,100.8657,464.970642,0.8084830125461278
2024-01-08,99.185089,471.608521,0.865014196320902
2024-01-09,97.956581,470.893066,0.8853073947418209
2024-01-10,96.993431,473.556152,0.8912884131788305
2024-01-11,96.97377,473.347504,0.8878772753440466
2024-01-12,98.231766,473.675385,0.8917248406033748
2024-01-16,96.010628,471.936401,0.8998268012603379
2024-01-17,95.312836,469.31308,0.8915920763704697
2024-01-18,95.135925,473.486603,0.8754831101076367
2024-01-19,95.28334,479.38916,0.8613565461373301
2024-01-22,95.155579,480.40274,0.8550765100818241
2024-01-23,96.226845,481.803833,0.8571252818045607
2024-01-24,97.887787,482.330505,0.8606549177964764
2024-01-25,100.37429,484.953857,0.8629913105821981
2024-01-26,101.22934,484.337769,0.8678957293151297
2024-01-29,101.357101,488.173401,0.8772914865937022
2024-01-30,103.047531,487.795837,0.88660387460196
2024-01-31,101.042603,479.836304,0.9023462134517448
2024-02-01,100.629822,486.116516,0.9234252177711448
2024-02-02,100.217041,491.234039,0.9163919586075588
2024-02-05,99.804268,489.445374,0.9075447775559192
2024-02-06,100.492233,490.866364,0.8772459516640867
2024-02-07,100.462746,494.960388,0.864856986253746
2024-02-08,102.182663,495.179016,0.8558231495674594
2024-02-09,100.020485,498.040863,0.8512647172646115
2024-02-12,101.396416,497.822235,0.8213742281729103
2024-02-13,100.523499,490.965698,0.8102398953674178
2024-02-14,100.027527,495.427429,0.7752909310403149
2024-02-15,102.894249,498.845764,0.6997833422389441
2024-02-16,102.894249,496.361511,0.6326973794214076
2024-02-20,101.922142,493.628845,0.5432214009677954
2024-02-21,104.005219,494.075958,0.4334880138613022
2024-02-22,103.915955,504.301117,0.290536570606192
2024-02-23,103.003357,504.648926,0.2039488005926755
2024-02-26,103.410057,502.800629,0.1468775299859492
2024-02-27,103.191826,503.734711,0.0790766056570403
2024-02-28,103.479492,503.06897,0.0043139670157199
2024-02-29,103.677879,504.877472,-0.0513875668256497
2024-03-01,104.987244,509.617371,-0.0999158302739213
2024-03-04,103.519173,509.070862,-0.125578456230258
2024-03-05,104.788857,503.983154,-0.1415466479479646
2024-03-06,105.909752,506.536957,-0.1977738869396271
2024-03-07,106.504921,511.565033,-0.237450872883337
2024-03-08,107.506783,508.494537,-0.2419562000369418
2024-03-11,108.141624,508.057312,-0.2720617108875158
2024-03-12,107.447266,513.522705,-0.3093082556922875
2024-03-13,108.647514,512.717712,-0.2995978393397764
2024-03-14,110.571884,511.704193,-0.3003963443461651
2024-03-15,110.373497,508.190521,-0.3061819969350534
2024-03-18,111.395203,511.210754,-0.3345207755261407
2024-03-19,112.178833,514.051636,-0.3107235451417016
2024-03-20,112.079636,518.806274,-0.2917890227163671
2024-03-21,112.575607,520.520752,-0.2169025556294847
2024-03-22,112.575607,519.533936,-0.1544191750015054
2024-03-25,113.726265,518.098572,-0.1136699084217522
