Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,59.180000,59.259998,57.150002,57.320000,50.930481,27049500
2021-07-19,55.639999,56.200001,54.599998,55.349998,49.180073,37969100
2021-07-20,55.500000,56.599998,55.029999,55.959999,49.722076,26756100
2021-07-21,56.860001,58.299999,56.830002,57.759998,51.321434,20908700
2021-07-22,57.730000,57.740002,56.660000,57.110001,50.743889,13493800
2021-07-23,57.290001,57.290001,56.470001,57.040001,50.681694,14088200
2021-07-26,57.160000,58.650002,57.000000,58.480000,51.961170,18387600
2021-07-27,58.009998,58.009998,57.209999,57.830002,51.383629,16861400
2021-07-28,58.000000,58.630001,57.619999,58.220001,51.730152,16855300
2021-07-29,59.000000,59.330002,58.560001,58.930000,52.361012,18607800
2021-07-30,58.880001,58.880001,57.320000,57.570000,51.152615,28652800
2021-08-02,57.549999,59.060001,57.400002,57.580002,51.161499,20873800
2021-08-03,57.570000,58.410000,56.930000,58.200001,51.712387,18208200
2021-08-04,57.189999,57.880001,56.810001,56.840000,50.503979,20868300
2021-08-05,57.130001,57.700001,56.830002,57.200001,50.823853,15180200
2021-08-06,57.660000,58.070000,57.529999,57.860001,51.410286,14888500
2021-08-09,57.130001,57.520000,56.830002,57.200001,50.823853,17828200
2021-08-10,57.419998,58.360001,57.299999,58.180000,51.694611,16340200
2021-08-11,58.189999,58.500000,57.720001,58.349998,51.845665,18278600
2021-08-12,57.400002,57.790001,56.869999,57.349998,51.728405,19225500
2021-08-13,57.029999,57.070000,56.299999,56.770000,51.205257,20063000
2021-08-16,56.020000,56.090000,55.270000,55.939999,50.456615,16959500
2021-08-17,55.500000,56.299999,55.000000,55.560001,50.113865,16243700
2021-08-18,55.419998,55.810001,54.310001,54.389999,49.058548,21890500
2021-08-19,53.470001,53.709999,52.099998,52.730000,47.561268,30923500
2021-08-20,52.270000,53.139999,52.110001,52.740002,47.570301,16918300
2021-08-23,53.950001,55.060001,53.950001,54.910000,49.527584,21632600
2021-08-24,55.290001,55.849998,55.009998,55.360001,49.933475,17915600
2021-08-25,55.240002,55.770000,54.869999,55.459999,50.023666,13270300
2021-08-26,55.200001,55.540001,54.630001,54.709999,49.347187,11842600
2021-08-27,55.400002,56.209999,55.400002,55.770000,50.303284,15822500
2021-08-30,56.240002,56.340000,55.119999,55.160000,49.753078,14086100
2021-08-31,54.930000,55.310001,54.459999,54.520000,49.175812,27104100
2021-09-01,54.490002,54.759998,53.599998,53.770000,48.499336,21644100
2021-09-02,54.290001,55.639999,54.270000,55.080002,49.680920,23293300
2021-09-03,55.119999,55.320000,54.599998,54.869999,49.491501,13840000
2021-09-07,54.669998,55.270000,54.470001,54.549999,49.202869,14354400
2021-09-08,54.790001,55.180000,54.009998,54.049999,48.751881,18756700
2021-09-09,53.619999,55.000000,53.299999,54.090000,48.787956,19110800
2021-09-10,55.189999,55.230000,53.950001,53.980000,48.688747,15123700
2021-09-13,54.650002,55.930000,54.619999,55.369999,49.942493,22052300
2021-09-14,55.689999,55.770000,54.410000,54.580002,49.229931,19940300
2021-09-15,55.369999,56.529999,55.310001,56.419998,50.889561,23240900
2021-09-16,56.459999,56.459999,55.500000,55.820000,50.348381,17907200
2021-09-17,55.340000,56.750000,55.099998,55.160000,49.753078,30000400
2021-09-20,53.779999,54.169998,52.959999,53.689999,48.427166,27555100
2021-09-21,54.369999,54.509998,53.250000,53.639999,48.382072,19696800
2021-09-22,54.430000,55.910000,54.369999,55.209999,49.798176,25690600
2021-09-23,55.419998,57.240002,55.279999,57.080002,51.484875,23069400
2021-09-24,56.700001,57.820000,56.680000,57.590000,51.944881,22328600
2021-09-27,58.849998,59.799999,58.820000,59.299999,53.487263,32972200
2021-09-28,59.900002,60.480000,59.509998,59.919998,54.046486,37619300
2021-09-29,59.840000,60.189999,59.049999,59.880001,54.010418,23422800
2021-09-30,60.119999,60.169998,58.810001,58.820000,53.054314,31289600
2021-10-01,59.410000,60.990002,59.410000,60.930000,54.957493,24407300
2021-10-04,61.320000,62.070000,60.950001,61.720001,55.670052,33946700
2021-10-05,62.520000,62.700001,61.020000,61.619999,55.579857,29641600
2021-10-06,60.470001,61.119999,59.750000,60.490002,54.560623,25284900
2021-10-07,60.610001,61.080002,60.139999,60.660000,54.713947,19513600
2021-10-08,61.250000,62.419998,61.250000,62.180000,56.084961,22186900
2021-10-11,63.029999,63.060001,61.500000,61.560001,55.525734,22121500
2021-10-12,61.570000,61.980000,60.849998,61.240002,55.237099,20198600
2021-10-13,60.779999,61.389999,60.209999,61.070000,55.083767,14991700
2021-10-14,61.709999,62.220001,61.169998,62.000000,55.922604,18594500
2021-10-15,62.730000,63.070000,62.439999,62.590000,56.454773,16092600
2021-10-18,63.090000,63.139999,62.270000,62.560001,56.427704,18282800
2021-10-19,62.869999,63.610001,62.669998,63.500000,57.275570,18933200
2021-10-20,62.889999,63.869999,62.720001,63.849998,57.591259,14305200
2021-10-21,63.470001,63.639999,62.349998,62.689999,56.544968,16564600
2021-10-22,62.770000,63.220001,62.349998,63.119999,56.932812,14266800
2021-10-25,63.720001,64.419998,63.580002,64.349998,58.042252,17939800
2021-10-26,64.489998,65.940002,64.360001,65.839996,59.386196,25585100
2021-10-27,65.160004,65.250000,63.980000,64.129997,57.843811,21764500
2021-10-28,63.820000,64.470001,63.630001,64.309998,58.006161,16626400
2021-10-29,65.050003,65.360001,64.330002,64.470001,58.150486,23966300
2021-11-01,65.070000,66.080002,65.019997,65.629997,59.196785,19656400
2021-11-02,65.029999,65.449997,64.660004,64.820000,58.466179,16300000
2021-11-03,64.040001,64.449997,63.660000,63.930000,57.663422,17372800
2021-11-04,64.680000,64.889999,63.830002,64.410004,58.096367,17720100
2021-11-05,65.050003,65.330002,64.559998,65.019997,58.646572,18565100
2021-11-08,65.550003,66.379997,65.379997,65.720001,59.277958,17696000
2021-11-09,65.769997,66.370003,65.309998,66.360001,59.855228,18781300
2021-11-10,65.320000,65.650002,63.770000,64.190002,58.676041,20177200
2021-11-11,64.190002,64.830002,64.019997,64.309998,58.785728,13319300
2021-11-12,63.959999,64.370003,63.580002,63.820000,58.337822,18158900
2021-11-15,63.759998,64.769997,63.220001,64.370003,58.840584,18849200
2021-11-16,64.339996,65.370003,64.339996,65.019997,59.434738,17028700
2021-11-17,64.379997,65.239998,64.180000,64.309998,58.785728,15497000
2021-11-18,64.160004,64.529999,63.110001,63.610001,58.145863,16948200
2021-11-19,61.889999,62.029999,60.410000,60.669998,55.458401,32035500
2021-11-22,60.320000,62.540001,60.320000,61.509998,56.226250,21994400
2021-11-23,62.189999,63.380001,61.919998,63.130001,57.707088,21185900
2021-11-24,62.580002,63.849998,62.580002,63.480000,58.027027,15869700
2021-11-26,60.520000,61.419998,59.540001,61.250000,55.988583,24979600
2021-11-29,62.570000,63.139999,61.290001,61.590000,56.299381,18946400
2021-11-30,60.459999,61.189999,59.660000,59.840000,54.699715,34979800
2021-12-01,60.900002,62.029999,59.750000,59.790001,54.653999,30630600
2021-12-02,59.740002,61.580002,59.139999,61.279999,56.016006,29216000
2021-12-03,61.919998,62.230000,60.349998,60.889999,55.659508,22014700
2021-12-06,61.720001,62.160000,61.419998,61.580002,56.290245,19210500
2021-12-07,62.340000,63.029999,62.099998,62.270000,56.920967,19800400
2021-12-08,62.610001,63.189999,62.340000,62.450001,57.085506,18214400
2021-12-09,62.049999,62.770000,61.810001,62.610001,57.231766,16910300
2021-12-10,63.270000,63.349998,62.230000,63.009998,57.597397,17942400
2021-12-13,62.470001,62.720001,61.349998,61.630001,56.335945,17793700
2021-12-14,61.259998,62.470001,61.220001,61.540001,56.253677,22551100
2021-12-15,61.189999,61.500000,60.009998,61.270000,56.006866,19961900
2021-12-16,61.439999,62.450001,61.299999,61.369999,56.098278,21187800
2021-12-17,60.950001,61.279999,59.689999,60.029999,54.873383,44338100
2021-12-20,58.790001,59.250000,57.959999,59.160000,54.078121,21819300
2021-12-21,59.750000,60.680000,59.720001,60.500000,55.303013,19798900
2021-12-22,60.340000,61.369999,59.970001,60.990002,55.750916,14058300
2021-12-23,61.169998,61.840000,61.000000,61.020000,55.778343,13543300
2021-12-27,60.930000,61.950001,60.419998,61.889999,56.573612,12593700
2021-12-28,61.910000,62.310001,61.400002,61.689999,56.390785,12781000
2021-12-29,61.480000,61.599998,60.919998,61.150002,55.897179,12733600
2021-12-30,61.220001,61.599998,60.770000,60.790001,55.568096,11940300
2021-12-31,60.740002,61.470001,60.700001,61.189999,55.933743,14072000
2022-01-03,61.240002,63.599998,61.209999,63.540001,58.081867,24282400
2022-01-04,64.129997,66.190002,64.099998,65.930000,60.266560,38584000
2022-01-05,66.500000,67.610001,66.480003,66.750000,61.016132,34033300
2022-01-06,68.000000,68.480003,67.070000,68.320000,62.451267,30668500
2022-01-07,68.519997,69.180000,67.980003,68.879997,62.963146,23985400
2022-01-10,68.970001,69.169998,67.949997,68.470001,62.588387,22760300
2022-01-11,68.889999,71.400002,68.580002,71.349998,65.220985,32936100
2022-01-12,71.139999,71.809998,70.639999,71.139999,65.029030,23045100
2022-01-13,71.120003,71.580002,70.309998,70.629997,64.562828,21043200
2022-01-14,70.650002,72.150002,70.599998,71.870003,65.696312,23012900
2022-01-18,72.820000,73.879997,72.010002,73.080002,66.802383,32841200
2022-01-19,73.750000,73.860001,72.550003,73.110001,66.829803,26431600
2022-01-20,72.500000,74.370003,72.260002,73.269997,66.976059,26774600
2022-01-21,73.180000,73.180000,71.040001,72.169998,65.970551,35995200
2022-01-24,70.879997,73.080002,69.809998,72.790001,66.537300,41507000
2022-01-25,72.589996,75.239998,71.389999,74.930000,68.493469,39278400
2022-01-26,75.430000,76.000000,73.489998,74.169998,67.798759,35252400
2022-01-27,75.459999,76.010002,73.989998,75.120003,68.667145,29174700
2022-01-28,74.970001,75.620003,73.949997,75.279999,68.813400,30595700
2022-01-31,74.970001,76.419998,74.269997,75.959999,69.434990,36085500
2022-02-01,76.449997,81.510002,76.269997,80.830002,73.886642,61033100
2022-02-02,80.059998,80.809998,79.150002,80.620003,73.694687,30299300
2022-02-03,80.089996,80.309998,79.019997,79.680000,72.835442,28529400
2022-02-04,80.870003,82.529999,80.870003,81.410004,74.416832,32197500
2022-02-07,81.139999,83.080002,80.639999,82.389999,75.312645,34949200
2022-02-08,82.269997,82.500000,79.919998,80.260002,73.365616,34356300
2022-02-09,79.580002,80.029999,78.709999,79.000000,73.014412,40106100
2022-02-10,78.720001,79.680000,77.790001,78.239998,72.311981,28527700
2022-02-11,78.620003,80.320000,78.230003,80.209999,74.132721,42002100
2022-02-14,79.580002,79.839996,77.050003,78.980003,72.995941,34652800
2022-02-15,76.900002,78.190002,76.419998,77.989998,72.080940,25075100
2022-02-16,78.790001,79.730003,78.040001,78.349998,72.413658,21733800
2022-02-17,78.480003,79.120003,77.949997,78.230003,72.302765,23738800
2022-02-18,77.160004,78.169998,76.889999,77.360001,71.498665,23394800
2022-02-22,79.669998,79.790001,75.309998,76.459999,70.666855,35947800
2022-02-23,76.459999,77.470001,76.129997,76.769997,70.953362,25385000
2022-02-24,79.000000,79.029999,74.029999,75.800003,70.056870,46199900
2022-02-25,76.690002,77.989998,76.260002,77.839996,71.942284,28310300
2022-02-28,76.510002,78.930000,76.199997,78.419998,72.478355,32204600
2022-03-01,78.769997,80.650002,78.330002,79.169998,73.171532,40002300
2022-03-02,80.599998,82.150002,79.820000,80.529999,74.428490,44321400
2022-03-03,79.860001,81.769997,79.629997,81.040001,74.899849,30196600
2022-03-04,81.050003,84.279999,80.660004,84.089996,77.718765,42802200
2022-03-07,84.919998,87.230003,83.900002,87.120003,80.519188,55207900
2022-03-08,89.050003,91.510002,85.430000,87.779999,81.129181,72082300
2022-03-09,84.029999,86.570000,81.599998,82.790001,76.517242,65466700
2022-03-10,84.010002,85.680000,82.900002,85.360001,78.892532,44644200
2022-03-11,84.070000,86.230003,83.970001,84.919998,78.485870,35303400
2022-03-14,83.059998,83.449997,80.500000,81.879997,75.676201,37462600
2022-03-15,78.820000,79.169998,76.370003,77.220001,71.369278,47957900
2022-03-16,77.809998,78.620003,76.250000,76.930000,71.101250,37812300
2022-03-17,78.180000,79.150002,77.070000,78.980003,72.995941,34041900
2022-03-18,79.059998,79.389999,78.099998,78.669998,72.709412,41461500
2022-03-21,80.120003,82.519997,79.739998,82.199997,75.971947,33089300
2022-03-22,81.629997,82.199997,80.790001,81.839996,75.639229,23132200
2022-03-23,83.339996,84.269997,83.050003,83.129997,76.831490,27716300
2022-03-24,83.459999,84.650002,82.750000,83.379997,77.062538,19871600
2022-03-25,82.919998,85.489998,82.790001,85.199997,78.744659,22398300
2022-03-28,83.169998,83.309998,82.019997,82.809998,76.535736,21552400
2022-03-29,80.809998,82.489998,79.760002,82.370003,76.129066,27036300
2022-03-30,83.059998,84.010002,82.709999,83.779999,77.432243,22079000
2022-03-31,82.870003,84.400002,82.550003,82.589996,76.332413,27861500
2022-04-01,81.989998,84.139999,81.989998,83.120003,76.822250,18671100
2022-04-04,83.559998,83.660004,82.050003,83.160004,76.859215,20869400
2022-04-05,83.500000,85.070000,82.559998,82.730003,76.461800,21753100
2022-04-06,83.419998,84.699997,82.940002,83.650002,77.312088,24768200
2022-04-07,83.830002,85.440002,82.709999,85.050003,78.606018,26122000
2022-04-08,85.169998,87.209999,85.169998,86.839996,80.260384,24866500
2022-04-11,85.779999,85.930000,83.500000,83.849998,77.496941,21800100
2022-04-12,85.709999,86.820000,85.379997,85.599998,79.114349,22444200
2022-04-13,86.610001,87.110001,85.190002,86.809998,80.232658,19306800
2022-04-14,86.669998,88.459999,86.230003,87.830002,81.175392,24566400
2022-04-18,88.500000,88.889999,87.750000,88.550003,81.840836,19032300
2022-04-19,88.010002,88.660004,87.269997,87.760002,81.110695,20382600
2022-04-20,87.970001,88.500000,87.300003,87.959999,81.295532,20689400
2022-04-21,88.949997,89.800003,86.790001,87.029999,80.435989,29010900
2022-04-22,86.660004,88.120003,85.000000,85.129997,78.679955,23591600
2022-04-25,82.370003,82.660004,79.290001,82.260002,76.027405,37698300
2022-04-26,82.730003,84.720001,82.180000,82.290001,76.055138,28941500
2022-04-27,83.389999,85.480003,82.279999,84.639999,78.227089,32773000
2022-04-28,84.879997,88.139999,84.070000,87.199997,80.593109,33683800
2022-04-29,88.139999,88.139999,84.699997,85.250000,78.790863,34656500
2022-05-02,85.010002,87.040001,84.629997,86.410004,79.862976,36335200
2022-05-03,86.260002,88.779999,86.120003,88.190002,81.508110,33908100
2022-05-04,89.500000,91.879997,88.910004,91.699997,84.752159,46188400
2022-05-05,92.040001,92.050003,88.389999,90.309998,83.467476,41013400
2022-05-06,90.980003,91.820000,89.349998,91.690002,84.742935,29619300
2022-05-09,89.440002,89.559998,84.019997,84.459999,78.060722,45851600
2022-05-10,85.639999,86.889999,83.519997,85.019997,78.578300,34483200
2022-05-11,86.430000,88.940002,86.279999,86.790001,80.214180,33020600
2022-05-12,85.949997,86.379997,83.400002,86.300003,80.578331,29491500
2022-05-13,87.360001,88.949997,86.349998,88.860001,82.968597,25798400
2022-05-16,88.980003,91.980003,88.970001,90.949997,84.920029,26101200
2022-05-17,91.730003,92.449997,91.120003,92.110001,86.003120,23120700
2022-05-18,92.510002,92.919998,89.830002,90.650002,84.639923,25451200
2022-05-19,89.000000,92.300003,89.000000,91.139999,85.097443,24387400
2022-05-20,91.930000,93.589996,90.400002,91.860001,85.769691,28795000
2022-05-23,92.660004,94.769997,92.550003,93.889999,87.665108,27239300
2022-05-24,92.820000,94.790001,92.320000,94.400002,88.141296,24293300
2022-05-25,94.580002,96.529999,94.470001,96.300003,89.915329,29947800
2022-05-26,96.599998,97.430000,96.199997,96.639999,90.232780,24314800
2022-05-27,95.949997,97.930000,95.300003,97.589996,91.119797,25588800
2022-05-31,98.559998,99.779999,95.709999,96.000000,89.635216,44888100
2022-06-01,97.019997,98.709999,96.620003,97.839996,91.353218,25815400
2022-06-02,97.290001,98.099998,96.790001,97.669998,91.194496,19089100
2022-06-03,97.900002,99.660004,97.900002,99.089996,92.520348,21038200
2022-06-06,99.180000,99.779999,98.669998,98.839996,92.286926,20682100
2022-06-07,99.699997,103.430000,99.489998,103.370003,96.516594,37810200
2022-06-08,103.489998,105.570000,102.980003,104.589996,97.655701,31613200
2022-06-09,103.419998,104.570000,102.160004,102.330002,95.545540,26607000
2022-06-10,101.940002,103.349998,99.790001,100.459999,93.799515,30950500
2022-06-13,97.519997,97.769997,93.919998,95.849998,89.495163,33421000
2022-06-14,97.410004,98.669998,95.269997,96.099998,89.728584,31264000
2022-06-15,95.989998,96.570000,93.269997,94.889999,88.598816,29620800
2022-06-16,92.410004,93.129997,90.279999,91.389999,85.330864,35696700
2022-06-17,90.959999,91.349998,85.660004,86.120003,80.410255,64610200
2022-06-21,88.580002,92.529999,88.519997,91.480003,85.414886,35951500
2022-06-22,87.540001,89.760002,87.529999,87.860001,82.034904,29727200
2022-06-23,88.660004,89.050003,83.519997,85.209999,79.560593,35757200
2022-06-24,86.949997,88.400002,85.809998,86.900002,81.138542,26639000
2022-06-27,87.809998,90.040001,87.669998,89.029999,83.127327,25478700
2022-06-28,91.120003,93.239998,90.349998,91.500000,85.433556,33096900
2022-06-29,92.980003,93.199997,87.760002,88.120003,82.277664,25400900
2022-06-30,86.139999,87.599998,84.669998,85.639999,79.962090,39948100
2022-07-01,86.739998,87.879997,84.709999,87.550003,81.745461,26327900
2022-07-05,86.339996,86.699997,83.010002,84.809998,79.187103,34591100
2022-07-06,83.760002,85.230003,81.010002,83.279999,77.758545,33375700
2022-07-07,85.379997,86.760002,85.300003,85.940002,80.242188,23817400
2022-07-08,86.949997,87.300003,84.930000,86.080002,80.372910,17673800
2022-07-11,85.169998,86.120003,84.360001,85.639999,79.962090,15603800
2022-07-12,83.779999,85.050003,82.860001,84.500000,78.897659,21013000
2022-07-13,83.379997,86.309998,83.300003,84.839996,79.215118,19928600
2022-07-14,81.849998,83.309998,80.690002,83.139999,77.627838,26343000
2022-07-15,84.800003,84.879997,82.900002,84.540001,78.935028,17243700
2022-07-18,86.580002,87.940002,85.750000,86.099998,80.391571,19395800
2022-07-19,86.419998,88.519997,86.250000,88.269997,82.417702,18248900
2022-07-20,87.580002,89.650002,87.250000,89.239998,83.323402,16584400
2022-07-21,86.930000,87.800003,85.209999,87.750000,81.932190,21375700
2022-07-22,87.550003,88.470001,86.629997,87.080002,81.306610,15479500
2022-07-25,88.160004,90.129997,87.419998,89.980003,84.014343,17536400
2022-07-26,91.129997,91.279999,89.000000,89.629997,83.687538,15141200
2022-07-27,90.279999,92.000000,89.400002,91.570000,85.498932,18047000
2022-07-28,92.180000,93.250000,91.010002,92.639999,86.497993,20353100
2022-07-29,94.449997,97.519997,94.099998,96.930000,90.503571,29825800
2022-08-01,94.790001,95.349998,93.230003,94.480003,88.215996,20793200
2022-08-02,94.690002,95.199997,93.820000,94.070000,87.833168,16722500
2022-08-03,94.419998,94.419998,90.790001,91.019997,84.985382,23580800
2022-08-04,90.309998,90.339996,86.430000,87.190002,81.409332,31821500
2022-08-05,86.360001,89.690002,86.279999,88.449997,82.585785,17408000
2022-08-08,88.610001,89.599998,88.220001,88.949997,83.052635,14458500
2022-08-09,90.050003,91.610001,89.949997,90.589996,84.583900,19083400
2022-08-10,90.680000,91.790001,89.190002,91.449997,85.386879,18302000
2022-08-11,91.839996,94.300003,91.440002,93.190002,87.856949,18797900
2022-08-12,92.480003,94.019997,92.110001,94.000000,88.620590,15058200
2022-08-15,90.529999,92.730003,89.660004,92.320000,87.036736,20755200
2022-08-16,92.029999,92.889999,91.290001,91.459999,86.225945,14038200
2022-08-17,91.269997,93.209999,90.919998,92.199997,86.923599,13678000
2022-08-18,93.150002,95.309998,93.089996,94.379997,88.978844,17770400
2022-08-19,94.160004,95.199997,93.800003,94.080002,88.696014,16128600
2022-08-22,93.419998,94.489998,91.860001,94.010002,88.630013,16019900
2022-08-23,95.550003,98.410004,95.449997,98.000000,92.391685,23764700
2022-08-24,98.010002,98.970001,97.360001,98.580002,92.938492,17050300
2022-08-25,98.919998,99.860001,98.099998,99.089996,93.419304,15305700
2022-08-26,98.769997,99.910004,97.419998,97.870003,92.269119,15531400
2022-08-29,98.180000,101.559998,98.139999,100.120003,94.390358,23059200
2022-08-30,98.360001,98.620003,95.820000,96.309998,90.798386,17086800
2022-08-31,94.029999,96.839996,93.589996,95.589996,90.119598,18340900
2022-09-01,94.419998,95.070000,92.290001,93.870003,88.498032,16423000
2022-09-02,96.349998,96.790001,95.110001,95.589996,90.119598,18206800
2022-09-06,96.160004,96.589996,94.510002,94.949997,89.516228,19201500
2022-09-07,93.190002,94.589996,92.300003,94.139999,88.752571,16274700
2022-09-08,94.660004,95.419998,93.720001,94.910004,89.478508,18759200
2022-09-09,96.519997,97.000000,95.320000,96.500000,90.977516,17158000
2022-09-12,97.650002,99.190002,96.879997,97.610001,92.023994,16118900
2022-09-13,96.610001,97.779999,94.910004,95.330002,89.874474,18229100
2022-09-14,96.190002,98.559998,96.150002,97.669998,92.080559,22655700
2022-09-15,96.220001,96.540001,94.050003,94.830002,89.403091,21092300
2022-09-16,95.070000,95.339996,92.000000,93.209999,87.875801,37874700
2022-09-19,91.010002,93.489998,91.000000,93.199997,87.866379,15342100
2022-09-20,92.730003,92.930000,91.639999,92.440002,87.149872,14712500
2022-09-21,93.570000,93.879997,90.870003,90.949997,85.745125,17332400
2022-09-22,92.199997,92.660004,90.519997,90.570000,85.386879,16139400
2022-09-23,87.500000,87.500000,84.849998,85.750000,80.842712,27738800
2022-09-26,84.900002,86.220001,83.889999,83.980003,79.174019,22043400
2022-09-27,85.610001,86.959999,84.809998,85.739998,80.833290,17307300
2022-09-28,86.120003,89.300003,85.919998,88.860001,83.774750,19543300
2022-09-29,88.180000,89.360001,87.129997,88.680000,83.605034,17896000
2022-09-30,88.169998,89.040001,87.309998,87.309998,82.313438,21357600
2022-10-03,90.040001,92.360001,89.720001,91.919998,86.659622,23881300
2022-10-04,93.239998,95.360001,92.709999,95.269997,89.817909,22133700
2022-10-05,95.750000,99.989998,95.660004,99.120003,93.447578,34857700
2022-10-06,98.470001,102.180000,98.330002,102.059998,96.219337,29124700
2022-10-07,102.190002,103.320000,100.180000,101.029999,95.248283,24507600
2022-10-10,101.489998,102.029999,98.720001,98.839996,93.183601,16786100
2022-10-11,97.220001,99.760002,96.750000,98.000000,92.391685,17804100
2022-10-12,97.500000,98.910004,97.230003,98.430000,92.797073,12635800
2022-10-13,97.550003,102.449997,97.400002,101.870003,96.040215,22019100
2022-10-14,101.120003,102.239998,99.040001,99.190002,93.513573,15222000
2022-10-17,101.070000,101.970001,100.500000,100.620003,94.861748,14283200
2022-10-18,101.540001,102.349998,99.230003,100.800003,95.031448,14065400
2022-10-19,101.250000,103.989998,101.230003,103.790001,97.850342,20921700
2022-10-20,104.320000,105.000000,103.410004,103.930000,97.982330,17649000
2022-10-21,104.449997,106.400002,103.910004,105.860001,99.801857,22814100
2022-10-24,105.660004,107.680000,105.120003,106.599998,100.499527,17024200
2022-10-25,106.410004,107.330002,105.070000,105.879997,99.820724,15719800
2022-10-26,106.260002,107.830002,106.000000,107.139999,101.008621,17383800
2022-10-27,108.410004,109.580002,107.419998,107.550003,101.395149,18214000
2022-10-28,109.459999,111.209999,108.120003,110.699997,104.364891,28169400
2022-10-31,109.500000,112.910004,109.440002,110.809998,104.468590,26401800
2022-11-01,112.370003,112.570000,110.650002,111.910004,105.505646,22213100
2022-11-02,111.580002,112.099998,109.309998,109.610001,103.337265,20654200
2022-11-03,108.580002,111.820000,108.309998,111.099998,104.741997,17103700
2022-11-04,113.000000,113.500000,110.800003,112.309998,105.882751,17541500
2022-11-07,112.410004,113.989998,112.129997,113.639999,107.136635,16008000
2022-11-08,113.480003,114.660004,112.599998,114.000000,107.476036,14661000
2022-11-09,113.099998,113.279999,108.570000,108.900002,102.667885,19522800
2022-11-10,110.190002,110.699997,107.570000,110.500000,104.176331,20146700
2022-11-11,112.580002,114.500000,112.489998,113.949997,107.428894,20518900
2022-11-14,112.629997,114.639999,112.489998,113.370003,107.742516,20858300
2022-11-15,113.800003,114.529999,112.870003,114.129997,108.464790,19373800
2022-11-16,113.440002,114.260002,111.860001,112.910004,107.305351,13591000
2022-11-17,111.290001,113.199997,110.750000,113.059998,107.447891,12425900
2022-11-18,110.900002,112.480003,109.610001,112.080002,106.516548,15415000
2022-11-21,109.989998,111.199997,107.480003,110.970001,105.461655,20973000
2022-11-22,112.209999,114.470001,111.430000,114.180000,108.512314,17719100
2022-11-23,112.320000,113.949997,112.099998,113.610001,107.970604,11546700
2022-11-25,113.879997,114.610001,113.059998,113.209999,107.590462,7136000
2022-11-28,110.660004,111.459999,109.620003,109.809998,104.359230,23015500
2022-11-29,110.610001,111.800003,109.790001,110.540001,105.052994,14453200
2022-11-30,111.540001,111.900002,109.779999,111.339996,105.813278,23158100
2022-12-01,111.639999,112.070000,110.180000,110.800003,105.300087,14398300
2022-12-02,109.510002,111.709999,109.199997,109.860001,104.406746,15248400
2022-12-05,110.699997,111.360001,105.940002,106.849998,101.546143,19287700
2022-12-06,105.900002,107.040001,103.150002,103.879997,98.723572,21197000
2022-12-07,103.779999,104.849998,102.370003,103.650002,98.504997,20061700
2022-12-08,106.279999,106.800003,103.709999,104.419998,99.236771,21128800
2022-12-09,104.589996,105.949997,103.300003,103.540001,98.400459,21298200
2022-12-12,103.830002,106.239998,103.589996,106.089996,100.823875,20413200
2022-12-13,107.800003,108.540001,107.019997,107.250000,101.926308,24305300
2022-12-14,107.989998,108.300003,105.750000,106.459999,101.175507,17597300
2022-12-15,105.330002,106.169998,103.699997,105.440002,100.206146,15365100
2022-12-16,103.690002,105.580002,103.129997,104.699997,99.502884,54596600
2022-12-19,105.260002,106.199997,104.379997,105.169998,99.949539,13611100
2022-12-20,105.169998,107.510002,105.070000,106.690002,101.394104,14680000
2022-12-21,108.290001,108.589996,107.160004,108.059998,102.696083,13565400
2022-12-22,107.889999,108.190002,104.099998,105.879997,100.624306,13213000
2022-12-23,106.949997,108.739998,106.900002,108.680000,103.285316,11539400
2022-12-27,109.269997,110.470001,108.830002,110.190002,104.720360,11962100
2022-12-28,109.910004,110.000000,107.900002,108.379997,103.000206,10702100
2022-12-29,107.989998,109.720001,107.989998,109.199997,103.779503,10534000
2022-12-30,108.610001,110.500000,108.610001,110.300003,104.824913,11799600
2023-01-03,109.779999,110.019997,105.489998,106.510002,101.223030,15146200
2023-01-04,104.800003,107.160004,104.760002,106.820000,101.517647,18058400
2023-01-05,106.339996,109.949997,106.309998,109.209999,103.789017,15946600
2023-01-06,110.080002,111.989998,109.669998,110.529999,105.043488,16348100
2023-01-09,111.639999,111.639999,107.809998,108.470001,103.085739,17964600
2023-01-10,109.790001,110.330002,108.010002,110.089996,104.625320,15104600
2023-01-11,110.989998,111.449997,109.089996,111.370003,105.841789,16710400
2023-01-12,111.820000,113.739998,111.739998,113.220001,107.599953,15357300
2023-01-13,113.110001,113.489998,112.160004,113.150002,107.533432,12011400
2023-01-17,113.410004,114.080002,112.669998,112.930000,107.324356,16542200
2023-01-18,113.260002,114.120003,110.400002,110.610001,105.119514,16399700
2023-01-19,110.070000,112.129997,109.580002,111.320000,105.794273,12928000
2023-01-20,111.360001,113.440002,110.610001,113.349998,107.723511,16515600
2023-01-23,113.639999,114.589996,112.639999,112.760002,107.162788,16584400
2023-01-24,109.160004,114.019997,104.870003,113.809998,108.160667,13583000
2023-01-25,113.230003,113.650002,111.389999,113.209999,107.590462,11914700
2023-01-26,114.720001,117.779999,114.339996,117.760002,111.914612,21019700
2023-01-27,116.949997,117.669998,115.389999,115.610001,109.871330,15179200
2023-01-30,115.089996,115.489998,113.150002,113.559998,107.923080,18672100
